start_time,c,h,l,o,t
1708362000000,0.012226,0.012753,0.011695,0.012753,1708362000
1708365600000,0.012094,0.012382,0.011976,0.012226,1708365600
1708369200000,0.012785,0.01284,0.01196,0.012094,1708369200
1708372800000,0.012833,0.013296,0.01272,0.012785,1708372800
1708376400000,0.010706,0.012834,0.010706,0.012833,1708376400
1708380000000,0.010742,0.010742,0.010228,0.010706,1708380000
1708383600000,0.010392,0.010819,0.01021,0.010742,1708383600
1708387200000,0.011322,0.011606,0.010392,0.010392,1708387200
1708390800000,0.011288,0.011438,0.010804,0.011322,1708390800
1708394400000,0.012352,0.012352,0.011288,0.011288,1708394400
1708398000000,0.012012,0.012557,0.012012,0.012352,1708398000
1708401600000,0.011512,0.012012,0.0115,0.012012,1708401600
1708405200000,0.011354,0.011889,0.011354,0.011512,1708405200
1708408800000,0.011162,0.011543,0.011137,0.011354,1708408800
1708412400000,0.010956,0.011281,0.010956,0.011162,1708412400
1708416000000,0.011163,0.011326,0.01081,0.010956,1708416000
1708419600000,0.010349,0.011488,0.01031,0.011163,1708419600
1708423200000,0.011644,0.011644,0.010273,0.010349,1708423200
1708426800000,0.015037,0.015037,0.011644,0.011644,1708426800
1708430400000,0.016701,0.016701,0.015037,0.015037,1708430400
1708434000000,0.024028,0.024028,0.016701,0.016701,1708434000
1708437600000,0.024188,0.025327,0.024028,0.024028,1708437600
1708441200000,0.020364,0.024188,0.020364,0.024188,1708441200
1708444800000,0.016965,0.020364,0.016965,0.020364,1708444800
1708448400000,0.014025,0.016965,0.014025,0.016965,1708448400
1708452000000,0.01,0.014025,0.01,0.014025,1708452000
1708455600000,0.01,0.01,0.01,0.01,1708455600
1708459200000,0.01,0.01,0.01,0.01,1708459200
1708462800000,0.01,0.01,0.01,0.01,1708462800
1708466400000,0.01,0.01,0.01,0.01,1708466400
1708470000000,0.01,0.01,0.01,0.01,1708470000
1708473600000,0.01,0.01,0.01,0.01,1708473600
1708477200000,0.01,0.01,0.01,0.01,1708477200
1708480800000,0.01,0.01,0.01,0.01,1708480800
1708484400000,0.01,0.01,0.01,0.01,1708484400
1708488000000,0.01,0.010539,0.01,0.01,1708488000
1708491600000,0.01087,0.01087,0.01,0.01,1708491600
1708495200000,0.011469,0.011499,0.01087,0.01087,1708495200
1708498800000,0.011275,0.011716,0.011262,0.011469,1708498800
1708502400000,0.011891,0.011891,0.011167,0.011275,1708502400
1708506000000,0.010645,0.012042,0.010645,0.011891,1708506000
1708509600000,0.01,0.010645,0.01,0.010645,1708509600
1708513200000,0.01,0.01,0.01,0.01,1708513200
1708516800000,0.01,0.01,0.01,0.01,1708516800
1708520400000,0.01,0.01,0.01,0.01,1708520400
1708524000000,0.01,0.01,0.01,0.01,1708524000
1708527600000,0.01,0.01,0.01,0.01,1708527600
1708531200000,0.01,0.01,0.01,0.01,1708531200
1708534800000,0.01,0.01,0.01,0.01,1708534800
1708538400000,0.01,0.01,0.01,0.01,1708538400
1708542000000,0.01,0.01,0.01,0.01,1708542000
1708545600000,0.01,0.01,0.01,0.01,1708545600
1708549200000,0.01,0.01,0.01,0.01,1708549200
1708552800000,0.01,0.01,0.01,0.01,1708552800
1708556400000,0.01,0.01,0.01,0.01,1708556400
1708560000000,0.01,0.01,0.01,0.01,1708560000
1708563600000,0.01,0.01,0.01,0.01,1708563600
1708567200000,0.01,0.01,0.01,0.01,1708567200
1708570800000,0.01,0.01,0.01,0.01,1708570800
1708574400000,0.010889,0.010889,0.01,0.01,1708574400
1708578000000,0.013115,0.013115,0.010889,0.010889,1708578000
1708581600000,0.014672,0.014689,0.013115,0.013115,1708581600
1708585200000,0.01348,0.014672,0.01348,0.014672,1708585200
1708588800000,0.013099,0.013569,0.013099,0.01348,1708588800
1708592400000,0.013237,0.013289,0.012728,0.013099,1708592400
1708596000000,0.013293,0.0135,0.013219,0.013237,1708596000
1708599600000,0.01414,0.01414,0.013007,0.013293,1708599600
1708603200000,0.014257,0.01436,0.01389,0.01414,1708603200
1708606800000,0.011984,0.014441,0.011984,0.014257,1708606800
1708610400000,0.01215,0.01215,0.01151,0.011984,1708610400
1708614000000,0.012574,0.012672,0.012011,0.01215,1708614000
1708617600000,0.010011,0.012574,0.010011,0.012574,1708617600
1708621200000,0.01,0.010011,0.01,0.010011,1708621200
1708624800000,0.01,0.01,0.01,0.01,1708624800
1708628400000,0.010929,0.010997,0.01,0.01,1708628400
1708632000000,0.011212,0.011494,0.010667,0.010929,1708632000
1708635600000,0.010551,0.011212,0.010458,0.011212,1708635600
1708639200000,0.01,0.010673,0.01,0.010551,1708639200
1708642800000,0.01,0.01,0.01,0.01,1708642800
1708646400000,0.01,0.01,0.01,0.01,1708646400
1708650000000,0.01,0.01,0.01,0.01,1708650000
1708653600000,0.01,0.01,0.01,0.01,1708653600
1708657200000,0.01,0.01,0.01,0.01,1708657200
1708660800000,0.01,0.01,0.01,0.01,1708660800
1708664400000,0.01,0.01,0.01,0.01,1708664400
1708668000000,0.01,0.01,0.01,0.01,1708668000
1708671600000,0.01,0.01,0.01,0.01,1708671600
1708675200000,0.01,0.01,0.01,0.01,1708675200
1708678800000,0.013283,0.013283,0.01,0.01,1708678800
1708682400000,0.017031,0.017031,0.013283,0.013283,1708682400
1708686000000,0.018721,0.018726,0.017031,0.017031,1708686000
1708689600000,0.018748,0.01914,0.018721,0.018721,1708689600
1708693200000,0.016688,0.018748,0.016688,0.018748,1708693200
1708696800000,0.015333,0.016688,0.01488,0.016688,1708696800
1708700400000,0.012991,0.015333,0.012991,0.015333,1708700400
1708704000000,0.011985,0.012991,0.011985,0.012991,1708704000
1708707600000,0.01034,0.011985,0.010307,0.011985,1708707600
1708711200000,0.01,0.01034,0.01,0.01034,1708711200
1708714800000,0.01,0.01,0.01,0.01,1708714800
1708718400000,0.01,0.01,0.01,0.01,1708718400
1708722000000,0.01,0.01,0.01,0.01,1708722000
1708725600000,0.01,0.01,0.01,0.01,1708725600
1708729200000,0.01,0.01,0.01,0.01,1708729200
1708732800000,0.01,0.01,0.01,0.01,1708732800
1708736400000,0.01,0.01,0.01,0.01,1708736400
1708740000000,0.01,0.01,0.01,0.01,1708740000
1708743600000,0.01,0.01,0.01,0.01,1708743600
1708747200000,0.01,0.01,0.01,0.01,1708747200
1708750800000,0.01,0.01,0.01,0.01,1708750800
1708754400000,0.01,0.01,0.01,0.01,1708754400
1708758000000,0.01,0.01,0.01,0.01,1708758000
1708761600000,0.01,0.01,0.01,0.01,1708761600
1708765200000,0.01,0.01,0.01,0.01,1708765200
1708768800000,0.01,0.01,0.01,0.01,1708768800
1708772400000,0.01,0.01,0.01,0.01,1708772400
1708776000000,0.01,0.01,0.01,0.01,1708776000
1708779600000,0.01,0.01,0.01,0.01,1708779600
1708783200000,0.01,0.01,0.01,0.01,1708783200
1708786800000,0.01,0.01,0.01,0.01,1708786800
1708790400000,0.01,0.01,0.01,0.01,1708790400
1708794000000,0.01,0.01,0.01,0.01,1708794000
1708797600000,0.01,0.01,0.01,0.01,1708797600
1708801200000,0.01,0.01,0.01,0.01,1708801200
1708804800000,0.01,0.01,0.01,0.01,1708804800
1708808400000,0.01,0.01,0.01,0.01,1708808400
1708812000000,0.01,0.01,0.01,0.01,1708812000
1708815600000,0.011384,0.011384,0.01,0.01,1708815600
1708819200000,0.012511,0.012511,0.011384,0.011384,1708819200
1708822800000,0.01317,0.013172,0.012511,0.012511,1708822800
1708826400000,0.013737,0.014195,0.01317,0.01317,1708826400
1708830000000,0.01155,0.013757,0.01155,0.013737,1708830000
1708833600000,0.01,0.01155,0.01,0.01155,1708833600
1708837200000,0.01,0.01,0.01,0.01,1708837200
1708840800000,0.011807,0.011807,0.01,0.01,1708840800
1708844400000,0.015046,0.015123,0.011807,0.011807,1708844400
1708848000000,0.015406,0.015621,0.014991,0.015046,1708848000
1708851600000,0.015159,0.015406,0.015009,0.015406,1708851600
1708855200000,0.014926,0.015403,0.014836,0.015159,1708855200
1708858800000,0.014583,0.014926,0.014464,0.014926,1708858800
1708862400000,0.014622,0.01463,0.014362,0.014583,1708862400
1708866000000,0.012931,0.014622,0.012931,0.014622,1708866000
1708869600000,0.013254,0.013254,0.012534,0.012931,1708869600
1708873200000,0.015095,0.01541,0.013254,0.013254,1708873200
1708876800000,0.014316,0.015194,0.014316,0.015095,1708876800
1708880400000,0.013922,0.014316,0.013411,0.014316,1708880400
1708884000000,0.015254,0.015254,0.013922,0.013922,1708884000
1708887600000,0.016337,0.016354,0.015254,0.015254,1708887600
1708891200000,0.022957,0.022957,0.016337,0.016337,1708891200
1708894800000,0.026477,0.026477,0.022957,0.022957,1708894800
1708898400000,0.027068,0.027234,0.026171,0.026477,1708898400
1708902000000,0.026807,0.027685,0.026807,0.027068,1708902000
1708905600000,0.02653,0.026807,0.026309,0.026807,1708905600
1708909200000,0.024438,0.026554,0.024438,0.02653,1708909200
1708912800000,0.021056,0.024438,0.021056,0.024438,1708912800
1708916400000,0.018461,0.021056,0.018353,0.021056,1708916400
1708920000000,0.017202,0.018461,0.017184,0.018461,1708920000
1708923600000,0.017511,0.017586,0.017202,0.017202,1708923600
1708927200000,0.01895,0.01895,0.017511,0.017511,1708927200
1708930800000,0.021567,0.021711,0.01895,0.01895,1708930800
1708934400000,0.022986,0.023016,0.021561,0.021567,1708934400
1708938000000,0.021875,0.023406,0.021875,0.022986,1708938000
1708941600000,0.02206,0.022671,0.021821,0.021875,1708941600
1708945200000,0.021893,0.022073,0.021724,0.02206,1708945200
1708948800000,0.022246,0.022246,0.021589,0.021893,1708948800
1708952400000,0.023027,0.023105,0.022246,0.022246,1708952400
1708956000000,0.022982,0.023645,0.022954,0.023027,1708956000
1708959600000,0.027271,0.0278,0.02234,0.022982,1708959600
1708963200000,0.03003,0.030104,0.027077,0.027271,1708963200
1708966800000,0.031002,0.031002,0.029679,0.03003,1708966800
1708970400000,0.030322,0.031945,0.030322,0.031002,1708970400
1708974000000,0.034127,0.034127,0.02924,0.030322,1708974000
1708977600000,0.037973,0.038163,0.033933,0.034127,1708977600
1708981200000,0.038072,0.038562,0.037869,0.037973,1708981200
1708984800000,0.035605,0.038072,0.035605,0.038072,1708984800
1708988400000,0.03234,0.035605,0.032303,0.035605,1708988400
1708992000000,0.030389,0.03234,0.030389,0.03234,1708992000
1708995600000,0.035764,0.035764,0.029458,0.030389,1708995600
1708999200000,0.068767,0.068767,0.035764,0.035764,1708999200
1709002800000,0.091683,0.091683,0.068767,0.068767,1709002800
1709006400000,0.097366,0.097366,0.091683,0.091683,1709006400
1709010000000,0.100504,0.101149,0.097366,0.097366,1709010000
1709013600000,0.089817,0.100504,0.089817,0.100504,1709013600
1709017200000,0.073782,0.089817,0.073782,0.089817,1709017200
1709020800000,0.063494,0.073782,0.063494,0.073782,1709020800
1709024400000,0.054293,0.063494,0.054293,0.063494,1709024400
1709028000000,0.04326,0.054293,0.04326,0.054293,1709028000
1709031600000,0.036976,0.04326,0.036976,0.04326,1709031600
1709035200000,0.038519,0.038589,0.036795,0.036976,1709035200
1709038800000,0.033267,0.038519,0.033267,0.038519,1709038800
1709042400000,0.028712,0.033267,0.028677,0.033267,1709042400
1709046000000,0.023186,0.028712,0.023186,0.028712,1709046000
1709049600000,0.019111,0.023186,0.018717,0.023186,1709049600
1709053200000,0.018465,0.019528,0.018465,0.019111,1709053200
1709056800000,0.018086,0.018465,0.017755,0.018465,1709056800
1709060400000,0.02121,0.021262,0.018086,0.018086,1709060400
1709064000000,0.020751,0.021814,0.020713,0.02121,1709064000
1709067600000,0.024045,0.024045,0.020751,0.020751,1709067600
1709071200000,0.026733,0.026748,0.024045,0.024045,1709071200
1709074800000,0.026756,0.027616,0.026733,0.026733,1709074800
1709078400000,0.026183,0.026756,0.026183,0.026756,1709078400
1709082000000,0.024422,0.026183,0.024422,0.026183,1709082000
1709085600000,0.024051,0.024422,0.023908,0.024422,1709085600
1709089200000,0.024683,0.024705,0.02398,0.024051,1709089200
1709092800000,0.024527,0.025017,0.024355,0.024683,1709092800
1709096400000,0.022448,0.024529,0.022448,0.024527,1709096400
1709100000000,0.020876,0.022448,0.020802,0.022448,1709100000
1709103600000,0.023463,0.023463,0.020633,0.020876,1709103600
1709107200000,0.030061,0.030061,0.023463,0.023463,1709107200
1709110800000,0.03365,0.03365,0.030061,0.030061,1709110800
1709114400000,0.040251,0.040251,0.03365,0.03365,1709114400
1709118000000,0.044934,0.045059,0.040251,0.040251,1709118000
1709121600000,0.046647,0.046722,0.044934,0.044934,1709121600
1709125200000,0.059476,0.059476,0.046647,0.046647,1709125200
1709128800000,0.061928,0.063314,0.059476,0.059476,1709128800
1709132400000,0.05375,0.062003,0.05375,0.061928,1709132400
1709136000000,0.055615,0.055615,0.05162,0.05375,1709136000
1709139600000,0.094409,0.094409,0.055615,0.055615,1709139600
1709143200000,0.098829,0.098873,0.094409,0.094409,1709143200
1709146800000,0.09799,0.098887,0.096831,0.098829,1709146800
1709150400000,0.095878,0.098185,0.095774,0.09799,1709150400
1709154000000,0.09068,0.095878,0.09068,0.095878,1709154000
1709157600000,0.0828,0.09068,0.0828,0.09068,1709157600
1709161200000,0.069385,0.0828,0.069385,0.0828,1709161200
1709164800000,0.067423,0.069385,0.067023,0.069385,1709164800
1709168400000,0.075913,0.075913,0.067423,0.067423,1709168400
1709172000000,0.087283,0.087283,0.075913,0.075913,1709172000
1709175600000,0.089803,0.089812,0.087283,0.087283,1709175600
1709179200000,0.090558,0.090558,0.088933,0.089803,1709179200
1709182800000,0.089429,0.090899,0.08916,0.090558,1709182800
1709186400000,0.088176,0.091756,0.088176,0.089429,1709186400
1709190000000,0.076621,0.088176,0.076621,0.088176,1709190000
1709193600000,0.075146,0.076621,0.073879,0.076621,1709193600
1709197200000,0.074183,0.075146,0.073954,0.075146,1709197200
1709200800000,0.076168,0.076168,0.073391,0.074183,1709200800
1709204400000,0.080072,0.080229,0.076165,0.076168,1709204400
1709208000000,0.076623,0.080259,0.076623,0.080072,1709208000
1709211600000,0.071422,0.076623,0.071422,0.076623,1709211600
1709215200000,0.066702,0.071422,0.066702,0.071422,1709215200
1709218800000,0.057325,0.066702,0.057325,0.066702,1709218800
1709222400000,0.054166,0.057325,0.053871,0.057325,1709222400
1709226000000,0.057321,0.057321,0.053435,0.054166,1709226000
1709229600000,0.068689,0.068689,0.057321,0.057321,1709229600
1709233200000,0.081876,0.081876,0.068689,0.068689,1709233200
1709236800000,0.072566,0.081998,0.072566,0.081876,1709236800
1709240400000,0.063013,0.072566,0.063013,0.072566,1709240400
1709244000000,0.057609,0.063013,0.057609,0.063013,1709244000
1709247600000,0.053443,0.057634,0.053443,0.057609,1709247600
1709251200000,0.054261,0.054323,0.053249,0.053443,1709251200
1709254800000,0.0565,0.0565,0.054256,0.054261,1709254800
1709258400000,0.06102,0.06102,0.0565,0.0565,1709258400
1709262000000,0.067755,0.067755,0.06102,0.06102,1709262000
1709265600000,0.072169,0.072169,0.067755,0.067755,1709265600
1709269200000,0.073168,0.073215,0.072169,0.072169,1709269200
1709272800000,0.0714,0.073961,0.0714,0.073168,1709272800
1709276400000,0.064824,0.0714,0.064824,0.0714,1709276400
1709280000000,0.062966,0.064824,0.062966,0.064824,1709280000
1709283600000,0.061865,0.063039,0.061865,0.062966,1709283600
1709287200000,0.058674,0.061865,0.058674,0.061865,1709287200
1709290800000,0.056104,0.058674,0.056104,0.058674,1709290800
1709294400000,0.055571,0.056653,0.055571,0.056104,1709294400
1709298000000,0.051172,0.055601,0.051172,0.055571,1709298000
1709301600000,0.046909,0.051172,0.046902,0.051172,1709301600
1709305200000,0.045885,0.046909,0.045456,0.046909,1709305200
1709308800000,0.048375,0.048416,0.045885,0.045885,1709308800
1709312400000,0.049805,0.049805,0.048309,0.048375,1709312400
1709316000000,0.050966,0.050991,0.049805,0.049805,1709316000
1709319600000,0.051136,0.052256,0.050901,0.050966,1709319600
1709323200000,0.048987,0.051136,0.048523,0.051136,1709323200
1709326800000,0.045563,0.049627,0.045563,0.048987,1709326800
1709330400000,0.038994,0.045563,0.038994,0.045563,1709330400
1709334000000,0.033552,0.039051,0.033552,0.038994,1709334000
1709337600000,0.035298,0.035298,0.033215,0.033552,1709337600
1709341200000,0.038066,0.038066,0.035298,0.035298,1709341200
1709344800000,0.042203,0.042203,0.038066,0.038066,1709344800
1709348400000,0.047259,0.047259,0.042203,0.042203,1709348400
1709352000000,0.050065,0.050065,0.047259,0.047259,1709352000
1709355600000,0.052092,0.052092,0.050065,0.050065,1709355600
1709359200000,0.05497,0.055009,0.052092,0.052092,1709359200
1709362800000,0.057175,0.057385,0.054914,0.05497,1709362800
1709366400000,0.061318,0.061318,0.057134,0.057175,1709366400
1709370000000,0.064501,0.064501,0.061318,0.061318,1709370000
1709373600000,0.070061,0.070061,0.064501,0.064501,1709373600
1709377200000,0.072477,0.072477,0.070061,0.070061,1709377200
1709380800000,0.07383,0.073905,0.072476,0.072477,1709380800
1709384400000,0.071426,0.07383,0.071426,0.07383,1709384400
1709388000000,0.064309,0.071426,0.064309,0.071426,1709388000
1709391600000,0.056469,0.064309,0.056469,0.064309,1709391600
1709395200000,0.056547,0.056547,0.056107,0.056469,1709395200
1709398800000,0.057644,0.057817,0.056547,0.056547,1709398800
1709402400000,0.060964,0.060964,0.057644,0.057644,1709402400
1709406000000,0.061555,0.061555,0.060964,0.060964,1709406000
1709409600000,0.058404,0.061668,0.058404,0.061555,1709409600
1709413200000,0.057739,0.058404,0.057587,0.058404,1709413200
1709416800000,0.052946,0.05776,0.052946,0.057739,1709416800
1709420400000,0.046267,0.052946,0.046267,0.052946,1709420400
1709424000000,0.044041,0.046267,0.044041,0.046267,1709424000
1709427600000,0.04338,0.044041,0.043247,0.044041,1709427600
1709431200000,0.043242,0.043396,0.042738,0.04338,1709431200
1709434800000,0.045371,0.045371,0.043242,0.043242,1709434800
1709438400000,0.047807,0.047807,0.045371,0.045371,1709438400
1709442000000,0.047271,0.04802,0.047271,0.047807,1709442000
1709445600000,0.046316,0.047271,0.046216,0.047271,1709445600
1709449200000,0.04316,0.04634,0.04316,0.046316,1709449200
1709452800000,0.043373,0.043373,0.042227,0.04316,1709452800
1709456400000,0.044988,0.044988,0.043373,0.043373,1709456400
1709460000000,0.046679,0.046679,0.044988,0.044988,1709460000
1709463600000,0.049731,0.049731,0.046679,0.046679,1709463600
1709467200000,0.054197,0.05422,0.049731,0.049731,1709467200
1709470800000,0.053031,0.054688,0.053031,0.054197,1709470800
1709474400000,0.049298,0.053031,0.049298,0.053031,1709474400
1709478000000,0.044598,0.049298,0.044598,0.049298,1709478000
1709481600000,0.046329,0.046335,0.043977,0.044598,1709481600
1709485200000,0.047853,0.047892,0.046329,0.046329,1709485200
1709488800000,0.050201,0.050201,0.047853,0.047853,1709488800
1709492400000,0.049585,0.050324,0.049507,0.050201,1709492400
1709496000000,0.050384,0.050416,0.049052,0.049585,1709496000
1709499600000,0.05139,0.05139,0.050374,0.050384,1709499600
1709503200000,0.056033,0.056305,0.05139,0.05139,1709503200
1709506800000,0.055056,0.056184,0.054819,0.056033,1709506800
1709510400000,0.066621,0.066621,0.055056,0.055056,1709510400
1709514000000,0.072496,0.072496,0.066621,0.066621,1709514000
1709517600000,0.073642,0.073931,0.072107,0.072496,1709517600
1709521200000,0.068496,0.073642,0.068496,0.073642,1709521200
1709524800000,0.06106,0.068496,0.06106,0.068496,1709524800
1709528400000,0.053307,0.06106,0.053307,0.06106,1709528400
1709532000000,0.048975,0.053307,0.048975,0.053307,1709532000
1709535600000,0.046889,0.048975,0.046889,0.048975,1709535600
1709539200000,0.057867,0.057867,0.046745,0.046889,1709539200
1709542800000,0.067427,0.067427,0.057867,0.057867,1709542800
1709546400000,0.07247,0.07247,0.067427,0.067427,1709546400
1709550000000,0.075655,0.075655,0.07247,0.07247,1709550000
1709553600000,0.075631,0.076095,0.075353,0.075655,1709553600
1709557200000,0.073539,0.07593,0.073539,0.075631,1709557200
1709560800000,0.069774,0.073539,0.069601,0.073539,1709560800
1709564400000,0.063806,0.069774,0.063806,0.069774,1709564400
1709568000000,0.059398,0.063806,0.059398,0.063806,1709568000
1709571600000,0.061326,0.061379,0.058801,0.059398,1709571600
1709575200000,0.060753,0.061326,0.060042,0.061326,1709575200
1709578800000,0.061082,0.061168,0.059758,0.060753,1709578800
1709582400000,0.05984,0.061123,0.059581,0.061082,1709582400
1709586000000,0.052422,0.05984,0.052422,0.05984,1709586000
1709589600000,0.049644,0.052422,0.049578,0.052422,1709589600
1709593200000,0.049057,0.051217,0.049057,0.049644,1709593200
1709596800000,0.051765,0.051765,0.048671,0.049057,1709596800
1709600400000,0.061278,0.061278,0.051765,0.051765,1709600400
1709604000000,0.064023,0.064023,0.061267,0.061278,1709604000
1709607600000,0.06744,0.067452,0.064023,0.064023,1709607600
1709611200000,0.073062,0.073062,0.06744,0.06744,1709611200
1709614800000,0.077779,0.077779,0.072774,0.073062,1709614800
1709618400000,0.082541,0.082719,0.077779,0.077779,1709618400
1709622000000,0.082948,0.082948,0.081559,0.082541,1709622000
1709625600000,0.086884,0.086884,0.082902,0.082948,1709625600
1709629200000,0.094175,0.094175,0.086883,0.086884,1709629200
1709632800000,0.099884,0.099968,0.094175,0.094175,1709632800
1709636400000,0.099347,0.101329,0.099347,0.099884,1709636400
1709640000000,0.097284,0.099771,0.097284,0.099347,1709640000
1709643600000,0.094829,0.097284,0.094829,0.097284,1709643600
1709647200000,0.0921,0.094829,0.090376,0.094829,1709647200
1709650800000,0.088351,0.092591,0.088351,0.0921,1709650800
1709654400000,0.083685,0.088351,0.083069,0.088351,1709654400
1709658000000,0.091115,0.091229,0.083685,0.083685,1709658000
1709661600000,0.087487,0.091115,0.087338,0.091115,1709661600
1709665200000,0.08198,0.087553,0.08198,0.087487,1709665200
1709668800000,0.074076,0.083671,0.074076,0.08198,1709668800
1709672400000,0.063723,0.07408,0.063723,0.074076,1709672400
1709676000000,0.050659,0.063723,0.050659,0.063723,1709676000
1709679600000,0.036663,0.050659,0.036663,0.050659,1709679600
1709683200000,0.025956,0.036663,0.025956,0.036663,1709683200
1709686800000,0.021738,0.025956,0.021657,0.025956,1709686800
1709690400000,0.020481,0.021757,0.020481,0.021738,1709690400
1709694000000,0.020596,0.020935,0.020323,0.020481,1709694000
1709697600000,0.021374,0.021374,0.020596,0.020596,1709697600
1709701200000,0.025742,0.025742,0.021149,0.021374,1709701200
1709704800000,0.030286,0.030286,0.025742,0.025742,1709704800
1709708400000,0.033636,0.033636,0.030286,0.030286,1709708400
1709712000000,0.040347,0.040347,0.033636,0.033636,1709712000
1709715600000,0.046564,0.046564,0.040347,0.040347,1709715600
1709719200000,0.050583,0.050583,0.046564,0.046564,1709719200
1709722800000,0.055132,0.055132,0.050583,0.050583,1709722800
1709726400000,0.056925,0.057715,0.055132,0.055132,1709726400
1709730000000,0.057856,0.057906,0.055612,0.056925,1709730000
1709733600000,0.055949,0.058174,0.055949,0.057856,1709733600
1709737200000,0.049359,0.055949,0.049359,0.055949,1709737200
1709740800000,0.047911,0.049389,0.047462,0.049359,1709740800
1709744400000,0.045063,0.047948,0.045063,0.047911,1709744400
1709748000000,0.041759,0.045267,0.041667,0.045063,1709748000
1709751600000,0.040295,0.041844,0.040295,0.041759,1709751600
1709755200000,0.036666,0.040295,0.036666,0.040295,1709755200
1709758800000,0.032728,0.036666,0.032728,0.036666,1709758800
1709762400000,0.0318,0.032728,0.031781,0.032728,1709762400
1709766000000,0.030368,0.0318,0.030368,0.0318,1709766000
1709769600000,0.031626,0.031626,0.030126,0.030368,1709769600
1709773200000,0.035007,0.035007,0.031626,0.031626,1709773200
1709776800000,0.037604,0.037604,0.035007,0.035007,1709776800
1709780400000,0.040854,0.040877,0.037604,0.037604,1709780400
1709784000000,0.043431,0.043431,0.040821,0.040854,1709784000
1709787600000,0.042091,0.043901,0.042091,0.043431,1709787600
1709791200000,0.041234,0.042091,0.041234,0.042091,1709791200
1709794800000,0.041022,0.041343,0.040951,0.041234,1709794800
1709798400000,0.043504,0.043504,0.040984,0.041022,1709798400
1709802000000,0.046637,0.046637,0.043504,0.043504,1709802000
1709805600000,0.048464,0.048464,0.046637,0.046637,1709805600
1709809200000,0.049684,0.049728,0.048464,0.048464,1709809200
1709812800000,0.049996,0.05075,0.049684,0.049684,1709812800
1709816400000,0.051868,0.051868,0.049996,0.049996,1709816400
1709820000000,0.055182,0.055309,0.051839,0.051868,1709820000
1709823600000,0.054335,0.055785,0.054335,0.055182,1709823600
1709827200000,0.051527,0.054335,0.051527,0.054335,1709827200
1709830800000,0.050422,0.051707,0.050407,0.051527,1709830800
1709834400000,0.049709,0.05055,0.049642,0.050422,1709834400
1709838000000,0.04779,0.049722,0.04779,0.049709,1709838000
1709841600000,0.043987,0.04779,0.043987,0.04779,1709841600
1709845200000,0.037932,0.043987,0.037932,0.043987,1709845200
1709848800000,0.036351,0.037938,0.036351,0.037932,1709848800
1709852400000,0.03494,0.036351,0.03494,0.036351,1709852400
1709856000000,0.034967,0.035071,0.034553,0.03494,1709856000
1709859600000,0.035596,0.035616,0.03488,0.034967,1709859600
1709863200000,0.038332,0.038332,0.035596,0.035596,1709863200
1709866800000,0.042942,0.042942,0.038332,0.038332,1709866800
1709870400000,0.044636,0.044692,0.042942,0.042942,1709870400
1709874000000,0.043302,0.044756,0.043302,0.044636,1709874000
1709877600000,0.041956,0.043302,0.041608,0.043302,1709877600
1709881200000,0.043416,0.043416,0.041956,0.041956,1709881200
1709884800000,0.044736,0.045007,0.043416,0.043416,1709884800
1709888400000,0.047002,0.047002,0.044574,0.044736,1709888400
1709892000000,0.047835,0.048056,0.047002,0.047002,1709892000
1709895600000,0.049196,0.049196,0.047698,0.047835,1709895600
1709899200000,0.049977,0.050004,0.049196,0.049196,1709899200
1709902800000,0.049452,0.050156,0.049154,0.049977,1709902800
1709906400000,0.051856,0.051856,0.049074,0.049452,1709906400
1709910000000,0.062913,0.063152,0.051856,0.051856,1709910000
1709913600000,0.059505,0.062913,0.059505,0.062913,1709913600
1709917200000,0.054679,0.059505,0.054679,0.059505,1709917200
1709920800000,0.048871,0.054679,0.048871,0.054679,1709920800
1709924400000,0.041801,0.048871,0.041801,0.048871,1709924400
1709928000000,0.035581,0.041801,0.035581,0.041801,1709928000
1709931600000,0.027895,0.035581,0.027895,0.035581,1709931600
1709935200000,0.021608,0.027895,0.021608,0.027895,1709935200
1709938800000,0.019134,0.021608,0.01906,0.021608,1709938800
1709942400000,0.021033,0.021059,0.019115,0.019134,1709942400
1709946000000,0.022093,0.022139,0.021027,0.021033,1709946000
1709949600000,0.024029,0.024029,0.022093,0.022093,1709949600
1709953200000,0.025819,0.025819,0.024029,0.024029,1709953200
1709956800000,0.02737,0.02737,0.025819,0.025819,1709956800
1709960400000,0.028846,0.028846,0.02737,0.02737,1709960400
1709964000000,0.030801,0.030801,0.028846,0.028846,1709964000
1709967600000,0.031311,0.031436,0.030774,0.030801,1709967600
1709971200000,0.032594,0.032594,0.031085,0.031311,1709971200
1709974800000,0.034224,0.034224,0.032594,0.032594,1709974800
1709978400000,0.032761,0.034412,0.032761,0.034224,1709978400
1709982000000,0.030335,0.032761,0.030335,0.032761,1709982000
1709985600000,0.029738,0.030335,0.029517,0.030335,1709985600
1709989200000,0.028603,0.029742,0.028603,0.029738,1709989200
1709992800000,0.027401,0.028603,0.027401,0.028603,1709992800
1709996400000,0.026419,0.027401,0.026379,0.027401,1709996400
1710000000000,0.026983,0.026983,0.026403,0.026419,1710000000
1710003600000,0.028869,0.028869,0.026964,0.026983,1710003600
1710007200000,0.031034,0.031034,0.028869,0.028869,1710007200
1710010800000,0.032295,0.032295,0.031034,0.031034,1710010800
1710014400000,0.032732,0.032732,0.032295,0.032295,1710014400
