start_time,close,datetime,high,low,open,volume
1712120400000,66077.1,2024-04-03 05:00:00,66363.64,65920.0,66320.41,1214.21918
1712124000000,66350.79,2024-04-03 06:00:00,66377.0,66052.0,66077.11,881.64606
1712127600000,66135.99,2024-04-03 07:00:00,66483.87,66113.31,66350.79,1075.88661
1712131200000,66518.04,2024-04-03 08:00:00,66642.36,65990.0,66135.98,1982.33146
1712134800000,66484.58,2024-04-03 09:00:00,66637.43,66333.0,66518.05,1467.80154
1712138400000,66197.62,2024-04-03 10:00:00,66519.79,66020.0,66484.57,1502.92494
1712142000000,66059.76,2024-04-03 11:00:00,66224.0,65538.06,66197.63,1536.86632
1712145600000,65899.99,2024-04-03 12:00:00,66220.0,65729.73,66059.75,1284.22549
1712149200000,65804.01,2024-04-03 13:00:00,66020.83,65635.01,65900.0,1168.07952
1712152800000,66627.93,2024-04-03 14:00:00,66903.63,65804.0,65804.01,2936.82332
1712156400000,65836.01,2024-04-03 15:00:00,66648.0,65715.67,66627.93,1934.31631
1712160000000,66194.5,2024-04-03 16:00:00,66550.0,65790.21,65836.02,1953.60463
1712163600000,65952.01,2024-04-03 17:00:00,66376.0,65829.87,66194.51,1113.00368
1712167200000,66003.07,2024-04-03 18:00:00,66119.68,65451.62,65952.0,1784.2171
1712170800000,65784.0,2024-04-03 19:00:00,66150.0,65714.29,66003.08,1581.17411
1712174400000,65712.01,2024-04-03 20:00:00,65840.0,65531.92,65784.01,2058.69155
1712178000000,65918.71,2024-04-03 21:00:00,65935.48,65476.63,65712.0,1300.727
1712181600000,66140.0,2024-04-03 22:00:00,66243.05,65851.07,65918.71,1819.95061
1712185200000,65963.28,2024-04-03 23:00:00,66297.4,65950.0,66140.01,589.54109
1712188800000,66288.0,2024-04-04 00:00:00,66354.83,65824.0,65963.27,827.75629
1712192400000,66143.99,2024-04-04 01:00:00,66296.0,66020.0,66288.0,538.36643
1712196000000,65744.38,2024-04-04 02:00:00,66152.0,65454.55,66143.99,1570.0426
1712199600000,65620.01,2024-04-04 03:00:00,65796.59,65542.03,65744.38,833.96919
1712203200000,65480.41,2024-04-04 04:00:00,65699.43,65064.52,65620.0,1613.65293
1712206800000,65591.57,2024-04-04 05:00:00,65710.58,65384.0,65480.41,725.26904
1712210400000,65768.0,2024-04-04 06:00:00,65814.69,65548.67,65591.57,650.47753
1712214000000,66091.6,2024-04-04 07:00:00,66290.32,65661.05,65768.01,1749.91757
1712217600000,66220.01,2024-04-04 08:00:00,66435.02,66028.0,66091.59,1001.80238
1712221200000,66273.37,2024-04-04 09:00:00,66406.55,66172.0,66220.02,707.28432
1712224800000,66278.62,2024-04-04 10:00:00,66468.99,66141.27,66273.38,833.255
1712228400000,66353.67,2024-04-04 11:00:00,66431.34,66108.85,66278.61,886.30026
1712232000000,66709.0,2024-04-04 12:00:00,66816.66,66330.56,66353.68,2110.78859
1712235600000,67242.15,2024-04-04 13:00:00,67500.0,66690.0,66709.0,3459.83249
1712239200000,67691.97,2024-04-04 14:00:00,67927.69,67075.7,67242.14,3384.05973
1712242800000,67647.99,2024-04-04 15:00:00,67808.0,67428.57,67691.98,1840.61889
1712246400000,67807.64,2024-04-04 16:00:00,68188.0,67526.5,67648.0,2087.67665
1712250000000,68849.18,2024-04-04 17:00:00,68896.1,67721.41,67807.65,2272.37867
1712253600000,68593.5,2024-04-04 18:00:00,69309.91,68510.63,68849.18,4368.6816
1712257200000,68500.0,2024-04-04 19:00:00,69086.23,68334.24,68593.5,2553.96967
1712260800000,67931.26,2024-04-04 20:00:00,68551.99,67320.0,68500.0,3868.35856
1712264400000,67787.9,2024-04-04 21:00:00,68148.69,67495.0,67931.26,1401.80098
1712268000000,67937.05,2024-04-04 22:00:00,68051.94,67604.93,67787.91,737.03732
1712271600000,68487.79,2024-04-04 23:00:00,68565.54,67889.2,67937.06,1487.18784
1712275200000,68606.0,2024-04-05 00:00:00,68756.67,68166.66,68487.8,1175.08722
1712278800000,68160.0,2024-04-05 01:00:00,68615.58,67760.93,68606.01,1670.1897
1712282400000,67600.0,2024-04-05 02:00:00,68161.82,67435.67,68160.0,1715.61727
1712286000000,67863.99,2024-04-05 03:00:00,68033.33,67570.0,67599.99,1213.46103
1712289600000,67647.99,2024-04-05 04:00:00,68028.0,67450.01,67864.0,1133.66513
1712293200000,66888.04,2024-04-05 05:00:00,67750.99,66380.0,67648.0,2488.49304
1712296800000,67140.56,2024-04-05 06:00:00,67179.56,66770.86,66888.03,1020.72921
1712300400000,66930.74,2024-04-05 07:00:00,67144.55,66832.5,67140.56,1015.3219
1712304000000,67151.21,2024-04-05 08:00:00,67684.26,66917.74,66930.75,1465.32326
1712307600000,66805.98,2024-04-05 09:00:00,67151.21,66383.01,67151.2,1896.92624
1712311200000,67034.65,2024-04-05 10:00:00,67213.84,66708.01,66805.99,1184.71947
1712314800000,66478.0,2024-04-05 11:00:00,67087.98,66388.0,67034.66,1373.76533
1712318400000,66883.99,2024-04-05 12:00:00,66888.0,65952.56,66478.0,3678.85999
1712322000000,67500.0,2024-04-05 13:00:00,67589.61,66524.18,66883.99,2645.03909
1712325600000,68139.39,2024-04-05 14:00:00,68566.66,67314.11,67500.01,3816.29678
1712329200000,68190.62,2024-04-05 15:00:00,68268.14,67628.2,68139.39,1640.95515
1712332800000,67953.8,2024-04-05 16:00:00,68380.0,67680.0,68190.62,1475.64352
1712336400000,67442.49,2024-04-05 17:00:00,67986.83,67358.93,67953.79,1069.21575
1712340000000,67629.02,2024-04-05 18:00:00,67729.54,67316.0,67442.49,1385.22601
1712343600000,67412.4,2024-04-05 19:00:00,68096.0,67382.6,67629.01,2134.09921
1712347200000,67643.48,2024-04-05 20:00:00,67758.04,67342.0,67412.41,913.59767
1712350800000,67515.45,2024-04-05 21:00:00,67838.07,67515.44,67643.48,657.73746
1712354400000,67628.53,2024-04-05 22:00:00,67843.55,67503.31,67515.44,582.37176
1712358000000,67820.62,2024-04-05 23:00:00,67966.67,67628.52,67628.53,562.88954
1712361600000,67900.57,2024-04-06 00:00:00,68065.2,67686.23,67820.63,864.08882
1712365200000,67689.99,2024-04-06 01:00:00,67977.73,67643.47,67900.56,752.97272
1712368800000,67574.59,2024-04-06 02:00:00,67765.77,67447.83,67689.99,1037.00772
1712372400000,67788.01,2024-04-06 03:00:00,67882.5,67574.59,67574.6,522.70715
1712376000000,67735.84,2024-04-06 04:00:00,67819.13,67602.0,67788.0,571.42809
1712379600000,68038.74,2024-04-06 05:00:00,68232.14,67720.17,67735.84,1113.53981
1712383200000,68109.42,2024-04-06 06:00:00,68162.9,67845.2,68038.75,581.55984
1712386800000,67992.02,2024-04-06 07:00:00,68189.33,67940.54,68109.43,803.90434
1712390400000,68012.14,2024-04-06 08:00:00,68106.88,67859.53,67992.02,775.39042
1712394000000,67792.0,2024-04-06 09:00:00,68120.0,67747.86,68012.15,856.29225
1712397600000,67842.17,2024-04-06 10:00:00,67886.37,67714.72,67792.0,503.36071
1712401200000,67668.16,2024-04-06 11:00:00,67904.35,67615.22,67842.18,507.81819
1712404800000,67738.37,2024-04-06 12:00:00,67796.69,67582.3,67668.16,768.1939
1712408400000,67699.99,2024-04-06 13:00:00,67745.13,67527.78,67738.36,679.92389
1712412000000,67993.99,2024-04-06 14:00:00,68109.13,67684.0,67700.0,890.76678
1712415600000,68104.0,2024-04-06 15:00:00,68299.0,67896.48,67994.0,1229.38347
1712419200000,68143.48,2024-04-06 16:00:00,68174.0,67948.83,68104.01,592.98858
1712422800000,68287.3,2024-04-06 17:00:00,68484.09,68039.94,68143.48,819.79599
1712426400000,68307.28,2024-04-06 18:00:00,68379.82,68163.62,68287.3,456.49398
1712430000000,68259.98,2024-04-06 19:00:00,68415.0,68218.0,68307.28,493.84003
1712433600000,68390.0,2024-04-06 20:00:00,68395.0,68166.66,68259.99,437.40109
1712437200000,68299.65,2024-04-06 21:00:00,68434.88,68298.82,68390.0,565.49843
1712440800000,69056.0,2024-04-06 22:00:00,69101.0,68286.33,68299.65,1866.64982
1712444400000,68896.0,2024-04-06 23:00:00,69692.0,68800.0,69056.0,2443.28317
1712448000000,68999.99,2024-04-07 00:00:00,69150.0,68824.0,68896.0,711.73347
1712451600000,69541.65,2024-04-07 01:00:00,69655.16,68998.57,68999.99,1393.28874
1712455200000,69300.0,2024-04-07 02:00:00,69777.0,69300.0,69541.65,1170.74387
1712458800000,69408.05,2024-04-07 03:00:00,69510.0,69250.0,69300.01,794.54542
1712462400000,69304.44,2024-04-07 04:00:00,69493.98,69053.97,69408.04,765.60294
1712466000000,69397.76,2024-04-07 05:00:00,69464.0,69267.07,69304.44,471.13373
1712469600000,69244.09,2024-04-07 06:00:00,69414.87,69110.81,69397.76,570.3876
1712473200000,69364.01,2024-04-07 07:00:00,69482.44,69213.84,69244.08,699.71269
1712476800000,69479.99,2024-04-07 08:00:00,69555.0,69333.72,69364.0,790.46725
1712480400000,69289.99,2024-04-07 09:00:00,69493.25,69199.01,69479.99,682.01068
1712484000000,69328.14,2024-04-07 10:00:00,69495.15,69236.0,69290.0,479.75183
1712487600000,69357.0,2024-04-07 11:00:00,69407.72,69200.0,69328.14,456.74728
1712491200000,69335.99,2024-04-07 12:00:00,69415.59,69210.0,69357.0,537.54178
1712494800000,69349.93,2024-04-07 13:00:00,69550.0,69285.71,69336.0,672.01675
1712498400000,69578.44,2024-04-07 14:00:00,69664.67,69220.0,69349.93,900.17727
1712502000000,69543.74,2024-04-07 15:00:00,69886.03,69360.44,69578.44,1399.12074
1712505600000,70074.0,2024-04-07 16:00:00,70326.29,69483.9,69543.73,2841.73986
1712509200000,69798.01,2024-04-07 17:00:00,70112.0,69658.19,70074.01,1069.84594
1712512800000,69390.01,2024-04-07 18:00:00,69828.0,69234.14,69798.02,1027.88794
1712516400000,69068.01,2024-04-07 19:00:00,69508.71,68849.77,69390.01,1426.15758
1712520000000,69309.69,2024-04-07 20:00:00,69403.7,68960.01,69068.01,604.64834
1712523600000,69031.3,2024-04-07 21:00:00,69413.1,69031.29,69309.7,483.16273
1712527200000,69200.0,2024-04-07 22:00:00,69344.4,68901.0,69031.3,699.97793
1712530800000,69360.39,2024-04-07 23:00:00,69477.18,69188.05,69200.0,886.34197
1712534400000,69325.99,2024-04-08 00:00:00,69432.0,69043.24,69360.38,711.34576
1712538000000,69437.02,2024-04-08 01:00:00,69841.03,69285.7,69326.0,927.5685
1712541600000,69228.0,2024-04-08 02:00:00,69437.03,69126.36,69437.03,627.63335
1712545200000,69458.95,2024-04-08 03:00:00,69500.0,69134.99,69228.0,517.01586
1712548800000,69382.0,2024-04-08 04:00:00,69500.0,69280.0,69458.95,358.18285
1712552400000,69701.99,2024-04-08 05:00:00,69801.0,69382.0,69382.01,644.21026
1712556000000,69790.29,2024-04-08 06:00:00,69818.04,69632.73,69702.0,689.06081
1712559600000,70698.63,2024-04-08 07:00:00,70850.0,69790.28,69790.29,4052.43625
1712563200000,71968.0,2024-04-08 08:00:00,72111.99,70642.0,70698.64,6618.95587
1712566800000,72197.25,2024-04-08 09:00:00,72650.0,71650.32,71968.0,5364.63217
1712570400000,72323.98,2024-04-08 10:00:00,72374.0,71792.06,72197.26,2864.5742
1712574000000,72404.0,2024-04-08 11:00:00,72647.86,72218.27,72323.99,2735.3903
1712577600000,72180.02,2024-04-08 12:00:00,72797.99,72137.48,72404.0,3473.2137
1712581200000,71944.31,2024-04-08 13:00:00,72310.01,71691.35,72180.01,2849.00307
1712584800000,71726.0,2024-04-08 14:00:00,71985.38,71245.17,71944.31,3300.86317
1712588400000,71773.98,2024-04-08 15:00:00,71987.0,71598.45,71725.99,1771.16688
1712592000000,71740.1,2024-04-08 16:00:00,72021.56,71556.53,71773.98,1315.49299
1712595600000,71699.23,2024-04-08 17:00:00,71800.0,71300.0,71740.1,1275.99193
1712599200000,71908.61,2024-04-08 18:00:00,72104.05,71672.34,71699.23,1082.45857
1712602800000,71766.0,2024-04-08 19:00:00,71973.6,71564.51,71908.6,1535.56493
1712606400000,71711.99,2024-04-08 20:00:00,71818.77,71500.37,71766.0,999.79853
1712610000000,71692.01,2024-04-08 21:00:00,71900.0,71628.01,71711.98,660.04808
1712613600000,71916.09,2024-04-08 22:00:00,71960.0,71599.9,71692.01,641.99085
1712617200000,71620.0,2024-04-08 23:00:00,72000.0,71610.01,71916.08,707.27736
1712620800000,71419.99,2024-04-09 00:00:00,71758.19,71320.01,71620.0,956.13499
1712624400000,71275.46,2024-04-09 01:00:00,71439.8,70833.33,71420.0,1696.79955
1712628000000,71477.44,2024-04-09 02:00:00,71618.95,71156.77,71275.45,784.59893
1712631600000,71285.0,2024-04-09 03:00:00,71641.97,71186.02,71477.44,854.25669
1712635200000,71208.01,2024-04-09 04:00:00,71339.79,70917.2,71285.0,982.08185
1712638800000,71056.0,2024-04-09 05:00:00,71323.66,70957.0,71208.02,803.13804
1712642400000,70765.69,2024-04-09 06:00:00,71265.47,70560.0,71055.99,1708.51726
1712646000000,70383.99,2024-04-09 07:00:00,70940.9,70110.0,70765.7,2696.6219
1712649600000,70500.01,2024-04-09 08:00:00,70600.0,69576.61,70383.98,3161.35314
1712653200000,70392.18,2024-04-09 09:00:00,70860.65,70256.98,70500.01,1396.11493
1712656800000,70566.64,2024-04-09 10:00:00,70697.04,70234.99,70392.18,1251.14011
1712660400000,70794.85,2024-04-09 11:00:00,70905.26,70566.63,70566.63,1164.05878
1712664000000,70690.0,2024-04-09 12:00:00,70977.0,70654.38,70794.84,1369.09848
1712667600000,69928.0,2024-04-09 13:00:00,70920.0,69921.62,70690.0,2320.93526
1712671200000,69358.32,2024-04-09 14:00:00,70429.04,68611.0,69928.0,5575.38122
1712674800000,69264.0,2024-04-09 15:00:00,69360.0,68535.03,69358.32,2890.83319
1712678400000,68601.24,2024-04-09 16:00:00,69320.0,68516.15,69264.0,2409.92797
1712682000000,68823.99,2024-04-09 17:00:00,68962.43,68210.0,68601.25,2349.39623
1712685600000,68879.23,2024-04-09 18:00:00,69025.89,68769.79,68823.99,844.48608
1712689200000,69000.77,2024-04-09 19:00:00,69174.0,68656.08,68879.22,1039.09661
1712692800000,69171.19,2024-04-09 20:00:00,69208.2,68962.31,69000.78,793.03996
1712696400000,69213.83,2024-04-09 21:00:00,69250.0,68935.64,69171.18,662.49907
1712700000000,69325.65,2024-04-09 22:00:00,69439.6,69144.59,69213.83,648.41501
1712703600000,69146.0,2024-04-09 23:00:00,69332.0,68888.47,69325.64,935.97717
1712707200000,69138.81,2024-04-10 00:00:00,69304.26,69025.97,69146.0,715.56915
1712710800000,69269.75,2024-04-10 01:00:00,69269.76,68603.92,69138.81,1275.36787
1712714400000,68651.98,2024-04-10 02:00:00,69594.15,68466.63,69269.75,1636.05293
1712718000000,69150.18,2024-04-10 03:00:00,69180.0,68625.61,68651.98,913.59608
1712721600000,69134.33,2024-04-10 04:00:00,69199.99,69005.55,69150.18,664.06061
1712725200000,69255.82,2024-04-10 05:00:00,69414.2,69121.35,69134.34,860.44791
1712728800000,69369.25,2024-04-10 06:00:00,69479.8,69227.62,69255.82,548.02237
1712732400000,69336.28,2024-04-10 07:00:00,69515.0,69268.47,69369.25,570.97164
1712736000000,69011.92,2024-04-10 08:00:00,69336.28,68800.0,69336.27,1650.45776
1712739600000,69139.2,2024-04-10 09:00:00,69171.75,68902.43,69011.92,642.38466
1712743200000,68932.01,2024-04-10 10:00:00,69180.0,68629.99,69139.19,1609.82407
1712746800000,69043.0,2024-04-10 11:00:00,69132.61,68853.83,68932.01,906.73349
1712750400000,67976.0,2024-04-10 12:00:00,69204.28,67559.99,69043.0,5516.60171
1712754000000,68259.77,2024-04-10 13:00:00,68313.1,67518.0,67975.99,3072.05611
1712757600000,68703.05,2024-04-10 14:00:00,68974.58,68009.94,68259.77,3478.03076
1712761200000,68657.32,2024-04-10 15:00:00,68760.71,68264.0,68703.04,1682.31921
1712764800000,69500.0,2024-04-10 16:00:00,69536.0,68556.0,68657.31,3187.5887
1712768400000,69350.11,2024-04-10 17:00:00,69910.96,69142.81,69499.99,2312.62275
1712772000000,69314.33,2024-04-10 18:00:00,69411.34,69071.0,69350.1,1412.90652
1712775600000,70083.99,2024-04-10 19:00:00,70098.89,69219.14,69314.33,2385.51575
1712779200000,69812.01,2024-04-10 20:00:00,70136.0,69740.0,70084.0,1217.11763
1712782800000,70017.0,2024-04-10 21:00:00,70036.81,69581.03,69812.01,1101.47126
1712786400000,70528.0,2024-04-10 22:00:00,71172.08,70017.0,70017.01,3828.1323
1712790000000,70631.08,2024-04-10 23:00:00,70799.99,70488.38,70528.0,818.17253
1712793600000,70520.01,2024-04-11 00:00:00,70663.21,70285.13,70631.08,1005.36439
1712797200000,70553.28,2024-04-11 01:00:00,70760.0,70469.12,70520.0,1032.83936
1712800800000,70995.66,2024-04-11 02:00:00,71062.0,70500.0,70553.28,1289.73952
1712804400000,70851.67,2024-04-11 03:00:00,71027.99,70773.58,70995.66,685.78169
1712808000000,70604.01,2024-04-11 04:00:00,70888.35,70378.11,70851.66,885.62645
1712811600000,70583.99,2024-04-11 05:00:00,70680.0,70444.0,70604.01,564.78247
1712815200000,70717.82,2024-04-11 06:00:00,70848.76,70564.0,70583.99,790.52112
1712818800000,70735.99,2024-04-11 07:00:00,71305.89,70717.81,70717.81,1536.14398
1712822400000,71039.39,2024-04-11 08:00:00,71256.27,70617.25,70736.0,1438.7784
1712826000000,70604.0,2024-04-11 09:00:00,71053.61,70596.43,71039.4,1062.48344
1712829600000,70459.99,2024-04-11 10:00:00,70785.05,70421.56,70604.0,930.42306
1712833200000,69983.16,2024-04-11 11:00:00,70596.0,69881.31,70460.0,1719.91629
1712836800000,70858.83,2024-04-11 12:00:00,71100.0,69867.76,69983.16,3246.16925
1712840400000,70284.0,2024-04-11 13:00:00,70988.0,69669.75,70858.82,3997.21616
1712844000000,69600.54,2024-04-11 14:00:00,70350.01,69584.0,70284.01,2570.16521
1712847600000,70000.0,2024-04-11 15:00:00,70026.25,69567.21,69600.55,1533.57964
1712851200000,70011.99,2024-04-11 16:00:00,70133.17,69574.88,70000.0,1332.97941
1712854800000,70203.99,2024-04-11 17:00:00,70446.03,70000.0,70011.99,1215.82138
1712858400000,70099.75,2024-04-11 18:00:00,70429.32,69951.18,70203.99,897.90056
1712862000000,70459.67,2024-04-11 19:00:00,70529.73,70008.0,70099.75,1127.66947
1712865600000,70499.62,2024-04-11 20:00:00,70746.09,70383.8,70459.67,1202.781
1712869200000,70115.41,2024-04-11 21:00:00,70504.99,70000.0,70499.63,814.56488
1712872800000,70151.26,2024-04-11 22:00:00,70259.46,70033.52,70115.41,515.91319
1712876400000,70006.23,2024-04-11 23:00:00,70196.0,69804.87,70151.26,520.09563
1712880000000,70301.63,2024-04-12 00:00:00,70336.38,70002.22,70006.22,766.09927
1712883600000,70280.01,2024-04-12 01:00:00,70367.29,70113.6,70301.63,420.86936
1712887200000,70635.93,2024-04-12 02:00:00,70775.0,70208.73,70280.01,854.84856
1712890800000,70977.27,2024-04-12 03:00:00,70996.91,70635.92,70635.92,2503.35674
1712894400000,71115.99,2024-04-12 04:00:00,71227.46,70812.56,70977.27,981.71837
1712898000000,70956.32,2024-04-12 05:00:00,71175.99,70887.72,71116.0,713.78496
1712901600000,70871.05,2024-04-12 06:00:00,71012.0,70713.7,70956.32,643.62163
1712905200000,70764.01,2024-04-12 07:00:00,70967.92,70566.02,70871.04,1348.37882
1712908800000,70759.99,2024-04-12 08:00:00,70893.58,70582.52,70764.0,1004.79268
1712912400000,70652.0,2024-04-12 09:00:00,70863.51,70509.58,70759.99,1217.79727
1712916000000,70786.4,2024-04-12 10:00:00,70868.0,70601.23,70652.0,811.43225
1712919600000,70904.01,2024-04-12 11:00:00,70972.0,70760.01,70786.41,894.03242
1712923200000,70534.24,2024-04-12 12:00:00,70975.54,70323.96,70904.0,1640.42822
1712926800000,69888.0,2024-04-12 13:00:00,70534.24,69631.06,70534.23,2931.86107
1712930400000,69270.01,2024-04-12 14:00:00,70090.55,69236.95,69888.0,3664.55336
1712934000000,69347.3,2024-04-12 15:00:00,69718.35,69248.33,69270.02,2431.83907
1712937600000,68840.54,2024-04-12 16:00:00,69580.0,68679.61,69347.3,3977.93424
1712941200000,68140.02,2024-04-12 17:00:00,68960.0,67444.0,68840.54,6511.3787
1712944800000,66492.0,2024-04-12 18:00:00,68383.63,65086.86,68140.01,10945.8346
1712948400000,66843.98,2024-04-12 19:00:00,67335.22,66329.19,66492.0,4771.42177
1712952000000,67120.0,2024-04-12 20:00:00,67440.0,66700.0,66843.98,2773.54975
1712955600000,66960.01,2024-04-12 21:00:00,67128.64,66680.84,67119.99,1632.06929
1712959200000,67053.33,2024-04-12 22:00:00,67270.53,66828.01,66960.0,1301.73596
1712962800000,67116.52,2024-04-12 23:00:00,67230.19,66812.0,67053.33,1329.52393
1712966400000,66913.27,2024-04-13 00:00:00,67142.86,66737.64,67116.52,1313.3712
1712970000000,65886.63,2024-04-13 01:00:00,66928.0,65731.27,66913.27,3105.40601
1712973600000,66535.99,2024-04-13 02:00:00,66593.41,65871.49,65886.64,1855.81733
1712977200000,67160.55,2024-04-13 03:00:00,67168.0,66483.87,66536.0,1472.46102
1712980800000,67587.62,2024-04-13 04:00:00,67929.0,67012.67,67160.55,2173.96631
1712984400000,67345.48,2024-04-13 05:00:00,67907.84,67300.3,67587.63,1872.75397
1712988000000,67476.02,2024-04-13 06:00:00,67511.0,67258.63,67345.48,841.42651
1712991600000,67446.52,2024-04-13 07:00:00,67563.66,67120.87,67476.01,988.19621
1712995200000,67176.0,2024-04-13 08:00:00,67455.0,67090.83,67446.53,948.41034
1712998800000,67393.85,2024-04-13 09:00:00,67475.0,67136.14,67175.99,839.66965
1713002400000,67428.25,2024-04-13 10:00:00,67480.2,67311.77,67393.84,614.53458
1713006000000,67360.0,2024-04-13 11:00:00,67825.91,67302.93,67428.25,973.5364
1713009600000,67514.69,2024-04-13 12:00:00,67679.99,67169.97,67360.01,883.82838
1713013200000,67552.03,2024-04-13 13:00:00,67774.2,67450.54,67514.7,798.83221
1713016800000,67559.56,2024-04-13 14:00:00,67720.0,67369.67,67552.02,747.94807
1713020400000,67676.0,2024-04-13 15:00:00,67926.0,67437.8,67559.57,1023.558
1713024000000,67432.37,2024-04-13 16:00:00,67752.85,67224.0,67675.99,1247.3985
1713027600000,66730.87,2024-04-13 17:00:00,67437.56,66500.0,67432.38,2962.16593
1713031200000,67156.27,2024-04-13 18:00:00,67243.47,66444.0,66730.86,2158.3178
1713034800000,64788.01,2024-04-13 19:00:00,67241.55,63750.01,67156.27,5809.08901
1713038400000,61816.02,2024-04-13 20:00:00,64853.9,60660.57,64788.01,20264.97307
1713042000000,62928.01,2024-04-13 21:00:00,62959.48,61693.0,61816.01,6673.69922
1713045600000,64293.46,2024-04-13 22:00:00,64615.38,62118.56,62928.0,6041.25271
1713049200000,63924.51,2024-04-13 23:00:00,65608.09,63651.15,64293.47,5784.60776
1713052800000,63672.18,2024-04-14 00:00:00,64303.87,62888.0,63924.52,4986.76877
1713056400000,63743.11,2024-04-14 01:00:00,64085.7,63248.7,63672.19,2711.46781
1713060000000,63084.18,2024-04-14 02:00:00,63953.75,63016.23,63743.1,2450.4911
1713063600000,63437.55,2024-04-14 03:00:00,63576.36,62134.0,63084.18,4287.15479
1713067200000,63956.99,2024-04-14 04:00:00,64176.46,63394.0,63437.55,2850.24367
1713070800000,64383.99,2024-04-14 05:00:00,64466.0,63921.0,63957.0,2309.98164
1713074400000,64649.96,2024-04-14 06:00:00,64872.96,64107.09,64384.0,2456.01877
1713078000000,64464.3,2024-04-14 07:00:00,64837.07,64243.65,64649.97,2051.12833
1713081600000,64530.67,2024-04-14 08:00:00,64887.99,64372.04,64464.3,1836.48316
1713085200000,64134.19,2024-04-14 09:00:00,64721.65,63908.31,64530.67,2179.75735
1713088800000,64457.23,2024-04-14 10:00:00,64659.8,64134.18,64134.18,1408.27273
1713092400000,64166.05,2024-04-14 11:00:00,64591.44,63855.45,64457.23,1918.4099
1713096000000,64525.25,2024-04-14 12:00:00,64848.49,64069.79,64166.05,1927.78743
1713099600000,64373.42,2024-04-14 13:00:00,64845.37,64346.0,64525.25,1690.70103
1713103200000,63918.01,2024-04-14 14:00:00,64400.0,63437.55,64373.43,5366.69865
1713106800000,64180.97,2024-04-14 15:00:00,64475.37,63900.0,63918.02,1593.4649
1713110400000,64412.37,2024-04-14 16:00:00,64747.25,64126.03,64180.98,1458.37622
1713114000000,63868.58,2024-04-14 17:00:00,64580.01,62573.66,64412.38,5806.56587
1713117600000,64397.67,2024-04-14 18:00:00,64695.4,63757.0,63868.57,2000.5041
1713121200000,64168.62,2024-04-14 19:00:00,64474.23,63940.3,64397.67,1173.81682
1713124800000,63842.36,2024-04-14 20:00:00,64350.0,63699.2,64168.62,1314.47247
1713128400000,63682.15,2024-04-14 21:00:00,63848.49,63326.42,63842.35,1243.3483
1713132000000,65330.3,2024-04-14 22:00:00,65463.56,63641.79,63682.15,4193.38241
1713135600000,65661.84,2024-04-14 23:00:00,65840.0,65057.01,65330.29,2383.88196
1713139200000,65485.23,2024-04-15 00:00:00,65867.45,65283.11,65661.85,2438.29742
1713142800000,65275.62,2024-04-15 01:00:00,65706.53,65042.98,65485.22,1498.85105
1713146400000,65129.74,2024-04-15 02:00:00,65361.47,64937.01,65275.63,1415.78066
1713150000000,65138.19,2024-04-15 03:00:00,65323.77,65030.88,65129.73,868.20744
1713153600000,64906.14,2024-04-15 04:00:00,65170.22,64683.01,65138.2,1243.69851
1713157200000,65466.74,2024-04-15 05:00:00,65512.2,64903.6,64906.13,1223.27993
1713160800000,66463.63,2024-04-15 06:00:00,66558.78,65355.45,65466.73,3993.62884
1713164400000,66263.84,2024-04-15 07:00:00,66582.84,66151.41,66463.63,2429.09898
1713168000000,66287.21,2024-04-15 08:00:00,66457.88,66064.48,66263.84,1624.73611
1713171600000,66578.39,2024-04-15 09:00:00,66867.07,66119.12,66287.22,2117.72983
1713175200000,66465.56,2024-04-15 10:00:00,66646.18,66378.03,66578.39,1177.63858
1713178800000,65860.12,2024-04-15 11:00:00,66720.64,65807.25,66465.57,1675.54342
1713182400000,66028.17,2024-04-15 12:00:00,66243.12,65797.73,65860.12,1298.08339
1713186000000,65865.77,2024-04-15 13:00:00,66399.0,65684.65,66028.17,1931.80935
1713189600000,64235.24,2024-04-15 14:00:00,65977.0,64183.99,65865.78,4647.76108
1713193200000,64568.81,2024-04-15 15:00:00,64792.88,63810.0,64235.25,4020.12521
1713196800000,64148.61,2024-04-15 16:00:00,64868.28,63892.88,64568.8,2858.50528
1713200400000,63908.48,2024-04-15 17:00:00,64745.2,63310.99,64148.61,3464.22244
1713204000000,63170.87,2024-04-15 18:00:00,64060.34,63111.0,63908.48,2962.24244
1713207600000,63301.11,2024-04-15 19:00:00,63632.5,62274.4,63170.86,3914.2931
1713211200000,63112.96,2024-04-15 20:00:00,63633.02,62942.82,63301.11,1584.37768
1713214800000,63262.94,2024-04-15 21:00:00,63474.55,62632.0,63112.96,1529.66816
1713218400000,63459.98,2024-04-15 22:00:00,63527.31,62700.0,63262.94,1505.5696
1713222000000,63419.99,2024-04-15 23:00:00,63558.0,63179.21,63459.98,966.38219
1713225600000,63254.74,2024-04-16 00:00:00,63719.98,62933.33,63419.99,1479.35259
1713229200000,63147.5,2024-04-16 01:00:00,63899.69,63089.0,63254.74,1456.15878
1713232800000,63401.55,2024-04-16 02:00:00,63500.0,62750.0,63147.5,1641.76074
1713236400000,62956.0,2024-04-16 03:00:00,63554.99,62799.32,63401.56,2202.78617
1713240000000,62487.0,2024-04-16 04:00:00,63029.13,61680.0,62956.0,5234.71526
1713243600000,62700.41,2024-04-16 05:00:00,62888.0,62366.44,62487.0,2051.35297
