start_time,buy,sell,time
1707890400000,1829.021,1801.886,1707890400
1707894000000,6357.392,5277.257,1707894000
1707897600000,19249.759,12983.892,1707897600
1707901200000,35281.165,32064.567,1707901200
1707904800000,9392.264,10608.774,1707904800
1707908400000,14208.674,13015.661,1707908400
1707912000000,12262.842,13168.462,1707912000
1707915600000,6844.356,6235.778,1707915600
1707919200000,18152.38,16231.758,1707919200
1707922800000,19723.605,20596.727,1707922800
1707926400000,12760.402,13224.68,1707926400
1707930000000,3978.599,4148.87,1707930000
1707933600000,4181.652,4579.392,1707933600
1707937200000,6838.491,6300.868,1707937200
1707940800000,5701.316,6042.962,1707940800
1707944400000,3798.005,3464.834,1707944400
1707948000000,1902.822,1943.722,1707948000
1707951600000,3234.973,3174.511,1707951600
1707955200000,18645.479,14729.097,1707955200
1707958800000,9493.628,11786.719,1707958800
1707962400000,6163.198,5871.315,1707962400
1707966000000,4853.221,4210.577,1707966000
1707969600000,3673.856,4555.584,1707969600
1707973200000,4260.844,5609.25,1707973200
1707976800000,4350.411,3730.396,1707976800
1707980400000,6063.744,7984.78,1707980400
1707984000000,5009.286,4224.242,1707984000
1707987600000,6787.287,5665.279,1707987600
1707991200000,5706.45,5031.364,1707991200
1707994800000,7283.359,7218.974,1707994800
1707998400000,8074.352,9137.1,1707998400
1708002000000,5928.947,6679.484,1708002000
1708005600000,20803.036,18689.581,1708005600
1708009200000,22094.101,25590.29,1708009200
1708012800000,13347.755,12476.468,1708012800
1708016400000,5794.575,7784.995,1708016400
1708020000000,4643.156,4093.069,1708020000
1708023600000,6192.832,8289.439,1708023600
1708027200000,6898.763,7751.877,1708027200
1708030800000,7762.537,8967.573,1708030800
1708034400000,6049.76,4803.797,1708034400
1708038000000,4326.074,3636.702,1708038000
1708041600000,2770.705,3041.817,1708041600
1708045200000,4601.627,3696.274,1708045200
1708048800000,3628.436,3267.095,1708048800
1708052400000,5708.062,5122.601,1708052400
1708056000000,2783.713,3440.514,1708056000
1708059600000,2853.732,2860.443,1708059600
1708063200000,3371.411,3812.393,1708063200
1708066800000,5187.6,5671.488,1708066800
1708070400000,6224.625,5015.882,1708070400
1708074000000,6784.758,6400.23,1708074000
1708077600000,6851.679,4863.803,1708077600
1708081200000,6867.211,7728.968,1708081200
1708084800000,4826.298,4596.257,1708084800
1708088400000,7988.908,8553.992,1708088400
1708092000000,17558.243,19648.534,1708092000
1708095600000,12330.485,12223.303,1708095600
1708099200000,8609.92,8463.008,1708099200
1708102800000,4687.713,4671.014,1708102800
1708106400000,3088.22,2988.872,1708106400
1708110000000,3695.211,4331.086,1708110000
1708113600000,3634.92,3517.771,1708113600
1708117200000,1857.392,1735.599,1708117200
1708120800000,968.448,1431.179,1708120800
1708124400000,3032.849,2825.504,1708124400
1708128000000,1698.78,2205.4,1708128000
1708131600000,1985.159,2246.504,1708131600
1708135200000,1487.444,1360.44,1708135200
1708138800000,853.106,760.614,1708138800
1708142400000,1321.354,1111.317,1708142400
1708146000000,1971.897,2644.276,1708146000
1708149600000,980.474,920.988,1708149600
1708153200000,1202.675,1003.416,1708153200
1708156800000,3624.741,4074.332,1708156800
1708160400000,4153.183,4147.073,1708160400
1708164000000,7033.694,6640.766,1708164000
1708167600000,3014.776,2568.987,1708167600
1708171200000,2596.442,2846.406,1708171200
1708174800000,14822.907,17593.529,1708174800
1708178400000,17484.54,19521.613,1708178400
1708182000000,9522.852,8674.909,1708182000
1708185600000,5085.033,4605.91,1708185600
1708189200000,5809.912,5238.414,1708189200
1708192800000,2354.166,2259.168,1708192800
1708196400000,3929.083,3534.937,1708196400
1708200000000,3037.676,2558.899,1708200000
1708203600000,11730.164,9909.999,1708203600
1708207200000,2962.054,3381.237,1708207200
1708210800000,1741.503,2128.635,1708210800
1708214400000,2520.367,3310.086,1708214400
1708218000000,2717.805,3524.816,1708218000
1708221600000,4508.408,6013.697,1708221600
1708225200000,3297.252,2003.06,1708225200
1708228800000,2616.905,2651.905,1708228800
1708232400000,2039.074,2088.231,1708232400
1708236000000,2101.887,3101.962,1708236000
1708239600000,3627.585,2839.364,1708239600
1708243200000,2199.01,2015.519,1708243200
1708246800000,5973.374,5116.272,1708246800
1708250400000,3362.052,4163.054,1708250400
1708254000000,2831.255,3035.929,1708254000
1708257600000,3354.872,4732.857,1708257600
1708261200000,3195.804,2497.444,1708261200
1708264800000,4226.52,3678.916,1708264800
1708268400000,2486.545,2992.881,1708268400
1708272000000,2830.207,2737.493,1708272000
1708275600000,3280.552,3351.664,1708275600
1708279200000,2265.825,2286.624,1708279200
1708282800000,2005.696,2013.529,1708282800
1708286400000,2162.889,2260.701,1708286400
1708290000000,1634.219,1799.345,1708290000
1708293600000,11377.743,9188.087,1708293600
1708297200000,5908.95,6657.999,1708297200
1708300800000,5498.787,5135.533,1708300800
1708304400000,3263.061,3811.8,1708304400
1708308000000,2433.957,1930.418,1708308000
1708311600000,1738.714,1855.781,1708311600
1708315200000,2172.201,2372.962,1708315200
1708318800000,2115.993,2144.863,1708318800
1708322400000,7517.912,7156.798,1708322400
1708326000000,3099.886,3685.364,1708326000
1708329600000,3961.014,5147.172,1708329600
1708333200000,3489.564,3173.397,1708333200
1708336800000,4773.812,4486.574,1708336800
1708340400000,2427.94,2554.835,1708340400
1708344000000,4117.995,4563.055,1708344000
1708347600000,4394.813,5311.713,1708347600
1708351200000,4632.945,4584.914,1708351200
1708354800000,4978.493,4660.662,1708354800
1708358400000,7905.081,9981.514,1708358400
1708362000000,8646.447,6935.96,1708362000
1708365600000,4120.386,4503.229,1708365600
1708369200000,3613.223,3637.2,1708369200
1708372800000,2739.702,2331.018,1708372800
1708376400000,2701.588,2774.774,1708376400
1708380000000,3591.451,3201.923,1708380000
1708383600000,3185.235,3326.319,1708383600
1708387200000,5499.37,6524.655,1708387200
1708390800000,6684.519,6922.882,1708390800
1708394400000,3051.331,2725.99,1708394400
1708398000000,2167.835,2019.09,1708398000
1708401600000,3486.892,3221.322,1708401600
1708405200000,4141.726,3383,1708405200
1708408800000,2458.847,2686.55,1708408800
1708412400000,2261.659,3107.897,1708412400
1708416000000,4918.179,4803.959,1708416000
1708419600000,5599.325,5947.126,1708419600
1708423200000,7508.703,6641.893,1708423200
1708426800000,9168.033,9748.904,1708426800
1708430400000,4835.604,6325.308,1708430400
1708434000000,24739.226,20745.824,1708434000
1708437600000,26624.032,31441.754,1708437600
1708441200000,17082.35,19482.259,1708441200
1708444800000,7344.114,8065.089,1708444800
1708448400000,18317.116,19125.278,1708448400
1708452000000,5664.008,5148.361,1708452000
1708455600000,10686.498,8139.824,1708455600
1708459200000,5604.312,7393.371,1708459200
1708462800000,3276.603,3652.251,1708462800
1708466400000,3118.115,2730.964,1708466400
1708470000000,7371.19,7319.926,1708470000
1708473600000,2890.011,3349.848,1708473600
1708477200000,2976.631,2993.783,1708477200
1708480800000,1528.969,1694.65,1708480800
1708484400000,1681.118,1584.377,1708484400
1708488000000,3307.196,4196.719,1708488000
1708491600000,3532.311,3303.455,1708491600
1708495200000,3916.006,5042.863,1708495200
1708498800000,5797.205,6720.642,1708498800
1708502400000,4974.659,3708.376,1708502400
1708506000000,9870.268,13423.338,1708506000
1708509600000,11547.549,10238.078,1708509600
1708513200000,8218.595,9656.529,1708513200
1708516800000,14053.359,14158.511,1708516800
1708520400000,9763.949,10072.853,1708520400
1708524000000,9676.829,10053.505,1708524000
1708527600000,9189.883,8248.963,1708527600
1708531200000,6057.843,5651.382,1708531200
1708534800000,6119.825,7700.095,1708534800
1708538400000,5811.045,6608.004,1708538400
1708542000000,6783.055,7305.83,1708542000
1708545600000,4089.08,4234.442,1708545600
1708549200000,6768.864,5337.306,1708549200
1708552800000,3975.158,3218.879,1708552800
1708556400000,8745,8350.448,1708556400
1708560000000,4370.097,5209.686,1708560000
1708563600000,5338.586,5795.192,1708563600
1708567200000,3444.023,2699.15,1708567200
1708570800000,2812.78,2133.378,1708570800
1708574400000,2469.116,3667.054,1708574400
1708578000000,4074.635,2955.815,1708578000
1708581600000,3762.007,3386.486,1708581600
1708585200000,4531.492,4667.913,1708585200
1708588800000,4897.749,5673.005,1708588800
1708592400000,5746.643,5629.468,1708592400
1708596000000,3917.982,5000.547,1708596000
1708599600000,3461.905,3824.235,1708599600
1708603200000,4200.218,4475.623,1708603200
1708606800000,11626.158,13257.97,1708606800
1708610400000,8806.98,7077.125,1708610400
1708614000000,8016.475,7799.151,1708614000
1708617600000,5040.36,6395.336,1708617600
1708621200000,4326.463,3343.402,1708621200
1708624800000,2602.783,2757.993,1708624800
1708628400000,2539.684,2662.471,1708628400
1708632000000,11971.808,10336.567,1708632000
1708635600000,4304.886,4894.181,1708635600
1708639200000,4961.128,6428.662,1708639200
1708642800000,3204.177,3646.102,1708642800
1708646400000,2617.199,2228.531,1708646400
1708650000000,1942.644,2645.252,1708650000
1708653600000,3745.711,4534.928,1708653600
1708657200000,4901.07,6228.059,1708657200
1708660800000,3590.744,3223.704,1708660800
1708664400000,2312.272,1926.874,1708664400
1708668000000,2379.628,1988.703,1708668000
1708671600000,4546.752,6723.991,1708671600
1708675200000,6442.089,5945.993,1708675200
1708678800000,3722.482,3639.527,1708678800
1708682400000,3855.404,3331.982,1708682400
1708686000000,3111.654,3171.05,1708686000
1708689600000,4311.737,5424.061,1708689600
1708693200000,3444.267,3134.323,1708693200
1708696800000,13586.059,13720.7,1708696800
1708700400000,6630.576,7700.31,1708700400
1708704000000,11104.832,11957.714,1708704000
1708707600000,3745.185,3972.282,1708707600
1708711200000,2360.723,2778.327,1708711200
1708714800000,2128.652,2531.457,1708714800
1708718400000,2702.154,2886.806,1708718400
1708722000000,899.406,1228.287,1708722000
1708725600000,2265.948,2997.941,1708725600
1708729200000,7138.949,8067.452,1708729200
1708732800000,3163.681,3175.717,1708732800
1708736400000,2620.481,3540.346,1708736400
1708740000000,2432.257,2002.285,1708740000
1708743600000,1602.929,1385.623,1708743600
1708747200000,2387.574,2177.3,1708747200
1708750800000,1881.752,1702.547,1708750800
1708754400000,1373.634,2514.459,1708754400
1708758000000,1786.781,1580.644,1708758000
1708761600000,1640.712,1767.705,1708761600
1708765200000,1658.222,1003.219,1708765200
1708768800000,1419.539,1612.502,1708768800
1708772400000,1153.13,1027.563,1708772400
1708776000000,1024.632,1067.637,1708776000
1708779600000,2150.661,1530.403,1708779600
1708783200000,1251.986,1433.728,1708783200
1708786800000,785.361,1030.472,1708786800
1708790400000,1844.019,1571.48,1708790400
1708794000000,11249.38,8664.211,1708794000
1708797600000,3912.637,4911.099,1708797600
1708801200000,1757.327,1633.81,1708801200
1708804800000,1186.139,1490.787,1708804800
1708808400000,1573.187,1409.685,1708808400
1708812000000,2048.167,1683.895,1708812000
1708815600000,1712.032,1411.12,1708815600
1708819200000,1211.917,1611.291,1708819200
1708822800000,2577.18,2162.11,1708822800
1708826400000,5900.756,5766.797,1708826400
1708830000000,2318.439,2386.085,1708830000
1708833600000,913.091,1061.007,1708833600
1708837200000,1942.753,1382.895,1708837200
1708840800000,2631.525,2793.4,1708840800
1708844400000,1245.318,1627.986,1708844400
1708848000000,1820.551,2386.825,1708848000
1708851600000,1589.392,1974.627,1708851600
1708855200000,1337.998,1589.933,1708855200
1708858800000,1274.103,1168.06,1708858800
1708862400000,1281.003,1242.899,1708862400
1708866000000,1848.584,1830.774,1708866000
1708869600000,3523.107,2502.362,1708869600
1708873200000,3908.402,4678.447,1708873200
1708876800000,5871.597,6689.293,1708876800
1708880400000,2669.707,2218.712,1708880400
1708884000000,1218.239,1304.761,1708884000
1708887600000,2556.889,2313.184,1708887600
1708891200000,8062.101,6653.122,1708891200
1708894800000,2044.437,2083.208,1708894800
1708898400000,1758.201,1970.017,1708898400
1708902000000,1702.984,1571.191,1708902000
1708905600000,2156.736,2103.001,1708905600
1708909200000,2584.167,3187.869,1708909200
1708912800000,1918.037,1934.415,1708912800
1708916400000,1966.185,1235.4,1708916400
1708920000000,1313.549,1131.417,1708920000
1708923600000,1564.474,1593.844,1708923600
1708927200000,936.044,977.528,1708927200
1708930800000,2465.635,3830.78,1708930800
1708934400000,3565.299,3545.256,1708934400
1708938000000,7970.905,9109.858,1708938000
1708941600000,4866.358,3659.393,1708941600
1708945200000,2609.098,3073.586,1708945200
1708948800000,3643.017,3233.965,1708948800
1708952400000,5561.321,5847.973,1708952400
1708956000000,8246.837,7805.5,1708956000
1708959600000,35559.603,30084.854,1708959600
1708963200000,34398.749,30979.755,1708963200
1708966800000,8922.064,8118.549,1708966800
1708970400000,7966.3,7943.728,1708970400
1708974000000,30683.395,26056.57,1708974000
1708977600000,21753.348,18671.376,1708977600
1708981200000,6037.763,6081.773,1708981200
1708984800000,4430.984,5039.324,1708984800
1708988400000,3310.089,3542.601,1708988400
1708992000000,4146.323,3992.374,1708992000
1708995600000,22453.35,14951.069,1708995600
1708999200000,38081.393,32688.421,1708999200
1709002800000,13276.166,15037.465,1709002800
1709006400000,10292.73,9154.346,1709006400
1709010000000,6924.68,5426.439,1709010000
1709013600000,5179.61,5021.091,1709013600
1709017200000,6206.363,7989.673,1709017200
1709020800000,6267.045,6163.736,1709020800
1709024400000,7510.986,6682.524,1709024400
1709028000000,6341.666,7678.467,1709028000
1709031600000,3554.338,3843.305,1709031600
1709035200000,21302.806,20381.986,1709035200
1709038800000,14902.917,13794.28,1709038800
1709042400000,16989.259,17560.888,1709042400
1709046000000,13649.983,15906.714,1709046000
1709049600000,16855.65,17217.78,1709049600
1709053200000,8408.256,10080.186,1709053200
1709056800000,5548.75,4990.428,1709056800
1709060400000,12033.773,10415.629,1709060400
1709064000000,10047.049,10153.375,1709064000
1709067600000,4110.825,4254.965,1709067600
1709071200000,3117.676,2718.328,1709071200
1709074800000,3508.414,3453.805,1709074800
1709078400000,2446.334,2733.3,1709078400
1709082000000,2658.111,3180.849,1709082000
1709085600000,2636.344,2336.007,1709085600
1709089200000,1686.461,2065.169,1709089200
1709092800000,4369.932,3329.054,1709092800
1709096400000,2117.492,3224.407,1709096400
1709100000000,2021.766,1755.033,1709100000
1709103600000,25110.507,19886.643,1709103600
1709107200000,41698.963,35755.299,1709107200
1709110800000,18838.906,22310.702,1709110800
1709114400000,7275.24,7207.967,1709114400
1709118000000,17755.421,19903.668,1709118000
1709121600000,11441.329,11200.695,1709121600
1709125200000,46970.172,40121.598,1709125200
1709128800000,24938.892,24887.486,1709128800
1709132400000,21317.915,22056.702,1709132400
1709136000000,37662.208,31864.089,1709136000
1709139600000,116175.606,115075.319,1709139600
1709143200000,42648.895,42710.88,1709143200
1709146800000,17619.943,18467.885,1709146800
1709150400000,17730.055,18031.443,1709150400
1709154000000,9806.693,9848.353,1709154000
1709157600000,9081.903,8744.588,1709157600
1709161200000,15140.459,15203.764,1709161200
1709164800000,8933.013,9887.803,1709164800
1709168400000,7752.029,6953.888,1709168400
1709172000000,5810.721,4686.166,1709172000
1709175600000,4216.492,5153.925,1709175600
1709179200000,12664.329,10550.812,1709179200
1709182800000,9827.329,10025.468,1709182800
1709186400000,22005.85,20574.777,1709186400
1709190000000,9458.452,9827.065,1709190000
1709193600000,12453.644,13174.185,1709193600
1709197200000,7275.283,7513.066,1709197200
1709200800000,7427.731,7784.29,1709200800
1709204400000,9650.395,9424.308,1709204400
1709208000000,9017.897,10449.103,1709208000
1709211600000,14716.691,14914.827,1709211600
1709215200000,17667.95,18344.706,1709215200
1709218800000,9238.992,10415.006,1709218800
1709222400000,19731.962,21941.541,1709222400
1709226000000,27668.664,29273.753,1709226000
1709229600000,17549.903,17661.251,1709229600
1709233200000,8800.336,8325.576,1709233200
1709236800000,11236.597,11666.107,1709236800
1709240400000,17549.209,18260.887,1709240400
1709244000000,6709.928,7116.842,1709244000
1709247600000,4533.401,4731.227,1709247600
1709251200000,4971.783,4490.888,1709251200
1709254800000,3275.461,4102.202,1709254800
1709258400000,5306.918,5457.261,1709258400
1709262000000,3813.058,3442.966,1709262000
1709265600000,3843.319,3161.286,1709265600
1709269200000,2238.307,3323.237,1709269200
1709272800000,4764.408,4350.18,1709272800
1709276400000,4255.231,4602.839,1709276400
1709280000000,9264.314,9021.794,1709280000
1709283600000,4452.096,4177.9,1709283600
1709287200000,4012.166,4240.359,1709287200
1709290800000,3076.718,3427.806,1709290800
1709294400000,9101.735,8033.568,1709294400
1709298000000,5686.745,5601.612,1709298000
1709301600000,12118.045,14466.913,1709301600
1709305200000,11438.399,12216.823,1709305200
1709308800000,7234.267,6747.779,1709308800
1709312400000,9377.913,8134.243,1709312400
1709316000000,6446.448,6021.264,1709316000
1709319600000,4655.892,5553.967,1709319600
1709323200000,9645.792,9315.262,1709323200
1709326800000,10117.706,10052.278,1709326800
1709330400000,4808.625,4784.436,1709330400
1709334000000,5259.216,5295.335,1709334000
1709337600000,3722.949,4080.986,1709337600
1709341200000,2900.83,3230.594,1709341200
1709344800000,3378.302,2592.495,1709344800
1709348400000,4753.826,3782.572,1709348400
1709352000000,2848.799,3382.086,1709352000
1709355600000,5098.626,6145.058,1709355600
1709359200000,4022.206,3712.053,1709359200
1709362800000,2818.174,2756.236,1709362800
1709366400000,3315.858,3354.925,1709366400
1709370000000,4903.639,6200.861,1709370000
1709373600000,3027.384,2729.83,1709373600
1709377200000,2492.804,2749.41,1709377200
1709380800000,3725.316,2953.04,1709380800
1709384400000,2741.14,3394.905,1709384400
1709388000000,6699.268,6935.279,1709388000
1709391600000,3850.832,4061.383,1709391600
1709395200000,2604.453,2423.269,1709395200
1709398800000,2065.235,2219.328,1709398800
1709402400000,2171.118,1710.139,1709402400
1709406000000,1799.556,1960.349,1709406000
1709409600000,3895.889,4621.193,1709409600
1709413200000,1455.548,1502.076,1709413200
1709416800000,1104.341,2219.279,1709416800
1709420400000,2760.961,2409.229,1709420400
1709424000000,2432.297,2543.749,1709424000
1709427600000,1442.579,1124.906,1709427600
1709431200000,1654.54,1904.364,1709431200
1709434800000,2254.467,2294.235,1709434800
1709438400000,1912.637,1781.612,1709438400
1709442000000,1360.432,1420.958,1709442000
1709445600000,2810.748,2845.33,1709445600
1709449200000,9263.07,12935.601,1709449200
1709452800000,5273.804,5002.637,1709452800
1709456400000,3999.381,3381.963,1709456400
1709460000000,1839.665,2028.925,1709460000
1709463600000,1537.446,1330.482,1709463600
1709467200000,16125.432,14482.117,1709467200
1709470800000,5908.412,6076.336,1709470800
1709474400000,3375.993,4657.481,1709474400
1709478000000,2304.537,1897.637,1709478000
1709481600000,9146.994,6940.068,1709481600
1709485200000,6588.28,7636.189,1709485200
1709488800000,2798.679,2554.076,1709488800
1709492400000,1703.377,1990.526,1709492400
1709496000000,2596.775,2103.039,1709496000
1709499600000,2216.208,1665.567,1709499600
1709503200000,7749.048,7547.363,1709503200
1709506800000,4394.625,3476.996,1709506800
1709510400000,32304.594,29286.087,1709510400
1709514000000,8750.578,8961.537,1709514000
1709517600000,8988.631,9615.425,1709517600
1709521200000,3879.019,4552.205,1709521200
1709524800000,3618.927,3628.183,1709524800
1709528400000,3694.362,4402.589,1709528400
1709532000000,3328.307,3041.307,1709532000
1709535600000,8779.161,7449.47,1709535600
1709539200000,29457.066,26240.372,1709539200
1709542800000,15664.258,16398.322,1709542800
1709546400000,8763.276,9400.24,1709546400
1709550000000,5031.321,4203.936,1709550000
1709553600000,4361.083,4250.439,1709553600
1709557200000,9203.128,10439.302,1709557200
1709560800000,30575.01,29743.566,1709560800
1709564400000,15292.773,16088.821,1709564400
1709568000000,15279.167,16631.221,1709568000
1709571600000,26106.815,25712.149,1709571600
1709575200000,15599.327,17595.808,1709575200
1709578800000,11322.834,10886.592,1709578800
1709582400000,13794.023,16338.503,1709582400
1709586000000,10343.143,11640.195,1709586000
1709589600000,10488.033,9750.972,1709589600
1709593200000,21329.658,20669.875,1709593200
1709596800000,8563.903,8827.76,1709596800
1709600400000,13218.882,12346.991,1709600400
1709604000000,10019.351,11646.338,1709604000
1709607600000,6980.591,7924.862,1709607600
1709611200000,11783.744,14492.401,1709611200
1709614800000,27543.795,30383.396,1709614800
1709618400000,8286.917,8150.917,1709618400
1709622000000,10474.565,13701.753,1709622000
1709625600000,15480.059,15326.068,1709625600
1709629200000,7232.438,7354.72,1709629200
1709632800000,7774.235,6502.79,1709632800
1709636400000,5316.481,6049.118,1709636400
1709640000000,7410.67,6127.467,1709640000
1709643600000,14496.489,14482.628,1709643600
1709647200000,22844.166,22402.088,1709647200
1709650800000,51750.236,57979.981,1709650800
1709654400000,56051.369,59511.582,1709654400
1709658000000,38640.215,42028.057,1709658000
1709661600000,16751.963,20102.849,1709661600
1709665200000,64349.305,81984.991,1709665200
1709668800000,45841.473,48610.594,1709668800
1709672400000,27935.737,24902.655,1709672400
1709676000000,15981.496,14988.876,1709676000
1709679600000,11396.753,11069.464,1709679600
1709683200000,8349.94,8974.792,1709683200
1709686800000,6232.714,6535.51,1709686800
1709690400000,5816.836,6910.705,1709690400
1709694000000,6600.448,5144.372,1709694000
1709697600000,9564.189,7448.257,1709697600
1709701200000,24541.639,22093.582,1709701200
1709704800000,12370.502,13694.451,1709704800
1709708400000,10231.955,8192.935,1709708400
1709712000000,18734.63,18821.108,1709712000
1709715600000,10814.661,13056.822,1709715600
1709719200000,7481.548,6435.861,1709719200
1709722800000,9973.317,9550.258,1709722800
1709726400000,27704.117,32355.769,1709726400
1709730000000,18856.177,18331.728,1709730000
1709733600000,18917.102,20564.469,1709733600
1709737200000,18086.889,18218.76,1709737200
1709740800000,10676.543,10075.101,1709740800
1709744400000,8290.086,8564.549,1709744400
1709748000000,8034.129,8481.135,1709748000
1709751600000,4827.088,4936.133,1709751600
1709755200000,6476.253,6623.867,1709755200
1709758800000,5422.907,6588.046,1709758800
1709762400000,3098.723,3959.067,1709762400
1709766000000,3864.133,3487.827,1709766000
1709769600000,4268.819,3745.835,1709769600
1709773200000,5553.03,5258.83,1709773200
1709776800000,4595.114,4544.253,1709776800
1709780400000,3858.187,3705.296,1709780400
1709784000000,3617.822,3936.98,1709784000
1709787600000,4440.952,4550.151,1709787600
1709791200000,4536.96,4444.814,1709791200
1709794800000,5231.799,4275.105,1709794800
1709798400000,8150.105,8182.123,1709798400
1709802000000,3796.416,3693.898,1709802000
1709805600000,3624.626,3568.088,1709805600
1709809200000,8468.579,8754.575,1709809200
1709812800000,4647.61,5097.908,1709812800
1709816400000,4238.524,3952.465,1709816400
1709820000000,22739.243,22423.224,1709820000
1709823600000,10795.935,10217.684,1709823600
1709827200000,6120.649,7321.546,1709827200
1709830800000,12174.502,11668.365,1709830800
1709834400000,4599.313,4626.547,1709834400
1709838000000,5093.661,5187.028,1709838000
1709841600000,5725.113,6604.096,1709841600
1709845200000,5709.817,6488.607,1709845200
1709848800000,2446.697,2582.666,1709848800
1709852400000,3221.277,3607.654,1709852400
1709856000000,3295.595,2864.358,1709856000
1709859600000,3887.971,3336.961,1709859600
1709863200000,2684.416,2262.759,1709863200
1709866800000,3021.978,2482.814,1709866800
1709870400000,1395.574,1632.5,1709870400
1709874000000,2217.105,3038.73,1709874000
1709877600000,5358.49,3463.449,1709877600
1709881200000,4718.751,6026.065,1709881200
1709884800000,3804.038,3950.536,1709884800
1709888400000,3089.266,3012.484,1709888400
1709892000000,2122.164,2072.105,1709892000
1709895600000,4957.652,4356.988,1709895600
1709899200000,3224.177,3949.676,1709899200
1709902800000,7582.561,7271.671,1709902800
1709906400000,18726.219,16818.076,1709906400
1709910000000,55939.997,54876.945,1709910000
1709913600000,44763.948,46374.66,1709913600
1709917200000,15215.549,14009.651,1709917200
1709920800000,8453.239,9213.815,1709920800
1709924400000,6686.833,7300.134,1709924400
1709928000000,13936.205,12181.597,1709928000
1709931600000,8958.062,10587.405,1709931600
1709935200000,4031.582,3295.25,1709935200
1709938800000,3497.45,3439.819,1709938800
1709942400000,2624.012,2878.525,1709942400
1709946000000,2177.516,2458.359,1709946000
1709949600000,2353.33,1632.387,1709949600
1709953200000,1964.058,1393.044,1709953200
1709956800000,1745.126,1592.965,1709956800
1709960400000,1082.168,1201.989,1709960400
1709964000000,2720.827,2743.172,1709964000
1709967600000,1659.039,2510.416,1709967600
1709971200000,2327.551,3102.477,1709971200
1709974800000,1765.157,2045.584,1709974800
1709978400000,3911.356,5453.651,1709978400
1709982000000,1916.632,1627.884,1709982000
1709985600000,2517.523,2307.46,1709985600
1709989200000,1865.418,1882.34,1709989200
1709992800000,2411.261,4104.242,1709992800
1709996400000,1700.042,1565.426,1709996400
1710000000000,2034.243,2089.571,1710000000
1710003600000,1614.408,1689.303,1710003600
1710007200000,1299.836,1368.521,1710007200
1710010800000,862.872,1056.495,1710010800
1710014400000,1471.691,1087.015,1710014400
1710018000000,1452.945,1087.174,1710018000
1710021600000,768.076,796.19,1710021600
1710025200000,1336.113,1643.536,1710025200
1710028800000,2766.723,2613.439,1710028800
1710032400000,12907.061,11540.106,1710032400
1710036000000,3891.612,4614.982,1710036000
1710039600000,3255.72,2647.174,1710039600
1710043200000,8092.085,7362.994,1710043200
1710046800000,2660.178,2948.711,1710046800
1710050400000,2235.657,2424.876,1710050400
1710054000000,2413.977,2195.081,1710054000
1710057600000,3254.081,2912.906,1710057600
1710061200000,9879.631,9688.307,1710061200
1710064800000,6479.823,7097.389,1710064800
1710068400000,3665.17,4025.074,1710068400
1710072000000,5297.423,4990.515,1710072000
1710075600000,4491.433,5878.208,1710075600
1710079200000,9941.164,10028.21,1710079200
1710082800000,4820.493,4647.683,1710082800
1710086400000,6120.914,5364.97,1710086400
1710090000000,1962.902,2005.364,1710090000
1710093600000,1808.662,2791.726,1710093600
1710097200000,2137.516,1703.144,1710097200
1710100800000,1349.185,1178.997,1710100800
1710104400000,1518.445,1709.545,1710104400
1710108000000,9540.442,12154.057,1710108000
1710111600000,5671.109,4912.109,1710111600
1710115200000,14344.785,17300.878,1710115200
1710118800000,11538.452,11152.773,1710118800
1710122400000,4315.05,4860.829,1710122400
1710126000000,3248.637,2696.439,1710126000
1710129600000,2779.476,2789.223,1710129600
1710133200000,3056.782,2485.966,1710133200
1710136800000,6211.939,4231.757,1710136800
1710140400000,47916.952,45262.453,1710140400
1710144000000,16268.087,16304.354,1710144000
1710147600000,9778.721,9733.395,1710147600
1710151200000,5899.996,7136.83,1710151200
1710154800000,15955.361,16239.138,1710154800
1710158400000,10815.987,9879.491,1710158400
1710162000000,14819.844,15495.837,1710162000
1710165600000,11103.469,10432.89,1710165600
1710169200000,13315.356,12891.949,1710169200
1710172800000,10194.148,9781.776,1710172800
1710176400000,4957.703,5076.638,1710176400
1710180000000,5547.034,5975.325,1710180000
1710183600000,10636.313,11803.23,1710183600
1710187200000,3809.997,3512.797,1710187200
1710190800000,3673.934,2544.49,1710190800
1710194400000,4640.352,4775.873,1710194400
1710198000000,3173.175,3801.928,1710198000
1710201600000,3289.862,3389.852,1710201600
1710205200000,3507.071,2703.577,1710205200
1710208800000,1676.336,2227.933,1710208800
1710212400000,8886.453,12017.72,1710212400
1710216000000,8838.561,8518.972,1710216000
1710219600000,3272.237,3198.378,1710219600
1710223200000,7017.949,6461.161,1710223200
1710226800000,4095.137,4573.55,1710226800
1710230400000,7971.032,8384.107,1710230400
1710234000000,3854.753,3630.347,1710234000
1710237600000,2812.432,2968.788,1710237600
1710241200000,5058.969,4998.659,1710241200
1710244800000,11938.874,11473.188,1710244800
1710248400000,10420.199,10260.771,1710248400
1710252000000,25697.544,26516.654,1710252000
1710255600000,15601.236,17117.315,1710255600
1710259200000,24444.896,27383.56,1710259200
1710262800000,41717.046,43240.746,1710262800
1710266400000,16722.756,15135.812,1710266400
1710270000000,6871.396,7446.211,1710270000
1710273600000,6460.346,7276.631,1710273600
1710277200000,3634.86,4147.282,1710277200
1710280800000,4561.444,3859.326,1710280800
1710284400000,3388.135,3402.267,1710284400
