start_time,active_addresses,exchange_inflow,exchange_outflow,price,transaction_count,exchange_whale_ratio,reserve_usd,SSR_v,open_interest,high_open_interest,low_open_interest,open_value_of_open_interest,funding_rate,high_funding_rate,low_funding_rate,open_funding_rate,long_account,long_short_ratio,short_account
2024-01-01 10:00:00,0.4744401888584742,-0.6879188809450046,-0.537572878039806,-1.5875347699093938,1.6259433418120954,0.91050908,-1.7225803626786382,-1.4229627080512437,-0.966276231819294,-1.0042989343771802,-1.037894047065091,-1.0761757346172622,1.7532990191755224,1.659313194069048,1.696756885078642,1.598477162984061,0.1417337780558968,-0.0863393972680549,-0.1417337780558968
2024-01-01 11:00:00,0.2087860212409615,-0.743378352653591,0.3965670152627001,-1.5875963826496065,1.7040888021370664,0.66665776,-1.7251541479773091,-1.4341219379166434,-0.889346459679325,-0.9123909728944768,-0.9274436042025024,-0.966007258309585,1.8904109402414375,1.7921386956407457,1.8562385945704087,1.7525646725364807,0.0489681846699444,-0.1698826078433568,-0.0489681846699444
2024-01-01 12:00:00,0.931803549602027,-0.5779092483993136,-0.234879152219554,-1.5904593213114848,1.8499603280770125,0.96457529,-1.7225106350399693,-1.4271500775043338,-0.897854521028497,-0.889331049139287,-0.8600532049761233,-0.8890747597715183,2.038343139415567,1.9354462096858729,1.9972593987833875,1.8896414495230924,-0.0726578155471922,-0.2868431026487799,0.0726578155471922
2024-01-01 13:00:00,0.4278822419564359,-0.7461731071036385,-0.3259010318415231,-1.5858616417196207,1.6103142497471012,0.54808726,-1.723708416935736,-1.428512208933399,-0.8923924642215795,-0.9211241544746172,-0.8596053888261818,-0.8975831226471558,2.080302691163449,1.9909768711863292,2.1511857432607044,2.037535731199612,-0.0984260359321788,-0.3035517447638403,0.0984260359321788
2024-01-01 14:00:00,3.502076088870436,-0.5358247688696802,-0.5474912199411331,-1.5929334151240215,2.245897327056865,0.95115832,-1.7279708194322625,-1.441348364474781,-0.9377534749304192,-0.9553919327657588,-0.9328144323319268,-0.9170560082041692,1.8645579093416595,1.89271800616823,1.97136285110064,1.9934399487231955,-0.132440086840361,-0.3369690289939612,0.132440086840361
2024-01-01 15:00:00,0.2868390498708493,-0.7453158471380331,-0.5718225747266759,-1.581240001617674,1.500910605292142,0.56761838,-1.716406039404139,-1.4108331507260643,-0.8909769243978076,-0.9277632680957414,-0.8996063439944186,-0.9374834905716204,1.7659364432255735,1.776695730698976,1.8693150691428853,1.863795045187665,-0.1128562393477714,-0.3202603868789007,0.1128562393477714
2024-01-01 16:00:00,0.3607840243623219,-0.6578621927852932,-0.1318385777035868,-1.5852037545713509,1.2300063428322423,0.92316147,-1.7194033613502324,-1.4216712486935292,-0.9173267164891384,-0.9198742298937048,-0.8808128940462336,-0.8921208722644498,1.994236051554604,1.976094013781308,2.1055462829881404,2.079484528012382,-0.1056411376399751,-0.3035517447638403,0.1056411376399751
2024-01-01 17:00:00,1.037243605821349,-0.7288826329295588,-0.2235970642418312,-1.5792102041206706,1.745766380977051,0.72390847,-1.7175403137705736,-1.4127005353961826,-0.9037390164215658,-0.9274537488571036,-0.8667734128951058,-0.8907052822738183,1.6341107648995497,1.671555544515114,1.7329094912496052,1.765198857403319,-0.1231635275017655,-0.3202603868789007,0.1231635275017655
2024-01-01 18:00:00,2.3614063897704973,-0.5803831882664968,0.7124406224996304,-1.5587821578101853,2.4699143133217816,0.86623247,-1.695954665427009,-1.3730059861758392,-0.9133365246508158,-0.9077481843149056,-0.916064328922214,-0.9034678265872744,1.7181124659381253,1.6277071259239753,1.722738899915457,1.6334069682041434,-0.1685155953793424,-0.370386313224082,0.1685155953793424
2024-01-01 19:00:00,0.4675934319611156,-0.744104906449335,0.530567495050057,-1.5309270379600737,1.5373784867771283,0.51120859,-1.672123182237714,-1.322184170162915,-0.8165106362233997,-0.8546634134585176,-0.8976371392026254,-0.913065674953086,1.7426439361529305,1.6570727639220555,1.819744119783172,1.7173871382013626,-0.1788228835333364,-0.370386313224082,0.1788228835333364
2024-01-01 20:00:00,1.3864282075866363,-0.5420672094901503,0.1564186127303714,-1.5192979755379483,2.0322997355019443,0.9383471,-1.6616139791718876,-1.3022631023531983,-0.5866477202117167,-0.6168060238082061,-0.7776179625136497,-0.8162363550074079,2.484617663222277,2.3677692126930303,1.8452133316955768,1.741912320589931,-0.2128369344415193,-0.4038035974542029,0.2128369344415193
2024-01-01 21:00:00,-0.1020567418991177,-0.612556968023671,-0.2111451320497974,-1.523997658444164,-0.1505634562422443,0.95028193,-1.6567450739875045,-1.2981052044172714,-0.5683049921287872,-0.5554190287804978,-0.5476628866840354,-0.5863652926331467,3.2985338500798247,3.156240593709602,2.612964776692656,2.483695867379529,-0.4169212398906129,-0.5541813764897469,0.4169212398906129
2024-01-01 22:00:00,2.540791420481292,-0.5910962683000603,-0.2419038621221049,-1.530109642273253,3.4493374160614176,0.8725529,-1.674536878026945,-1.331414082235321,-0.7482490074231427,-0.584034008344932,-0.7548223410797334,-0.7061612631703155,4.871521455368553,4.880491637907501,4.713747423695684,4.513423083241526,-0.5426701553693475,-0.6544332291801092,0.5426701553693475
2024-01-01 23:00:00,1.4521570738012788,-0.749273725720943,0.2973322345024751,-1.4856375663878056,0.8288596464973916,0.51120859,-1.6358142360502763,-1.2551972658591384,-0.5599985155084457,-0.5983740790996375,-0.5555678797149485,-0.5680219144822714,3.9396559773771935,3.777319836600877,3.4551581128833733,3.297403433901259,-0.507625375645766,-0.6210159449499882,0.507625375645766
2024-01-02 00:00:00,-0.1212276612117217,-0.7454498169173887,0.5894652432916385,-1.425637026210779,-0.0724179959172733,0.56477101,-1.599760447290295,-1.1864386010909185,-0.7064394453192897,-0.5761109082171129,-0.7146582740688041,-0.5597151434796455,4.514865265511552,4.334546820302866,4.118554162762848,3.9383612308711866,-0.55710035878494,-0.6544332291801092,0.55710035878494
2024-01-02 01:00:00,1.925952651098492,-0.6141042601999209,1.4324278807428128,-1.4393314846020306,3.3086755874764697,0.79595506,-1.5956300451364172,-1.1679251832093778,-0.7475938570544436,-0.735587363780517,-0.7400518223063498,-0.747972307008839,4.871521455368553,4.880491637907501,4.809385169098303,4.8699878561500745,-0.5447316130001467,-0.6544332291801092,0.5447316130001467
2024-01-02 02:00:00,2.093013519394041,-0.1478309788442647,0.1522447235731205,-1.4035276366784923,0.8392790412073877,0.94264104,-1.5612044232779516,-1.1044685280020017,-0.4505691348071568,-0.489039740195617,-0.7110357083260709,-0.7473171334215514,4.871521455368553,4.880491637907501,4.809385169098303,4.8699878561500745,-0.6488352233554924,-0.7212677976403509,0.6488352233554924
2024-01-02 03:00:00,0.4265128905769642,-0.7078862960471562,2.797493049997417,-1.4019243362609604,0.3599868845475659,0.65983793,-1.5550766380520378,-1.089169676579909,-0.3293855857262631,-0.343254697843745,-0.4115297427718535,-0.450281884591186,4.871521455368553,4.880491637907501,4.809385169098303,4.8699878561500745,-0.680787816632876,-0.7379764397554114,0.680787816632876
2024-01-02 04:00:00,2.324433902524761,-0.6844363770413794,0.208122290668176,-1.4171618515015358,1.3967166581921806,0.80860151,-1.5657006925897743,-1.1058955420946694,-0.3100408629617919,-0.2991341372815044,-0.290297607107211,-0.3290940407543288,3.935195710065412,4.880491637907501,4.113938936443151,4.8699878561500745,-0.7756148676496268,-0.8048110082156531,0.7756148676496268
2024-01-02 05:00:00,0.523736838519456,-0.3284657503101887,1.1244930447627643,-1.417183758253611,1.7926536571720335,0.91274952,-1.570706531735556,-1.105841316550199,-0.2701152287281118,-0.305983546270507,-0.2898898275004766,-0.3097486324111295,3.10831170898657,3.7729990070316775,3.258327257063683,3.933902106800538,-0.9395007492981412,-0.9050628609060156,0.9395007492981412
2024-01-02 06:00:00,1.5603358327795442,-0.3897841594520134,-0.0050681234024109,-1.417918319034146,1.2456354348972367,0.94861129,-1.5685528584847168,-1.1115946838684605,-0.1622822212102834,-0.2010032100535489,-0.2132450554536285,-0.2419233431950007,1.9903539670424968,2.291434556970501,2.1015293267469226,2.4049180087980666,-0.9900064612527152,-0.9384801451361364,0.9900064612527152
2024-01-02 07:00:00,0.1567506688210363,-0.7381154423321178,0.4288477377848429,-1.3982857616584057,0.9330535935973528,0.51120859,-1.5547234646433985,-1.087647708237941,-0.1180447489165437,-0.1568041589666777,-0.1717004691195372,-0.1619847540799644,1.9179159219974315,1.8889572841357785,1.965636551778053,1.9895588592542977,-0.9281627323287472,-0.9050628609060156,0.9281627323287472
2024-01-02 08:00:00,0.2964245095271512,-0.7152770873427937,1.562643646772369,-1.3774900926646516,2.0114609460819524,0.74062121,-1.548297026997079,-1.0575736225749792,-0.2422179773948752,-0.2808695402952623,-0.2327888198782043,-0.2698215832093532,2.405819607380782,2.9719652141194697,2.5314291117113337,3.107230049925255,-0.9776377154679212,-0.921771503021076,0.9776377154679212
2024-01-02 09:00:00,0.8701827375257999,-0.6307215536125339,1.380257494324763,-1.3833652097369231,2.7199797863616886,0.87786956,-1.54498069117377,-1.0526630916387278,-0.1797015133662911,-0.1290273989671684,-0.1405535213397034,-0.0981601741672072,4.013911168364097,3.849253647391815,3.2390971473982773,3.0886503662975517,-0.9333163764057444,-0.9050628609060156,0.9333163764057444
2024-01-02 10:00:00,1.086540255482331,-0.5764465319931952,-0.6032872691810675,-1.3894231112718258,2.433446431836795,0.79716889,-1.5504376564592468,-1.0641324605903164,-0.0141011408726238,-0.0507071839653512,-0.0870483884313608,-0.117745714006197,2.1680212816285107,2.0610703286422374,2.026574632628873,1.9171393812920936,-0.8817799356357711,-0.8716455766758949,0.8817799356357711
2024-01-02 11:00:00,0.5976818130109286,0.170940210337051,0.6780222362644877,-1.3997603599074937,3.313885284831468,0.58686784,-1.5517907187216848,-1.1076158958869489,-0.0984599031662625,-0.0449714518541287,-0.070974457751362,-0.0137984221913865,3.089727261854142,2.953961757581137,2.129391618973244,2.1671806347351423,-0.8518887999891867,-0.8549369345608344,0.8518887999891867
2024-01-02 12:00:00,3.0323885657116376,0.6124629825919623,0.2925141420835326,-1.4087968951386736,3.798387138846288,0.51120859,-1.5339218863099515,-1.1037329640802425,-0.2126650632520503,-0.2093942914225631,-0.1783020502438329,-0.179404663577265,4.516765008996201,4.336387173637896,4.195389134270404,4.012597389010322,-0.938470020482742,-0.9050628609060156,0.938470020482742
2024-01-02 13:00:00,3.4226537088610764,-0.7327294148072447,0.920686551766414,-1.3857989129753208,3.60562833671136,0.51120859,-1.5126011601339984,-1.0642657974590286,-0.0606242282535451,-0.0994335092747923,-0.2103757698571517,-0.2123693816942199,4.693606348154106,4.511780848002451,4.715713168239259,4.515322339790137,-0.9570231391599324,-0.921771503021076,0.9570231391599324
2024-01-02 14:00:00,0.3635227271212653,-0.3457479377980389,2.4937165629005467,-1.4117584141848916,1.672830618007078,0.96842128,-1.545098000166776,-1.114086113870038,-0.2202748867654042,-0.0204128033644789,-0.2658604874018235,-0.0603231583547415,4.125583046244288,4.507700064520429,4.310940726570978,4.6921183515541935,-0.9580538679753317,-0.921771503021076,0.9580538679753317
2024-01-02 15:00:00,0.4853949998942479,-0.7359153498899417,1.3233982342153126,-1.4168181893283502,2.0375094328569423,0.51120859,-1.551142520847566,-1.1075382823875213,-0.1808443209098831,-0.1990794517234499,-0.300594412885986,-0.2199794749004089,3.540131662801392,3.957434417346595,3.705149538533652,4.124240643519899,-1.0302048850532943,-0.9551887872511968,1.0302048850532943
2024-01-02 16:00:00,2.8132923449961638,-0.2690049998267502,-0.3417402446761773,-1.4049734823154814,3.798387138846288,0.61192626,-1.5300983063608635,-1.0997607714154014,-0.0568741594010347,-0.0889217027874545,-0.1416967870734939,-0.1805475116220599,3.174307145692393,3.3902855287079245,3.326615513164392,3.538939321061403,-0.9693918849447256,-0.921771503021076,0.9693918849447256
2024-01-02 17:00:00,0.8893536568384038,-0.667962745645768,1.7068379942237428,-1.4317880314420024,2.31362339267184,0.87513917,-1.5560266098080209,-1.143786689380638,-0.1099620906348296,-0.075791570874698,-0.0873152987194055,-0.056572956599451,2.4050762294954846,3.0358974886711483,2.5306599073247176,3.173208570896522,-0.9096096136515568,-0.8883542187909553,0.9096096136515568
2024-01-02 18:00:00,2.425765904605668,-0.6429675442000292,0.3786625493378977,-1.418880846953467,2.47512401067678,0.89736903,-1.544992460345248,-1.1209920381114962,-0.0056938718878659,-0.0445508611183721,-0.0712280225250028,-0.1096627692743407,1.7267026103904477,2.2907144187089674,1.8287181709603617,2.4041748214529584,-0.8828106644511711,-0.8716455766758949,0.8828106644511711
2024-01-02 19:00:00,0.8907230082178755,-0.4671112127396087,1.838507978112201,-1.4267672777006788,2.5480597736467527,0.92780048,-1.5573191000401332,-1.1449172972635795,-0.1547331695637098,-0.0224446712851086,-0.1158153861427994,-0.0053908552522538,1.2781979529278455,1.633548247378635,1.3612128382058226,1.7259750808559455,-0.8807492068203718,-0.8716455766758949,0.8807492068203718
2024-01-02 20:00:00,1.7561530800439995,-0.6495002488838144,-0.0522927639975328,-1.4439647626660173,3.756709560006304,0.8827343,-1.5699450950551057,-1.16532426416025,-0.1471796711951748,-0.1166555151414121,-0.1436244724871471,-0.1544354348943162,1.105486490910479,1.1990648295868769,1.1802788730428688,1.2775853826407038,-0.8580731728815837,-0.8549369345608344,0.8580731728815837
2024-01-02 21:00:00,0.5566012716267771,-0.5429351829933519,0.2204379209859403,-1.4212734750317229,1.7145081968470626,0.91255012,-1.5541806578004873,-1.1416262250091154,-0.1269381928355399,-0.1656898787361945,-0.1875816312581725,-0.1468816688291144,1.150254359113928,1.0751210332407564,1.1229304126629245,1.1049181894605802,-0.8189054778964038,-0.838228292445774,0.8189054778964038
2024-01-02 22:00:00,1.5028230748417322,-0.6845707487679925,-0.2865903789820809,-1.430721446450322,1.750976078332049,0.88222724,-1.5566105143845104,-1.1383989003978212,-0.2272280776694065,-0.1656084263049735,-0.19101142845954,-0.1266394731096517,1.0639399268766505,1.1154487758866214,1.142929726714947,1.1496745829104256,-0.7859221558036209,-0.8048110082156531,0.7859221558036209
2024-01-02 23:00:00,0.5757721909393811,-0.5969931252859043,-0.2031494512534143,-1.4331051749105468,1.912476696336989,0.92543858,-1.5662592842176466,-1.166745532253499,-0.1156183209673116,-0.1543798384228952,-0.1228440237279667,-0.1598057830996184,0.904609266794632,0.8371553454851971,0.9504576957527492,0.8777505909725267,-0.6292513758629028,-0.7045591555252905,0.6292513758629028
2024-01-03 00:00:00,1.8328367572944155,-0.626286839183579,0.0313558584221425,-1.4201870370459742,2.0218803407919483,0.86243443,-1.5508667426656764,-1.1556221526311252,-0.2344866101479607,-0.2046804170848342,-0.2015855243708937,-0.2269329122261271,0.8358055136332421,0.9915049795405012,0.9068694471778288,1.0633822745062034,-0.7096482234640611,-0.7546850818704718,0.7096482234640611
2024-01-03 01:00:00,-0.0952099850017591,-0.6466699435892141,0.6530095000537786,-1.4077296255609908,0.1515989903476434,0.94739791,-1.5469696776372868,-1.143514861646441,-0.1601033274501297,-0.1898131269571377,-0.1953605833197284,-0.2341917019477302,0.8782606506379893,0.8116304448819612,0.8881521404368334,0.8353063359296843,-0.6766649013712782,-0.7379764397554114,0.6766649013712782
2024-01-03 02:00:00,1.7219192955572065,-0.7214726518123329,-0.2588153285091193,-1.4106740299571503,0.8965857121123665,0.81879101,-1.5429329024458076,-1.128671689949872,-0.1366083308567958,-0.1719691207066543,-0.1072979822843195,-0.1371682015949581,0.9191464343293314,0.8897254385771278,0.9886615136213558,0.9334896418556368,-0.6385279352014976,-0.7212677976403509,0.6385279352014976
2024-01-03 03:00:00,0.5086739733452671,-0.5070231218383472,-0.1401017858972986,-1.4114873181279564,1.5321687894221303,0.89408815,-1.5453419729288596,-1.1348461161837973,-0.1142679997322773,-0.1420227641300868,-0.1070800055490854,-0.1153192000641384,0.9607755959059708,0.9017277429360162,0.9780635865168654,0.9040924535380264,-0.6045138842933154,-0.6878505134102301,0.6045138842933154
2024-01-03 04:00:00,0.0115994225970345,2.947295056992512,-0.5083708380386179,-1.416911977610674,0.5475359893274963,0.99303083,-1.5285368676443196,-1.1416854501675608,-0.137466548194978,-0.1508373981414481,-0.0999549836932364,-0.1139688309735971,0.934013992035274,0.8938062220591498,0.9675511265664434,0.9602443862795298,-0.6158519012627095,-0.7045591555252905,0.6158519012627095
2024-01-03 05:00:00,2.4819093111640083,-0.4590061207196592,-0.4349910966308412,-1.417686928965348,0.9747311724373374,0.95715026,-1.5236171451263802,-1.1365224579823012,-0.1448688580168895,-0.1753516180322499,-0.1321384330916408,-0.1363099538414756,0.8125130065605985,0.8553188327483147,0.8827677097305197,0.918625894953474,-0.6333742911245006,-0.7045591555252905,0.6333742911245006
2024-01-03 06:00:00,1.2960510165415031,-0.6531955067572587,0.2685150566159444,-1.4070895376487822,1.7874439598170355,0.87868256,-1.5172283361967611,-1.1249192802131398,-0.1540439276599885,-0.1836049707448355,-0.1358099323871845,-0.1445707737554006,0.6976198245107864,0.7479382164174603,0.7627718254183858,0.812019799116296,-0.5942065961393207,-0.6878505134102301,0.5942065961393207
2024-01-03 07:00:00,0.2306956433125089,-0.605931752271379,-0.2357992777618318,-1.4286649500992268,1.18311906663726,0.95077928,-1.5360416747851138,-1.1454586108974112,-0.142478003843332,-0.1198943599974003,-0.1247123957442753,-0.1537461685637993,0.5056631350185052,0.6478389980643317,0.5652572323661483,0.6971560661112497,-0.5921451385085221,-0.6878505134102301,0.5921451385085221
2024-01-03 08:00:00,0.1334716953700172,-0.6647929213169881,1.1696681442893888,-1.4157789877767646,1.282103316382223,0.92786421,-1.533580210653971,-1.1504289354643713,-0.1614877402201863,-0.1712419726388484,-0.1461171180104935,-0.1421798348497545,0.2691863699512067,0.4506811451289924,0.3205647702681145,0.5052485783299933,-0.5632847316773371,-0.6711418712951696,0.5632847316773371
2024-01-03 09:00:00,0.3813242950543976,-0.7034488969138769,-0.3353402832996844,-1.405875082080592,1.9437348804669772,0.82877429,-1.516827967832451,-1.1169801931665757,-0.2127480687286272,-0.1531773043474213,-0.1802282528225511,-0.161190244933389,0.372102908293454,0.3273774716820128,0.3153512738699377,0.2688324262139274,-0.5354550536615512,-0.6377245870650488,0.5354550536615512
2024-01-03 10:00:00,1.1043418234154632,-0.4457721842204586,-0.6980378567132861,-1.4190711618621237,3.1784331536015182,0.85760198,-1.5342055947711362,-1.1513918507644836,-0.2770595261881955,-0.2311006238661989,-0.2573979484358853,-0.2124523901125185,0.3018123993614698,0.3505019114134711,0.3543242961251608,0.3717225853255649,-0.6003909690317176,-0.6878505134102301,0.6003909690317176
2024-01-03 11:00:00,0.63876235439508,-0.5746791218700101,1.377719186162688,-1.5182697273624006,3.2617883112814874,0.8844284,-1.6018940645795043,-1.2424417725721102,-0.9481588043156464,-0.2984143939801735,-0.9402627122032952,-0.2767661267759683,0.0815247526850867,0.2548035379919346,0.1263833962245474,0.3014500930270067,-0.5199941214305593,-0.6377245870650488,0.5199941214305593
2024-01-03 12:00:00,1.998528274210493,-0.5775170515226544,2.878642063940654,-1.580806658678179,3.3711919557364465,0.79508706,-1.7190282438081608,-1.477206621497769,-2.039989127362967,-0.98619724225338,-2.0538094682541472,-0.9478891887226644,-0.0893695633904425,0.0398022592430482,-0.0504481455431199,0.0812189097599624,-0.0860572901473848,-0.2868431026487799,0.0860572901473848
2024-01-03 13:00:00,0.6250688406003628,-0.4916703089947411,3.776578341392281,-1.598604525567589,2.381349458286815,0.8718984,-1.7263311390306544,-1.4723631327460858,-1.8441940305236533,-1.880476813203682,-1.9295197269564628,-1.967717275304428,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.4725977277991249,0.2478334450331538,-0.4725977277991249
2024-01-03 14:00:00,2.757148938437823,-0.422367048206309,0.3402090148659048,-1.6225246450761237,3.5222731790313904,0.86438071,-1.7406402825338902,-1.5098523324129198,-1.9679507493784436,-1.9695058014810611,-2.025598533642801,-2.039758206335597,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.5241341685690981,0.3146680134933952,-0.5241341685690981
2024-01-03 15:00:00,1.2029351227374263,-0.6989641084517212,1.075767061770472,-1.5663872237104255,3.798387138846288,0.74297574,-1.6975634214120852,-1.4204170382511423,-1.7566528975476672,-1.7843599824568177,-1.8581894353115649,-1.8439561705003047,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.4736284566145242,0.2478334450331538,-0.4736284566145242
2024-01-03 16:00:00,5.04670444491453,-0.0429009888943339,-0.0721723869998445,-1.5668897098361598,3.386821047801441,0.73057847,-1.6730854729317786,-1.4125406107787093,-1.9356719946744465,-1.8875483651869225,-1.922974493559644,-1.875417843328776,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.4715669989837249,0.2478334450331538,-0.4715669989837249
2024-01-03 17:00:00,0.7236621399223263,-0.6813448363649687,0.3741483256425698,-1.572823016718632,1.7092984994920646,0.88633367,-1.7011475256192086,-1.4531883933766976,-1.8756545883871023,-1.761106053819994,-1.8777331997361404,-1.756411935058631,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.5746398805236713,0.3647939398385765,-0.5746398805236713
2024-01-03 18:00:00,0.9646679827093482,-0.6317761014264356,0.0552345004259863,-1.617340275280235,2.5115918921617664,0.90927544,-1.7051402354498304,-1.4685891992517317,-2.049447304970819,-1.9352202517503796,-2.0223985758561365,-1.9354373766384383,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.4767206430607227,0.2478334450331538,-0.4767206430607227
2024-01-03 19:00:00,2.487386716681895,-0.6486295426448551,-0.169047487452384,-1.5939993155296992,2.568898563066745,0.82583237,-1.6833703380550264,-1.4277316041026362,-1.9503624817879748,-1.987530484033525,-1.9634662670908951,-2.0008035414624645,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.5076425075227063,0.2812507292632743,-0.5076425075227063
2024-01-03 20:00:00,0.2224795350356787,-0.7232023850680489,-0.1347925207660285,-1.5854864885903266,0.6517299364274575,0.80226418,-1.7069496027289492,-1.473072311982353,-2.0010358429977635,-1.9704476877766304,-2.0110489572745216,-2.0492167191421204,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.4901201176609152,0.2645420871482138,-0.4901201176609152
2024-01-03 21:00:00,3.007740240881147,-0.536018628790421,-0.6423781485383439,-1.572027527783887,3.798387138846288,0.91119858,-1.6796911237369316,-1.4275884034236874,-1.941669140357157,-1.9787425071814733,-1.955669521010135,-1.950128384384162,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.5519638465848833,0.3480852977235161,-0.5519638465848833
2024-01-03 22:00:00,1.7862788103923772,-0.4155088572507784,-0.1630805339929348,-1.5835244651075564,2.245897327056865,0.87968933,-1.693941505475395,-1.452716416555279,-1.939073736973464,-1.9435491330810075,-1.9043975375117623,-1.941434734860536,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.5406258296154892,0.3313766556084556,-0.5406258296154892
2024-01-03 23:00:00,1.0057485240934996,-0.5902623010516356,-0.4766562658439673,-1.5769832458549864,2.3657203662218205,0.88719944,-1.685329562596621,-1.445394128406076,-1.8804570481033596,-1.9176857647385337,-1.900631136780472,-1.938839239495512,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.5055810498919071,0.2812507292632743,-0.5055810498919071
2024-01-04 00:00:00,2.325803253904233,-0.4966990913585765,-0.5335621548443159,-1.5750130073401882,1.0580863301173065,0.95390138,-1.6850569879801196,-1.4408016263902388,-1.90195991325884,-1.913484300240848,-1.8939924847828369,-1.8802204732446408,-0.0893695633904425,-0.1257495255472182,-0.0504481455431199,-0.08963160324323,0.5086732363381056,0.2979593713783348,-0.5086732363381056
