start_time,open_interest,high_open_interest,low_open_interest,open_value_of_open_interest,funding_rate,high_funding_rate,low_funding_rate,open_funding_rate,long_account,long_short_ratio,short_account
2024-01-01 11:53:20,-0.8923924642215795,-0.9211241544746172,-0.8596053888261818,-0.8975831226471558,2.0803026911634492,1.9909768711863294,2.1511857432607044,2.0375357311996116,-0.09842603593217888,-0.30355174476384034,0.09842603593217888
2024-01-01 14:40:00,-0.9377534749304192,-0.9553919327657587,-0.9328144323319268,-0.9170560082041692,1.8645579093416595,1.89271800616823,1.9713628511006402,1.9934399487231955,-0.13244008684036102,-0.3369690289939612,0.13244008684036102
2024-01-01 14:40:00,-0.8909769243978076,-0.9277632680957414,-0.8996063439944186,-0.9374834905716205,1.7659364432255735,1.7766957306989761,1.8693150691428853,1.863795045187665,-0.11285623934777143,-0.32026038687890074,0.11285623934777143
2024-01-01 14:40:00,-0.9173267164891385,-0.9198742298937048,-0.8808128940462336,-0.8921208722644498,1.9942360515546036,1.976094013781308,2.1055462829881404,2.079484528012382,-0.10564113763997517,-0.30355174476384034,0.10564113763997517
2024-01-01 17:26:40,-0.9037390164215658,-0.9274537488571037,-0.8667734128951058,-0.8907052822738183,1.6341107648995497,1.671555544515114,1.7329094912496052,1.765198857403319,-0.1231635275017655,-0.32026038687890074,0.1231635275017655
2024-01-01 17:26:40,-0.9133365246508158,-0.9077481843149057,-0.916064328922214,-0.9034678265872745,1.7181124659381253,1.6277071259239753,1.722738899915457,1.6334069682041434,-0.1685155953793424,-0.37038631322408205,0.1685155953793424
2024-01-01 20:13:20,-0.8165106362233997,-0.8546634134585176,-0.8976371392026254,-0.9130656749530861,1.7426439361529305,1.6570727639220555,1.819744119783172,1.7173871382013626,-0.17882288353333647,-0.37038631322408205,0.17882288353333647
2024-01-01 20:13:20,-0.5866477202117167,-0.6168060238082061,-0.7776179625136497,-0.8162363550074079,2.484617663222277,2.3677692126930303,1.8452133316955766,1.741912320589931,-0.21283693444151935,-0.40380359745420297,0.21283693444151935
2024-01-01 20:13:20,-0.5683049921287872,-0.5554190287804978,-0.5476628866840354,-0.5863652926331467,3.2985338500798247,3.156240593709602,2.6129647766926554,2.483695867379529,-0.4169212398906129,-0.5541813764897469,0.4169212398906129
2024-01-01 23:00:00,-0.7482490074231427,-0.584034008344932,-0.7548223410797334,-0.7061612631703155,4.871521455368553,4.880491637907501,4.713747423695684,4.513423083241526,-0.5426701553693475,-0.6544332291801092,0.5426701553693475
2024-01-01 23:00:00,-0.5599985155084457,-0.5983740790996375,-0.5555678797149485,-0.5680219144822714,3.9396559773771944,3.7773198366008773,3.4551581128833733,3.297403433901259,-0.507625375645766,-0.6210159449499882,0.507625375645766
2024-01-01 23:00:00,-0.7064394453192897,-0.5761109082171129,-0.7146582740688041,-0.5597151434796455,4.514865265511552,4.334546820302866,4.118554162762848,3.9383612308711866,-0.55710035878494,-0.6544332291801092,0.55710035878494
2024-01-02 01:46:40,-0.7475938570544436,-0.735587363780517,-0.7400518223063498,-0.747972307008839,4.871521455368553,4.880491637907501,4.809385169098303,4.8699878561500745,-0.5447316130001467,-0.6544332291801092,0.5447316130001467
2024-01-02 01:46:40,-0.4505691348071568,-0.489039740195617,-0.7110357083260709,-0.7473171334215514,4.871521455368553,4.880491637907501,4.809385169098303,4.8699878561500745,-0.6488352233554924,-0.7212677976403509,0.6488352233554924
2024-01-02 01:46:40,-0.32938558572626314,-0.34325469784374507,-0.41152974277185356,-0.450281884591186,4.871521455368553,4.880491637907501,4.809385169098303,4.8699878561500745,-0.680787816632876,-0.7379764397554114,0.680787816632876
2024-01-02 04:33:20,-0.31004086296179195,-0.2991341372815044,-0.290297607107211,-0.3290940407543288,3.9351957100654116,4.880491637907501,4.113938936443151,4.8699878561500745,-0.7756148676496268,-0.8048110082156531,0.7756148676496268
2024-01-02 04:33:20,-0.27011522872811183,-0.305983546270507,-0.28988982750047665,-0.3097486324111295,3.10831170898657,3.7729990070316775,3.258327257063683,3.933902106800538,-0.9395007492981413,-0.9050628609060156,0.9395007492981413
2024-01-02 07:20:00,-0.1622822212102834,-0.2010032100535489,-0.21324505545362854,-0.24192334319500078,1.9903539670424966,2.291434556970501,2.1015293267469226,2.4049180087980666,-0.9900064612527153,-0.9384801451361364,0.9900064612527153
2024-01-02 07:20:00,-0.11804474891654378,-0.1568041589666777,-0.17170046911953724,-0.1619847540799644,1.9179159219974315,1.8889572841357785,1.965636551778053,1.9895588592542977,-0.9281627323287472,-0.9050628609060156,0.9281627323287472
2024-01-02 07:20:00,-0.24221797739487524,-0.28086954029526234,-0.2327888198782043,-0.2698215832093532,2.405819607380782,2.9719652141194697,2.5314291117113337,3.107230049925255,-0.9776377154679212,-0.921771503021076,0.9776377154679212
2024-01-02 10:06:40,-0.17970151336629114,-0.12902739896716842,-0.1405535213397034,-0.09816017416720722,4.013911168364097,3.849253647391815,3.2390971473982773,3.0886503662975513,-0.9333163764057443,-0.9050628609060156,0.9333163764057443
2024-01-02 10:06:40,-0.014101140872623805,-0.05070718396535129,-0.08704838843136087,-0.11774571400619702,2.1680212816285107,2.0610703286422374,2.026574632628873,1.9171393812920936,-0.8817799356357711,-0.8716455766758949,0.8817799356357711
2024-01-02 10:06:40,-0.09845990316626255,-0.04497145185412878,-0.070974457751362,-0.013798422191386535,3.089727261854142,2.953961757581137,2.1293916189732442,2.1671806347351423,-0.8518887999891867,-0.8549369345608344,0.8518887999891867
2024-01-02 12:53:20,-0.2126650632520503,-0.20939429142256316,-0.17830205024383294,-0.17940466357726503,4.516765008996201,4.336387173637896,4.195389134270404,4.012597389010322,-0.9384700204827421,-0.9050628609060156,0.9384700204827421
2024-01-02 12:53:20,-0.06062422825354518,-0.09943350927479236,-0.2103757698571517,-0.21236938169421996,4.693606348154106,4.511780848002451,4.715713168239259,4.515322339790137,-0.9570231391599324,-0.921771503021076,0.9570231391599324
2024-01-02 12:53:20,-0.2202748867654042,-0.020412803364478916,-0.2658604874018235,-0.06032315835474153,4.125583046244288,4.507700064520429,4.310940726570978,4.6921183515541935,-0.9580538679753317,-0.921771503021076,0.9580538679753317
2024-01-02 15:40:00,-0.1808443209098831,-0.1990794517234499,-0.30059441288598604,-0.2199794749004089,3.540131662801392,3.957434417346595,3.705149538533652,4.124240643519899,-1.0302048850532943,-0.9551887872511969,1.0302048850532943
2024-01-02 15:40:00,-0.0568741594010347,-0.08892170278745455,-0.14169678707349398,-0.18054751162205993,3.1743071456923935,3.3902855287079245,3.326615513164392,3.538939321061403,-0.9693918849447257,-0.921771503021076,0.9693918849447257
2024-01-02 15:40:00,-0.10996209063482962,-0.075791570874698,-0.08731529871940558,-0.05657295659945102,2.4050762294954846,3.0358974886711483,2.5306599073247176,3.173208570896522,-0.9096096136515569,-0.8883542187909553,0.9096096136515569
2024-01-02 18:26:40,-0.005693871887865931,-0.04455086111837216,-0.07122802252500285,-0.10966276927434074,1.7267026103904475,2.2907144187089674,1.8287181709603617,2.4041748214529584,-0.8828106644511711,-0.8716455766758949,0.8828106644511711
2024-01-02 18:26:40,-0.15473316956370986,-0.022444671285108603,-0.11581538614279949,-0.005390855252253809,1.2781979529278455,1.6335482473786347,1.3612128382058226,1.7259750808559455,-0.8807492068203718,-0.8716455766758949,0.8807492068203718
2024-01-02 21:13:20,-0.14717967119517486,-0.1166555151414121,-0.1436244724871471,-0.15443543489431627,1.105486490910479,1.1990648295868769,1.1802788730428688,1.2775853826407038,-0.8580731728815837,-0.8549369345608344,0.8580731728815837
2024-01-02 21:13:20,-0.12693819283553995,-0.16568987873619453,-0.18758163125817254,-0.1468816688291144,1.150254359113928,1.0751210332407564,1.1229304126629245,1.1049181894605802,-0.8189054778964038,-0.838228292445774,0.8189054778964038
2024-01-02 21:13:20,-0.22722807766940653,-0.16560842630497352,-0.19101142845954,-0.12663947310965176,1.0639399268766503,1.1154487758866214,1.142929726714947,1.1496745829104256,-0.7859221558036209,-0.8048110082156531,0.7859221558036209
2024-01-03 00:00:00,-0.11561832096731169,-0.1543798384228952,-0.12284402372796673,-0.15980578309961843,0.904609266794632,0.8371553454851971,0.9504576957527492,0.8777505909725267,-0.6292513758629028,-0.7045591555252905,0.6292513758629028
2024-01-03 00:00:00,-0.23448661014796074,-0.20468041708483423,-0.20158552437089372,-0.2269329122261271,0.8358055136332421,0.9915049795405012,0.9068694471778287,1.0633822745062034,-0.7096482234640611,-0.7546850818704718,0.7096482234640611
2024-01-03 00:00:00,-0.16010332745012978,-0.18981312695713773,-0.1953605833197284,-0.23419170194773026,0.8782606506379893,0.8116304448819612,0.8881521404368334,0.8353063359296843,-0.6766649013712782,-0.7379764397554114,0.6766649013712782
2024-01-03 02:46:40,-0.13660833085679588,-0.17196912070665438,-0.10729798228431958,-0.1371682015949581,0.9191464343293314,0.8897254385771278,0.9886615136213558,0.9334896418556368,-0.6385279352014976,-0.7212677976403509,0.6385279352014976
2024-01-03 02:46:40,-0.11426799973227734,-0.1420227641300868,-0.10708000554908541,-0.11531920006413847,0.9607755959059708,0.9017277429360162,0.9780635865168654,0.9040924535380263,-0.6045138842933154,-0.6878505134102301,0.6045138842933154
2024-01-03 02:46:40,-0.13746654819497806,-0.1508373981414481,-0.0999549836932364,-0.11396883097359717,0.934013992035274,0.8938062220591498,0.9675511265664434,0.9602443862795298,-0.6158519012627095,-0.7045591555252905,0.6158519012627095
2024-01-03 05:33:20,-0.14486885801688953,-0.17535161803224994,-0.1321384330916408,-0.13630995384147568,0.8125130065605985,0.8553188327483147,0.8827677097305197,0.9186258949534741,-0.6333742911245006,-0.7045591555252905,0.6333742911245006
2024-01-03 05:33:20,-0.15404392765998853,-0.18360497074483556,-0.13580993238718456,-0.14457077375540062,0.6976198245107864,0.7479382164174603,0.7627718254183858,0.812019799116296,-0.5942065961393207,-0.6878505134102301,0.5942065961393207
2024-01-03 08:20:00,-0.14247800384333204,-0.1198943599974003,-0.12471239574427535,-0.15374616856379938,0.5056631350185052,0.6478389980643317,0.5652572323661483,0.6971560661112497,-0.5921451385085221,-0.6878505134102301,0.5921451385085221
2024-01-03 08:20:00,-0.16148774022018633,-0.1712419726388484,-0.14611711801049357,-0.1421798348497545,0.26918636995120676,0.45068114512899243,0.3205647702681145,0.5052485783299933,-0.5632847316773371,-0.6711418712951696,0.5632847316773371
2024-01-03 08:20:00,-0.21274806872862728,-0.1531773043474213,-0.1802282528225511,-0.16119024493338902,0.372102908293454,0.32737747168201287,0.3153512738699377,0.2688324262139274,-0.5354550536615512,-0.6377245870650488,0.5354550536615512
2024-01-03 11:06:40,-0.2770595261881955,-0.2311006238661989,-0.2573979484358853,-0.21245239011251854,0.3018123993614698,0.35050191141347115,0.3543242961251608,0.3717225853255649,-0.6003909690317176,-0.6878505134102301,0.6003909690317176
2024-01-03 11:06:40,-0.9481588043156464,-0.2984143939801735,-0.9402627122032952,-0.2767661267759683,0.08152475268508672,0.25480353799193467,0.12638339622454742,0.30145009302700676,-0.5199941214305593,-0.6377245870650488,0.5199941214305593
2024-01-03 11:06:40,-2.039989127362967,-0.98619724225338,-2.0538094682541472,-0.9478891887226644,-0.08936956339044251,0.039802259243048206,-0.05044814554311997,0.08121890975996249,-0.08605729014738485,-0.2868431026487799,0.08605729014738485
2024-01-03 13:53:20,-1.8441940305236535,-1.880476813203682,-1.9295197269564628,-1.967717275304428,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.4725977277991249,0.2478334450331538,-0.4725977277991249
2024-01-03 13:53:20,-1.9679507493784434,-1.9695058014810614,-2.025598533642801,-2.039758206335597,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.5241341685690981,0.3146680134933952,-0.5241341685690981
2024-01-03 13:53:20,-1.7566528975476672,-1.7843599824568177,-1.8581894353115647,-1.8439561705003047,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.4736284566145242,0.2478334450331538,-0.4736284566145242
2024-01-03 16:40:00,-1.9356719946744463,-1.8875483651869225,-1.9229744935596438,-1.8754178433287758,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.47156699898372495,0.2478334450331538,-0.47156699898372495
2024-01-03 16:40:00,-1.8756545883871023,-1.7611060538199939,-1.8777331997361404,-1.756411935058631,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.5746398805236713,0.3647939398385765,-0.5746398805236713
2024-01-03 16:40:00,-2.049447304970819,-1.9352202517503794,-2.0223985758561365,-1.9354373766384385,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.4767206430607227,0.2478334450331538,-0.4767206430607227
2024-01-03 19:26:40,-1.9503624817879748,-1.987530484033525,-1.9634662670908951,-2.0008035414624645,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.5076425075227063,0.2812507292632743,-0.5076425075227063
2024-01-03 19:26:40,-2.0010358429977635,-1.9704476877766304,-2.0110489572745216,-2.0492167191421204,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.49012011766091523,0.26454208714821387,-0.49012011766091523
2024-01-03 22:13:20,-1.941669140357157,-1.9787425071814735,-1.955669521010135,-1.950128384384162,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.5519638465848833,0.3480852977235161,-0.5519638465848833
2024-01-03 22:13:20,-1.939073736973464,-1.9435491330810073,-1.9043975375117623,-1.9414347348605359,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.5406258296154892,0.33137665560845564,-0.5406258296154892
2024-01-03 22:13:20,-1.8804570481033593,-1.9176857647385337,-1.9006311367804718,-1.9388392394955116,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.5055810498919071,0.2812507292632743,-0.5055810498919071
2024-01-04 01:00:00,-1.90195991325884,-1.913484300240848,-1.8939924847828367,-1.8802204732446406,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.5086732363381056,0.2979593713783348,-0.5086732363381056
2024-01-04 01:00:00,-1.9039979941569434,-1.9226736154358235,-1.870978886613686,-1.9017241004636112,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.49630449055331227,0.2812507292632743,-0.49630449055331227
2024-01-04 01:00:00,-1.9221509954362679,-1.9033708701898415,-1.8837016103437971,-1.9037622535914862,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.4427065921525398,0.21441616080303294,-0.4427065921525398
2024-01-04 03:46:40,-1.8831621372953875,-1.9203885045017617,-1.8883844030640387,-1.9219158982148214,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.4478602362295376,0.21441616080303294,-0.4478602362295376
2024-01-04 03:46:40,-1.829666589881972,-1.8669394191348225,-1.8446971202509257,-1.8829256583052747,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.4014774395365614,0.16429023445785162,-0.4014774395365614
2024-01-04 03:46:40,-1.8249441711609848,-1.8454774439848498,-1.7919141279552377,-1.82942821500481,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.38189359204397183,0.14758159234279117,-0.38189359204397183
2024-01-04 06:33:20,-1.7881934964063881,-1.8236259781183126,-1.7866248557471585,-1.8247056289208754,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.35818682928978374,0.13087295022773074,-0.35818682928978374
2024-01-04 06:33:20,-1.8737350867412506,-1.8221553914964586,-1.8390712445129254,-1.7879536517190344,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.34684881232038967,0.1141643081126703,-0.34684881232038967
2024-01-04 09:20:00,-1.8527050563541325,-1.8828344908491934,-1.847065207639852,-1.8852928805199778,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.34684881232038967,0.1141643081126703,-0.34684881232038967
2024-01-04 09:20:00,-1.8183852562707252,-1.85521915475883,-1.81504487008414,-1.8524674979623106,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.30561965970441124,0.06403838176748898,-0.30561965970441124
2024-01-04 09:20:00,-1.8217469780721067,-1.84154255108025,-1.8151990849172335,-1.8181464815820776,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.30561965970441124,0.06403838176748898,-0.30561965970441124
2024-01-04 12:06:40,-1.5905871014889057,-1.6221378394846337,-1.6295333228837672,-1.6678404704405092,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.07782859150112958,-0.15317396572829672,-0.07782859150112958
2024-01-04 12:06:40,-1.6680845717990378,-1.7054977385490617,-1.71988097255182,-1.7307341702337737,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.12627284582490428,-0.10304803938311541,-0.12627284582490428
2024-01-04 12:06:40,-1.7309760427128726,-1.7662197855473505,-1.786535885651145,-1.8215083225231845,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.2097618798722611,-0.019504828807813217,-0.2097618798722611
2024-01-04 14:53:20,-1.6185125153945528,-1.5670626673998738,-1.6110319914174975,-1.5903402536130051,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.04278381177754818,-0.18659124995841725,-0.04278381177754818
2024-01-04 14:53:20,-1.3769339692602487,-1.3892075814465201,-1.590011323399078,-1.6182666571978521,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,0.02938433717735488,-0.18659124995841725,-0.02938433717735488
2024-01-04 14:53:20,-1.4766413335174198,-1.3798583232956927,-1.4803705084102246,-1.3766795494979762,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.18294579879493497,-0.37038631322408205,0.18294579879493497
2024-01-04 17:40:00,-1.457261036977274,-1.4386032976452654,-1.4690950315752862,-1.4763904473931742,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.23757442601110595,-0.42051223956926337,0.23757442601110595
2024-01-04 17:40:00,-1.3785792563852617,-1.4162438647985696,-1.4186252617759807,-1.4570094640135625,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.2674655616576911,-0.4372208816843238,0.2674655616576911
2024-01-04 17:40:00,-1.3325393794572715,-1.3542096931809842,-1.3508359799524685,-1.378324894932114,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.3025103413812725,-0.4706381659144447,0.3025103413812725
2024-01-04 20:26:40,-1.3643838376498922,-1.3088940033097425,-1.3610141589365568,-1.3322833863467127,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.26128118876529405,-0.4372208816843238,0.26128118876529405
2024-01-04 20:26:40,-1.4191600409876408,-1.4020607750931273,-1.3859880648879015,-1.364128973109818,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.27674212099628587,-0.4539295237993843,0.27674212099628587
2024-01-04 23:13:20,-1.4772416409819524,-1.4148117829623827,-1.4432595985275345,-1.418907117721178,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.32518637532006056,-0.48734680802950514,0.32518637532006056
2024-01-04 23:13:20,-1.4864463554381144,-1.503630475871884,-1.451812590424419,-1.476990776132658,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.3035410701966717,-0.4706381659144447,0.3035410701966717
2024-01-04 23:13:20,-1.5094640705411286,-1.520372652870949,-1.4877713375637172,-1.4861958168047344,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.3344629346586561,-0.5040554501445655,0.3344629346586561
2024-01-05 02:00:00,-2.0501647094469506,-1.5360366958713108,-2.041410002539558,-1.5092143476576583,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.36229261267444124,-0.520764092259626,0.36229261267444124
2024-01-05 02:00:00,-1.9259114399733492,-1.9619958873225238,-2.0313059653021486,-2.049934149043132,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.2932337820426777,-0.4706381659144447,0.2932337820426777
2024-01-05 02:00:00,-1.900600698579885,-1.9207365285260687,-1.8931606143850985,-1.9256764760223983,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.2911723244118784,-0.4706381659144447,0.2911723244118784
2024-01-05 04:46:40,-1.8634557478115457,-1.9006992304458077,-1.8978078190669356,-1.9360169532733476,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.22829786667251117,-0.42051223956926337,0.22829786667251117
2024-01-05 04:46:40,-1.9649640344623147,-1.9338607366256444,-1.9381987598227024,-1.9003648376139646,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.27674212099628587,-0.4539295237993843,0.27674212099628587
2024-01-05 04:46:40,-1.9362515507698348,-1.947401092601092,-1.930361977198737,-1.9647304545388522,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.23757442601110595,-0.42051223956926337,0.23757442601110595
2024-01-05 07:33:20,-1.8103441007272996,-1.8424518564033303,-1.8249828298089892,-1.8632185704252033,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.22726713785711192,-0.40380359745420297,0.22726713785711192
2024-01-05 07:33:20,-1.7605586016687604,-1.7897521334036202,-1.7781163488982819,-1.8101050410593704,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.255096815872897,-0.4372208816843238,0.255096815872897
2024-01-05 10:20:00,-1.661469331763957,-1.6988882439938355,-1.754410266815148,-1.7603177775982324,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.2489124429805,-0.4372208816843238,0.2489124429805
2024-01-05 10:20:00,-1.7143927342852505,-1.670553164602141,-1.6758600518786517,-1.6612249959607222,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.25097390061129926,-0.4372208816843238,0.25097390061129926
2024-01-05 10:20:00,-1.650745320638302,-1.6725376420173343,-1.6758600518786517,-1.7141502740921977,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.33240147702785683,-0.48734680802950514,0.33240147702785683
2024-01-05 13:06:40,-1.6570744882273207,-1.6697860307953736,-1.6297943018320764,-1.650500604775141,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.316940544796865,-0.48734680802950514,0.316940544796865
2024-01-05 13:06:40,-1.7099178497533418,-1.6481567079230743,-1.6713833732141754,-1.6568299966704323,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.2901415955964792,-0.4539295237993843,0.2901415955964792
2024-01-05 13:06:40,-1.800758450423275,-1.686083921805963,-1.7829222169180108,-1.7096752309699759,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.2849879515194814,-0.4539295237993843,0.2849879515194814
2024-01-05 15:53:20,-1.7512293789977331,-1.7859075786500103,-1.7785493366988867,-1.8005190510390305,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.2004681886567253,-0.3870949553391425,0.2004681886567253
2024-01-05 15:53:20,-1.8736076140450804,-1.788570332674275,-1.8351387662690746,-1.750988224298708,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.11285623934777143,-0.32026038687890074,0.11285623934777143
2024-01-05 15:53:20,-1.9209904010048386,-1.9070954677265652,-1.9042032861354639,-1.8733707964417976,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.07059635791639303,-0.2868431026487799,0.07059635791639303
2024-01-05 18:40:00,-2.02492511560484,-1.9347641181355462,-1.986516936133385,-2.0031129542429955,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.025244290038816838,-0.23671717630359856,0.025244290038816838
2024-01-05 18:40:00,-1.9517765393710964,-1.9373024720830379,-1.917440553587527,-1.9207552626518203,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.009783357807825022,-0.23671717630359856,0.009783357807825022
2024-01-05 18:40:00,-2.0033451739353962,-1.9641891791522992,-1.965278291379729,-1.9515424920816125,-0.08936956339044251,-0.12574952554721827,-0.05044814554311997,-0.08963160324323002,-0.01184481543862354,-0.23671717630359856,0.01184481543862354
