start_time,active_address,exchange_inflow,exchange_outflow,price,transaction_count
1708160400000,1081,0.66256765,31.83676062,51676.4,455
1708164000000,2210,0.67828425,5.72364112,51721.67,790
1708167600000,182,0.49571344,9.28962328,51690.48,148
1708171200000,2326,0.33337278,4.50784827,51711.1,905
1708174800000,601,0.10011539,13.09063062,51188.81,492
1708178400000,2958,1.11383305,8.67183753,50841.09,822
1708182000000,826,0.08001772,6.68107284,50984.56,539
1708185600000,2824,1.45143907,3.34195962,50951.25,599
1708189200000,1108,0.30395386,5.2408124,51215.58,748
1708192800000,2467,1.04690022,2.26216508,51263.95,604
1708196400000,724,0.10149349,5.09242408,51394.43,471
1708200000000,630,0.01695189,5.15161454,51514.0,173
1708203600000,1355,0.482356,3.93381315,51803.8,696
1708207200000,1063,0.10814048,1.45114207,51710.51,438
1708210800000,2015,1.18872042,8.33853939,51642.64,466
1708214400000,408,0.21824379,6.49963481,51676.95,383
1708218000000,522,1.77927969,5.73132456,51530.83,353
1708221600000,734,0.92730276,5.92750434,51277.99,258
1708225200000,566,0.45451268,5.90907905,51479.99,192
1708228800000,1100,0.15108884,2.12125642,51564.12,144
1708232400000,971,0.39714975,4.98693287,51656.87,379
1708236000000,1908,1.00039812,5.82389024,51509.58,404
1708239600000,510,0.75740495,11.22535625,51671.1,378
1708243200000,634,2.04526026,3.2889471,51790.01,337
1708246800000,1080,0.05977066,3.69990847,51976.81,486
1708250400000,2136,1.41940502,4.99639486,51830.83,526
1708254000000,464,0.3217514,8.09173802,51832.01,423
1708257600000,1895,0.86445977,6.85365441,51554.06,489
1708261200000,489,0.10531047,9.50379823,51628.44,416
1708264800000,1340,1.23216413,4.6762629,51882.0,459
1708268400000,596,0.05083902,5.12377747,51773.99,464
1708272000000,1000,1.27283894,10.67651935,51835.57,559
1708275600000,879,0.80322369,8.6998382,51837.94,580
1708279200000,720,0.03787004,2.11144829,51793.95,267
1708282800000,1010,0.26458935,9.06104052,51758.12,724
1708286400000,3472,1.78789413,3.63114876,51776.0,608
1708290000000,405,0.39183995,5.6391397,51861.1,249
1708293600000,1118,0.58870721,11.11752111,52239.8,603
1708297200000,769,0.09393021,6.45390652,52137.67,404
1708300800000,1540,1.84579644,3.09747535,52183.72,353
1708304400000,420,0.17055529,14.83500689,52092.06,431
1708308000000,423,1.04119918,4.0073601,52148.6,347
1708311600000,276,0.06803848,16.20703256,52063.81,204
1708315200000,3041,2.37555345,7.31076581,52097.39,437
1708318800000,209,0.11435044,11.02624426,52130.42,312
1708322400000,535,1.71801181,11.43166839,52387.53,352
1708326000000,880,0.10874917,14.92471201,52394.04,611
1708329600000,1808,1.65298681,13.15165107,52098.5,649
1708333200000,566,0.08962663,15.60065831,52262.99,544
1708336800000,414,2.1455789,10.76830598,52350.01,377
1708340400000,1513,0.11042788,9.18499358,52336.22,655
1708344000000,2205,0.92392087,4.18051677,52271.09,828
1708347600000,660,0.11719567,16.06570674,52150.17,591
1708351200000,1844,1.06341922,6.90677447,52100.0,664
1708354800000,557,0.1668467,25.51400333,52127.99,430
1708358400000,1198,0.76872717,10.15523803,51775.76,662
1708362000000,274,0.02679635,6.28753625,52151.73,151
1708365600000,1299,0.21009758,2.49223713,51926.61,872
1708369200000,893,0.21020151,4.06294867,51820.61,676
1708372800000,849,0.07429444,3.37091436,51798.99,602
1708376400000,1443,1.13486582,3.27531851,51904.42,667
1708380000000,2709,0.70115176,3.65747373,51936.42,511
1708383600000,746,0.11383206,5.9531493,51774.73,550
1708387200000,1415,0.87653132,2.45205179,51641.82,293
1708390800000,430,0.20037628,5.6289942,51631.15,308
1708394400000,920,1.29855826,9.26198334,51711.09,334
1708398000000,1532,0.39232236,9.34181837,51580.23,404
1708401600000,551,4.1571276,4.20938284,51788.01,271
1708405200000,569,0.13155498,4.9266995,51909.1,257
1708408800000,1684,2.87273635,7.41360698,51948.06,524
1708412400000,690,0.28072846,10.85496792,51839.28,394
1708416000000,1265,1.65463962,13.30258399,51776.8,425
1708419600000,387,0.72909479,19.64010159,51761.33,368
1708423200000,1316,0.1296198,9.18447935,52119.99,556
1708426800000,760,0.70589867,24.7398946,52286.8,741
1708430400000,1191,2.72293482,6.33700688,52178.92,382
1708434000000,369,0.05934535,15.26078651,52840.13,283
1708437600000,1136,0.44487667,35.70831172,52048.74,960
1708441200000,649,0.06459619,20.02370668,51680.0,489
1708444800000,1667,1.74684443,28.85434706,51396.33,527
1708448400000,1674,0.1020078,17.09999715,51324.99,825
1708452000000,1510,0.91241939,3.62583317,51509.89,690
1708455600000,1007,2.84005718,6.38626817,52101.11,735
1708459200000,1373,0.05939743,12.89540135,51990.63,545
1708462800000,3866,0.86252342,3.08532388,52024.0,574
1708466400000,3781,0.9430602,2.78577187,52168.65,649
1708470000000,672,0.18273747,15.45875562,52258.82,462
1708473600000,1103,1.4099844,7.01627015,52174.2,337
1708477200000,514,0.1111302,6.7892259,52102.56,339
1708480800000,1337,2.26832239,7.53062048,52067.99,374
1708484400000,1058,0.25856581,14.96604261,52001.99,299
1708488000000,1067,2.8507983,14.40500335,51949.58,308
1708491600000,437,0.12713656,11.36580611,51837.95,336
1708495200000,0,0.0,0.0,51741.98,0
1708498800000,1096,0.82077848,10.2571997,51568.64,733
1708502400000,1556,1.29671835,5.8531872,51667.84,530
1708506000000,2740,5.93717375,11.17207704,51095.1,665
1708509600000,2289,2.84715437,9.52932708,51271.1,495
1708513200000,565,0.05619797,15.69017626,50965.53,517
1708516800000,565,0.03729695,8.36522689,51310.7,373
1708520400000,828,0.4059397,16.31336699,51181.09,596
1708524000000,2788,1.41078352,5.51110635,50929.99,834
1708527600000,902,1.14242579,12.9001952,51156.0,676
1708531200000,624,0.02947175,6.138877,51346.39,415
1708534800000,1598,0.8653142,9.66256287,50931.35,771
1708538400000,1399,1.56171996,5.00929054,50855.83,709
1708542000000,1005,0.03465903,4.49813264,51058.0,648
1708545600000,1713,0.68097316,6.21397619,50957.94,670
1708549200000,863,0.67302216,7.21418015,51385.34,545
1708552800000,2337,0.79361122,5.7139796,51511.1,785
1708556400000,427,0.53887507,7.74700507,51849.39,279
1708560000000,2940,0.70980544,7.34931104,51532.57,616
1708563600000,4762,0.06461665,1.28719556,51238.81,317
1708567200000,1780,3.71408521,6.05949681,51418.36,425
1708570800000,1027,0.29968279,15.07971679,51586.1,301
1708574400000,1050,1.95276809,5.23610608,51434.61,273
1708578000000,369,0.80253531,26.50939629,51524.88,296
1708581600000,2203,0.29569964,5.04459178,51767.51,440
1708585200000,1113,1.97053178,7.06377618,51827.63,538
1708588800000,960,1.50892063,9.27281879,51888.52,542
1708592400000,505,0.42933483,14.96365556,51945.31,484
1708596000000,2015,0.06948951,4.61763257,51694.07,330
1708599600000,1159,1.88456689,8.11627507,51622.04,884
1708603200000,793,0.13586414,11.37733401,51521.1,282
1708606800000,1696,0.03298656,13.15197968,51164.02,661
1708610400000,1257,1.23965151,11.71049284,51374.0,868
1708614000000,839,0.11721855,9.40058483,51602.4,610
1708617600000,1221,0.12522012,21.88380112,51479.09,600
1708621200000,1106,1.14893152,10.04474159,51697.4,779
1708624800000,1473,1.23741522,10.35161713,51718.81,597
1708628400000,958,0.15252818,7.90987682,51509.99,612
1708632000000,1419,0.92511377,32.16834455,51995.58,796
1708635600000,914,0.11932779,16.75819504,51656.96,583
1708639200000,3505,0.05276953,6.15701906,51456.01,575
1708642800000,2351,0.97673277,1.67866024,51288.42,377
1708646400000,978,1.01752993,6.88956571,51455.85,634
1708650000000,535,0.10242979,6.79062288,51311.11,378
1708653600000,1350,1.87207338,15.45343769,51096.39,385
1708657200000,951,0.37665124,15.64074633,51100.0,298
1708660800000,1339,1.87319387,7.1120269,51219.59,335
1708664400000,204,0.07864308,12.0940284,51236.01,203
1708668000000,2521,0.1959658,6.17703128,51301.11,590
1708671600000,864,1.1119725,18.93306283,50915.96,572
1708675200000,1135,1.58308536,18.22357489,50958.54,512
1708678800000,1037,0.32430825,6.00194138,51009.38,396
1708682400000,1517,0.23326887,14.4138014,51171.09,431
1708686000000,699,1.66964581,6.53438893,51218.95,584
1708689600000,1271,2.2803804,3.66611538,50994.01,428
1708693200000,2795,0.12582237,7.86167754,51058.2,674
1708696800000,1665,1.62900085,8.93631413,51126.0,687
1708700400000,483,0.10630143,12.1578406,50911.11,316
1708704000000,1475,0.08570645,9.89633152,51053.07,640
1708707600000,639,0.0675952,5.00871583,51139.14,286
1708711200000,1081,0.20235862,6.59227784,51103.76,751
1708714800000,777,0.99273734,14.52929812,51099.09,516
1708718400000,1547,2.82302354,19.0051099,51079.21,883
1708722000000,1319,0.11772565,3.04480757,50986.12,526
1708725600000,2135,0.48439105,1.16750893,50788.01,707
1708729200000,749,0.16820836,3.42861992,50744.15,900
1708732800000,1076,0.62170254,3.93470417,50889.2,512
1708736400000,531,0.13863108,4.58984175,50590.01,487
1708740000000,570,1.47690321,10.29077737,50799.99,448
1708743600000,793,0.32182639,6.09125091,50849.97,101
1708747200000,1168,0.92712751,7.15703009,50953.96,369
1708750800000,232,0.04165395,8.6757156,51047.36,170
1708754400000,1116,1.63916971,8.99738901,50969.81,399
1708758000000,891,0.14170936,22.76532586,51068.7,403
1708761600000,858,0.94816569,3.18491064,50994.92,466
1708765200000,2007,0.26240739,3.44595907,51091.1,306
1708768800000,1493,0.77673569,4.42800486,51090.01,481
1708772400000,660,0.29261805,5.47558334,51119.79,576
1708776000000,1514,0.77214856,3.58217578,51076.55,539
1708779600000,1399,0.0269982,11.75406709,51140.0,406
1708783200000,284,0.0338684,14.92579212,51139.3,157
1708786800000,448,1.92552517,6.4302746,51099.34,348
1708790400000,532,0.03738727,3.41580447,51215.04,306
1708794000000,1914,0.18288039,6.94129486,51533.99,868
1708797600000,2335,1.58794176,1.9021869,51434.96,743
1708801200000,608,0.15526483,6.24219368,51557.07,428
1708804800000,708,0.48345743,6.46927451,51511.54,491
1708808400000,513,0.11448522,2.17179314,51562.32,971
1708812000000,2041,0.17539126,0.80861814,51556.61,1071
1708815600000,552,0.04419295,2.12716155,51568.22,362
1708819200000,306,0.71510756,5.58989298,51486.86,188
1708822800000,461,0.41768427,6.59933844,51684.01,336
1708826400000,342,1.62092241,10.86591341,51602.05,191
1708830000000,418,0.1118604,8.48908668,51624.99,244
1708833600000,811,2.3021961,6.36669919,51617.56,191
1708837200000,353,0.28695202,8.37458431,51669.32,294
1708840800000,289,0.06456992,17.8895303,51756.88,265
1708844400000,713,0.04562145,5.03955132,51719.28,336
1708848000000,972,1.48850907,5.38268287,51606.36,385
1708851600000,713,1.21991154,5.86446226,51639.51,421
1708855200000,297,0.95792429,4.52000412,51576.01,327
1708858800000,296,0.06307022,3.93509202,51645.0,320
1708862400000,1343,0.66390177,9.87370674,51656.46,453
1708866000000,465,0.08722831,9.22701405,51612.92,404
1708869600000,548,1.50826708,23.63824357,51741.22,482
1708873200000,587,0.05913928,6.73731998,51524.02,372
1708876800000,501,1.06379204,9.23200232,51378.48,429
1708880400000,896,0.39091461,5.2576449,51559.97,601
1708884000000,474,1.49265508,8.93189395,51579.98,352
1708887600000,410,0.04454518,7.94579355,51672.96,289
1708891200000,750,1.00290069,12.5399216,51735.8,569
1708894800000,1500,0.06793523,4.45746104,51766.84,392
1708898400000,12648,1.10988897,0.66247998,51702.01,641
1708902000000,347,0.06044804,2.90488495,51728.85,243
1708905600000,959,0.63822634,4.86932029,51678.9,371
1708909200000,1299,0.2384398,6.79600388,51473.17,219
1708912800000,256,0.1519721,23.72197275,51432.92,199
1708916400000,418,0.87091799,16.42442987,51555.59,209
1708920000000,870,0.37680975,26.03396504,51534.24,209
1708923600000,97,0.22965074,19.4175086,51569.0,85
1708927200000,650,1.31825678,11.15392603,51521.09,342
1708930800000,415,2.55401645,16.3623528,51293.26,374
1708934400000,500,0.12247068,17.12201736,51250.16,185
1708938000000,432,0.30818133,22.55305648,50949.99,446
1708941600000,433,0.39080011,13.56910703,51170.58,436
1708945200000,343,0.37661414,6.18282181,51090.01,355
1708948800000,1995,0.1681376,5.53397137,51233.82,493
1708952400000,1445,0.87663297,5.97018156,51228.5,551
1708956000000,584,3.25650984,19.59700544,51687.02,525
1708959600000,10498,0.83548783,11.85463264,52842.32,1001
1708963200000,524,0.0541936,62.32404258,53391.02,352
1708966800000,966,0.10328268,19.87479689,53502.6,662
1708970400000,427,1.64546292,19.86389754,53591.09,303
1708974000000,808,0.88095768,27.71933724,54487.11,595
1708977600000,1784,0.21833005,13.88558024,54448.09,657
1708981200000,534,0.10425419,10.86894076,54642.89,315
1708984800000,1089,1.54057181,1.70025288,54659.79,637
1708988400000,1090,0.75608249,8.03775093,54476.47,917
1708992000000,1121,1.53645486,10.3071155,54554.93,424
1708995600000,382,0.74827659,17.8620522,55768.41,306
1708999200000,731,3.42415066,39.00544096,56298.48,587
1709002800000,519,1.17347741,20.94864382,55667.6,465
