start_time,price,Market_Regime,Action,Net_Return
2024-01-01 00:00:00,-1.6023129279423842,Neutral,🟡 HOLD,
2024-01-01 01:00:00,-1.5928430497717097,Neutral,🟡 HOLD,-0.0
2024-01-01 02:00:00,-1.595065215935377,Neutral,🟡 HOLD,0.0
2024-01-01 03:00:00,-1.612221625740574,Bull,🟢 BUY,-0.0007999999999999999
2024-01-01 04:00:00,-1.6074637530241571,Neutral,🟡 HOLD,-0.0037511282074704547
2024-01-01 05:00:00,-1.6188265114913631,Bull,🟢 BUY,-0.0007999999999999999
2024-01-01 06:00:00,-1.6076896664049365,Neutral,🟡 HOLD,-0.007679579131779056
2024-01-01 07:00:00,-1.6011333862603148,Neutral,🟡 HOLD,-0.0
2024-01-01 08:00:00,-1.5971949629887257,Neutral,🟡 HOLD,-0.0
2024-01-01 09:00:00,-1.590369640545175,Neutral,🟡 HOLD,-0.0
2024-01-01 10:00:00,-1.5875347699093938,Neutral,🟡 HOLD,-0.0
2024-01-01 11:00:00,-1.5875963826496065,Neutral,🟡 HOLD,0.0
2024-01-01 12:00:00,-1.5904593213114848,Neutral,🟡 HOLD,0.0
2024-01-01 13:00:00,-1.5858616417196207,Neutral,🟡 HOLD,-0.0
2024-01-01 14:00:00,-1.5929334151240215,Neutral,🟡 HOLD,0.0
2024-01-01 15:00:00,-1.581240001617674,Neutral,🟡 HOLD,-0.0
2024-01-01 16:00:00,-1.5852037545713509,Neutral,🟡 HOLD,0.0
2024-01-01 17:00:00,-1.5792102041206706,Neutral,🟡 HOLD,-0.0
2024-01-01 18:00:00,-1.5587821578101853,Neutral,🟡 HOLD,-0.0
2024-01-01 19:00:00,-1.5309270379600737,Neutral,🟡 HOLD,-0.0
2024-01-01 20:00:00,-1.5192979755379483,Neutral,🟡 HOLD,-0.0
2024-01-01 21:00:00,-1.523997658444164,Bear,🔴 SELL,-0.0007999999999999999
2024-01-01 22:00:00,-1.530109642273253,Bear,🔴 SELL,-0.004010494238769757
2024-01-01 23:00:00,-1.4856375663878056,Bear,🔴 SELL,0.029064633446382326
2024-01-02 00:00:00,-1.425637026210779,Bear,🔴 SELL,0.04038706447287321
2024-01-02 01:00:00,-1.4393314846020306,Bear,🔴 SELL,-0.0096058520783866
2024-01-02 02:00:00,-1.4035276366784923,Bear,🔴 SELL,0.024875331573419923
2024-01-02 03:00:00,-1.4019243362609604,Bear,🔴 SELL,0.0011423361931983678
2024-01-02 04:00:00,-1.4171618515015358,Bear,🔴 SELL,-0.010868999735902385
2024-01-02 05:00:00,-1.417183758253611,Bear,🔴 SELL,-1.5458186411132502e-05
2024-01-02 06:00:00,-1.417918319034146,Neutral,🟡 HOLD,-0.0013183243007527149
2024-01-02 07:00:00,-1.3982857616584057,Neutral,🟡 HOLD,-0.0
2024-01-02 08:00:00,-1.3774900926646516,Bear,🔴 SELL,-0.0007999999999999999
2024-01-02 09:00:00,-1.3833652097369231,Bear,🔴 SELL,-0.004265088441330667
2024-01-02 10:00:00,-1.3894231112718258,Neutral,🟡 HOLD,-0.005179105020325679
2024-01-02 11:00:00,-1.3997603599074937,Neutral,🟡 HOLD,0.0
2024-01-02 12:00:00,-1.4087968951386736,Neutral,🟡 HOLD,0.0
2024-01-02 13:00:00,-1.3857989129753208,Neutral,🟡 HOLD,-0.0
2024-01-02 14:00:00,-1.4117584141848916,Bear,🔴 SELL,-0.0007999999999999999
2024-01-02 15:00:00,-1.4168181893283502,Bear,🔴 SELL,-0.0035840233659099052
2024-01-02 16:00:00,-1.4049734823154814,Neutral,🟡 HOLD,0.0075600754861030696
2024-01-02 17:00:00,-1.4317880314420024,Neutral,🟡 HOLD,0.0
2024-01-02 18:00:00,-1.418880846953467,Neutral,🟡 HOLD,-0.0
2024-01-02 19:00:00,-1.4267672777006788,Neutral,🟡 HOLD,0.0
2024-01-02 20:00:00,-1.4439647626660173,Neutral,🟡 HOLD,0.0
2024-01-02 21:00:00,-1.4212734750317229,Neutral,🟡 HOLD,-0.0
2024-01-02 22:00:00,-1.430721446450322,Neutral,🟡 HOLD,0.0
2024-01-02 23:00:00,-1.4331051749105468,Neutral,🟡 HOLD,0.0
2024-01-03 00:00:00,-1.4201870370459742,Neutral,🟡 HOLD,-0.0
2024-01-03 01:00:00,-1.4077296255609908,Bull,🟢 BUY,-0.0007999999999999999
2024-01-03 02:00:00,-1.4106740299571503,Neutral,🟡 HOLD,0.0012915979479980696
2024-01-03 03:00:00,-1.4114873181279564,Neutral,🟡 HOLD,0.0
2024-01-03 04:00:00,-1.416911977610674,Bull,🟢 BUY,-0.0007999999999999999
2024-01-03 05:00:00,-1.417686928965348,Neutral,🟡 HOLD,-0.0002530702210726591
2024-01-03 06:00:00,-1.4070895376487822,Neutral,🟡 HOLD,-0.0
2024-01-03 07:00:00,-1.4286649500992268,Neutral,🟡 HOLD,0.0
2024-01-03 08:00:00,-1.4157789877767646,Neutral,🟡 HOLD,-0.0
2024-01-03 09:00:00,-1.405875082080592,Neutral,🟡 HOLD,-0.0
2024-01-03 10:00:00,-1.4190711618621237,Neutral,🟡 HOLD,0.0
2024-01-03 11:00:00,-1.5182697273624006,Neutral,🟡 HOLD,0.0
2024-01-03 12:00:00,-1.580806658678179,Neutral,🟡 HOLD,0.0
2024-01-03 13:00:00,-1.598604525567589,Neutral,🟡 HOLD,0.0
2024-01-03 14:00:00,-1.6225246450761237,Neutral,🟡 HOLD,0.0
2024-01-03 15:00:00,-1.5663872237104255,Neutral,🟡 HOLD,-0.0
2024-01-03 16:00:00,-1.5668897098361598,Neutral,🟡 HOLD,0.0
2024-01-03 17:00:00,-1.572823016718632,Neutral,🟡 HOLD,0.0
2024-01-03 18:00:00,-1.617340275280235,Neutral,🟡 HOLD,0.0
2024-01-03 19:00:00,-1.5939993155296992,Neutral,🟡 HOLD,-0.0
2024-01-03 20:00:00,-1.5854864885903266,Neutral,🟡 HOLD,-0.0
2024-01-03 21:00:00,-1.572027527783887,Neutral,🟡 HOLD,-0.0
2024-01-03 22:00:00,-1.5835244651075564,Neutral,🟡 HOLD,0.0
2024-01-03 23:00:00,-1.5769832458549864,Neutral,🟡 HOLD,-0.0
2024-01-04 00:00:00,-1.5750130073401882,Neutral,🟡 HOLD,-0.0
2024-01-04 01:00:00,-1.5863771349793994,Neutral,🟡 HOLD,0.0
2024-01-04 02:00:00,-1.5569070767497155,Neutral,🟡 HOLD,-0.0
2024-01-04 03:00:00,-1.5593503641921456,Neutral,🟡 HOLD,0.0
2024-01-04 04:00:00,-1.5561198028469991,Neutral,🟡 HOLD,-0.0
2024-01-04 05:00:00,-1.553809325089027,Neutral,🟡 HOLD,-0.0
2024-01-04 06:00:00,-1.5557453343037069,Neutral,🟡 HOLD,0.0
2024-01-04 07:00:00,-1.5826071198643912,Neutral,🟡 HOLD,0.0
2024-01-04 08:00:00,-1.57667997425594,Neutral,🟡 HOLD,-0.0
2024-01-04 09:00:00,-1.5658580387306,Neutral,🟡 HOLD,-0.0
2024-01-04 10:00:00,-1.5613726312431233,Neutral,🟡 HOLD,-0.0
2024-01-04 11:00:00,-1.5543172879027796,Neutral,🟡 HOLD,-0.0
2024-01-04 12:00:00,-1.540502342375112,Neutral,🟡 HOLD,-0.0
2024-01-04 13:00:00,-1.5426546807665389,Neutral,🟡 HOLD,0.0
2024-01-04 14:00:00,-1.5201051024347332,Neutral,🟡 HOLD,-0.0
2024-01-04 15:00:00,-1.4944310735881472,Neutral,🟡 HOLD,-0.0
2024-01-04 16:00:00,-1.5036996834741276,Neutral,🟡 HOLD,0.0
2024-01-04 17:00:00,-1.498613209476577,Neutral,🟡 HOLD,-0.0
2024-01-04 18:00:00,-1.4945775749926526,Neutral,🟡 HOLD,-0.0
2024-01-04 19:00:00,-1.500908626342497,Neutral,🟡 HOLD,0.0
2024-01-04 20:00:00,-1.490146934385365,Neutral,🟡 HOLD,-0.0
2024-01-04 21:00:00,-1.4684332355624437,Neutral,🟡 HOLD,-0.0
2024-01-04 22:00:00,-1.4761594731851024,Neutral,🟡 HOLD,0.0
2024-01-04 23:00:00,-1.487585213564526,Neutral,🟡 HOLD,0.0
2024-01-05 00:00:00,-1.4834776975503534,Neutral,🟡 HOLD,-0.0
2024-01-05 01:00:00,-1.5406474746076129,Neutral,🟡 HOLD,0.0
2024-01-05 02:00:00,-1.5317478565769056,Neutral,🟡 HOLD,-0.0
2024-01-05 03:00:00,-1.5345402828805406,Neutral,🟡 HOLD,0.0
2024-01-05 04:00:00,-1.5260055491890925,Neutral,🟡 HOLD,-0.0
2024-01-05 05:00:00,-1.522290300954273,Neutral,🟡 HOLD,-0.0
2024-01-05 06:00:00,-1.5085527136448726,Neutral,🟡 HOLD,-0.0
2024-01-05 07:00:00,-1.5131634003707817,Neutral,🟡 HOLD,0.0
2024-01-05 08:00:00,-1.5039920016971362,Neutral,🟡 HOLD,-0.0
2024-01-05 09:00:00,-1.4878515175194449,Neutral,🟡 HOLD,-0.0
2024-01-05 10:00:00,-1.5233835848000452,Neutral,🟡 HOLD,0.0
2024-01-05 11:00:00,-1.5135830515902295,Neutral,🟡 HOLD,-0.0
2024-01-05 12:00:00,-1.5059718244159677,Neutral,🟡 HOLD,-0.0
2024-01-05 13:00:00,-1.498887043877522,Neutral,🟡 HOLD,-0.0
2024-01-05 14:00:00,-1.5331142902376202,Neutral,🟡 HOLD,0.0
2024-01-05 15:00:00,-1.5321579235923204,Neutral,🟡 HOLD,-0.0
2024-01-05 16:00:00,-1.550916949229047,Neutral,🟡 HOLD,0.0
2024-01-05 17:00:00,-1.5246603376944508,Neutral,🟡 HOLD,-0.0
2024-01-05 18:00:00,-1.5246233700503231,Neutral,🟡 HOLD,-0.0
2024-01-05 19:00:00,-1.5253127481547015,Neutral,🟡 HOLD,0.0
2024-01-05 20:00:00,-1.5010051529688304,Neutral,🟡 HOLD,-0.0
2024-01-05 21:00:00,-1.5016082732369114,Neutral,🟡 HOLD,0.0
2024-01-05 22:00:00,-1.5001583200839084,Neutral,🟡 HOLD,-0.0
2024-01-05 23:00:00,-1.4879952805799408,Neutral,🟡 HOLD,-0.0
2024-01-06 00:00:00,-1.493219356363966,Neutral,🟡 HOLD,0.0
2024-01-06 01:00:00,-1.4999392525631523,Neutral,🟡 HOLD,0.0
2024-01-06 02:00:00,-1.5041378185156395,Neutral,🟡 HOLD,0.0
2024-01-06 03:00:00,-1.5026461056164924,Bull,🟢 BUY,-0.0007999999999999999
2024-01-06 04:00:00,-1.508198098095649,Neutral,🟡 HOLD,0.002894810413712668
2024-01-06 05:00:00,-1.5185545151393829,Neutral,🟡 HOLD,0.0
2024-01-06 06:00:00,-1.5352597827690233,Neutral,🟡 HOLD,0.0
2024-01-06 07:00:00,-1.5216707506221356,Neutral,🟡 HOLD,-0.0
2024-01-06 08:00:00,-1.5189919655948922,Neutral,🟡 HOLD,-0.0
2024-01-06 09:00:00,-1.5217597468024424,Bull,🟢 BUY,-0.0007999999999999999
2024-01-06 10:00:00,-1.5188447796043842,Neutral,🟡 HOLD,-0.00271552392168548
2024-01-06 11:00:00,-1.520386467281704,Neutral,🟡 HOLD,0.0
2024-01-06 12:00:00,-1.5247678176968216,Neutral,🟡 HOLD,0.0
2024-01-06 13:00:00,-1.5181882616281193,Neutral,🟡 HOLD,-0.0
2024-01-06 14:00:00,-1.509689810994796,Neutral,🟡 HOLD,-0.0
2024-01-06 15:00:00,-1.5070226639295934,Neutral,🟡 HOLD,-0.0
2024-01-06 16:00:00,-1.5066687329663724,Neutral,🟡 HOLD,-0.0
2024-01-06 17:00:00,-1.5004129860767872,Neutral,🟡 HOLD,-0.0
2024-01-06 18:00:00,-1.4982106729071882,Neutral,🟡 HOLD,-0.0
2024-01-06 19:00:00,-1.5043397713863362,Neutral,🟡 HOLD,0.0
2024-01-06 20:00:00,-1.509810982717214,Neutral,🟡 HOLD,0.0
2024-01-06 21:00:00,-1.505498775488335,Neutral,🟡 HOLD,-0.0
2024-01-06 22:00:00,-1.506239497542891,Neutral,🟡 HOLD,0.0
2024-01-06 23:00:00,-1.5000980765157006,Neutral,🟡 HOLD,-0.0
2024-01-07 00:00:00,-1.4897752041860823,Neutral,🟡 HOLD,-0.0
2024-01-07 01:00:00,-1.5001391516758422,Neutral,🟡 HOLD,0.0
2024-01-07 02:00:00,-1.5027022416686862,Neutral,🟡 HOLD,0.0
2024-01-07 03:00:00,-1.502008756048293,Neutral,🟡 HOLD,-0.0
2024-01-07 04:00:00,-1.4979293080602174,Neutral,🟡 HOLD,-0.0
2024-01-07 05:00:00,-1.5057698715452703,Neutral,🟡 HOLD,0.0
2024-01-07 06:00:00,-1.4964232188550208,Neutral,🟡 HOLD,-0.0
2024-01-07 07:00:00,-1.4924526200413206,Neutral,🟡 HOLD,-0.0
2024-01-07 08:00:00,-1.496697737841968,Neutral,🟡 HOLD,0.0
2024-01-07 09:00:00,-1.50211212853465,Neutral,🟡 HOLD,0.0
2024-01-07 10:00:00,-1.5006676520696658,Neutral,🟡 HOLD,-0.0
2024-01-07 11:00:00,-1.493746487585785,Neutral,🟡 HOLD,-0.0
2024-01-07 12:00:00,-1.4918618223212825,Neutral,🟡 HOLD,-0.0
2024-01-07 13:00:00,-1.4699085183975342,Neutral,🟡 HOLD,-0.0
2024-01-07 14:00:00,-1.470408950765261,Bull,🟢 BUY,-0.0007999999999999999
2024-01-07 15:00:00,-1.4946727324469808,Neutral,🟡 HOLD,0.01570138328462436
2024-01-07 16:00:00,-1.5032690788786418,Neutral,🟡 HOLD,0.0
2024-01-07 17:00:00,-1.4934904524209018,Neutral,🟡 HOLD,-0.0
2024-01-07 18:00:00,-1.490665165989153,Neutral,🟡 HOLD,-0.0
2024-01-07 19:00:00,-1.4811726964804004,Bull,🟢 BUY,-0.0007999999999999999
2024-01-07 20:00:00,-1.4897135914458697,Neutral,🟡 HOLD,0.004966305972128905
2024-01-07 21:00:00,-1.4820790883475277,Neutral,🟡 HOLD,-0.0
2024-01-07 22:00:00,-1.5073184050826138,Neutral,🟡 HOLD,0.0
2024-01-07 23:00:00,-1.5027884995049838,Neutral,🟡 HOLD,-0.0
2024-01-08 00:00:00,-1.523122072947143,Neutral,🟡 HOLD,0.0
2024-01-08 01:00:00,-1.517572818811996,Neutral,🟡 HOLD,-0.0
2024-01-08 02:00:00,-1.540983606334773,Neutral,🟡 HOLD,0.0
2024-01-08 03:00:00,-1.530912661654024,Neutral,🟡 HOLD,-0.0
2024-01-08 04:00:00,-1.5253634075188764,Neutral,🟡 HOLD,-0.0
2024-01-08 05:00:00,-1.5224552861808425,Bull,🟢 BUY,-0.0007999999999999999
2024-01-08 06:00:00,-1.5038941058987982,Neutral,🟡 HOLD,-0.012991609468285903
2024-01-08 07:00:00,-1.4996715794362288,Neutral,🟡 HOLD,-0.0
2024-01-08 08:00:00,-1.5069295602332722,Neutral,🟡 HOLD,0.0
2024-01-08 09:00:00,-1.5170662251702478,Neutral,🟡 HOLD,0.0
2024-01-08 10:00:00,-1.49184676142923,Neutral,🟡 HOLD,-0.0
2024-01-08 11:00:00,-1.4543903228959898,Neutral,🟡 HOLD,-0.0
2024-01-08 12:00:00,-1.4218656419237663,Neutral,🟡 HOLD,-0.0
2024-01-08 13:00:00,-1.4355238172568925,Neutral,🟡 HOLD,0.0
2024-01-08 14:00:00,-1.4442639267490491,Neutral,🟡 HOLD,0.0
2024-01-08 15:00:00,-1.432000937688737,Neutral,🟡 HOLD,-0.0
2024-01-08 16:00:00,-1.4335576862581083,Neutral,🟡 HOLD,0.0
2024-01-08 17:00:00,-1.385109534870942,Neutral,🟡 HOLD,-0.0
2024-01-08 18:00:00,-1.294606580772669,Neutral,🟡 HOLD,-0.0
2024-01-08 19:00:00,-1.293967177446463,Neutral,🟡 HOLD,-0.0
2024-01-08 20:00:00,-1.3080244664189662,Neutral,🟡 HOLD,0.0
2024-01-08 21:00:00,-1.287664878708717,Neutral,🟡 HOLD,-0.0
2024-01-08 22:00:00,-1.2925541919375876,Neutral,🟡 HOLD,0.0
2024-01-08 23:00:00,-1.29590524041915,Neutral,🟡 HOLD,0.0
2024-01-09 00:00:00,-1.3152215190617995,Neutral,🟡 HOLD,0.0
2024-01-09 01:00:00,-1.322906681524316,Neutral,🟡 HOLD,0.0
2024-01-09 02:00:00,-1.3076274065375966,Neutral,🟡 HOLD,-0.0
2024-01-09 03:00:00,-1.297553723512838,Neutral,🟡 HOLD,-0.0
2024-01-09 04:00:00,-1.306002883953991,Neutral,🟡 HOLD,0.0
2024-01-09 05:00:00,-1.3120867997569832,Neutral,🟡 HOLD,0.0
2024-01-09 06:00:00,-1.3070660460156591,Neutral,🟡 HOLD,-0.0
2024-01-09 07:00:00,-1.3044988485068014,Neutral,🟡 HOLD,-0.0
2024-01-09 08:00:00,-1.3237261309691437,Neutral,🟡 HOLD,0.0
2024-01-09 09:00:00,-1.3273311608575826,Neutral,🟡 HOLD,0.0
2024-01-09 10:00:00,-1.3307609367294169,Neutral,🟡 HOLD,0.0
2024-01-09 11:00:00,-1.3188422944282925,Neutral,🟡 HOLD,-0.0
2024-01-09 12:00:00,-1.3496240194385023,Neutral,🟡 HOLD,0.0
2024-01-09 13:00:00,-1.3039176349907962,Neutral,🟡 HOLD,-0.0
2024-01-09 14:00:00,-1.322599986995258,Neutral,🟡 HOLD,0.0
2024-01-09 15:00:00,-1.301583881308744,Neutral,🟡 HOLD,-0.0
2024-01-09 16:00:00,-1.299202206606526,Neutral,🟡 HOLD,-0.0
2024-01-09 17:00:00,-1.3119964344046715,Neutral,🟡 HOLD,0.0
2024-01-09 18:00:00,-1.317164374136503,Neutral,🟡 HOLD,0.0
2024-01-09 19:00:00,-1.3010416891948728,Neutral,🟡 HOLD,-0.0
2024-01-09 20:00:00,-1.317024718592021,Neutral,🟡 HOLD,0.0
2024-01-09 21:00:00,-1.399387260536206,Neutral,🟡 HOLD,0.0
2024-01-09 22:00:00,-1.3436236231277985,Neutral,🟡 HOLD,-0.0
2024-01-09 23:00:00,-1.3534816615618128,Neutral,🟡 HOLD,0.0
2024-01-10 00:00:00,-1.3708413934097112,Bull,🟢 BUY,-0.0007999999999999999
2024-01-10 01:00:00,-1.3658521306244955,Neutral,🟡 HOLD,-0.004439562395184037
2024-01-10 02:00:00,-1.362991245720625,Neutral,🟡 HOLD,-0.0
2024-01-10 03:00:00,-1.3529956055001358,Neutral,🟡 HOLD,-0.0
2024-01-10 04:00:00,-1.3636833621690123,Neutral,🟡 HOLD,0.0
2024-01-10 05:00:00,-1.3626557985794674,Neutral,🟡 HOLD,-0.0
2024-01-10 06:00:00,-1.3606013559863783,Neutral,🟡 HOLD,-0.0
2024-01-10 07:00:00,-1.3775804580169635,Neutral,🟡 HOLD,0.0
2024-01-10 08:00:00,-1.406883477262071,Neutral,🟡 HOLD,0.0
2024-01-10 09:00:00,-1.3841908204557722,Neutral,🟡 HOLD,-0.0
2024-01-10 10:00:00,-1.3930507324983423,Neutral,🟡 HOLD,0.0
2024-01-10 11:00:00,-1.394153600548148,Neutral,🟡 HOLD,0.0
2024-01-10 12:00:00,-1.4520257628438311,Neutral,🟡 HOLD,0.0
2024-01-10 13:00:00,-1.4213919084101314,Neutral,🟡 HOLD,-0.0
2024-01-10 14:00:00,-1.4374119054514072,Neutral,🟡 HOLD,0.0
2024-01-10 15:00:00,-1.392064928654941,Neutral,🟡 HOLD,-0.0
2024-01-10 16:00:00,-1.4081732372905216,Neutral,🟡 HOLD,0.0
2024-01-10 17:00:00,-1.3334992807388653,Neutral,🟡 HOLD,-0.0
2024-01-10 18:00:00,-1.3249118339252348,Neutral,🟡 HOLD,-0.0
2024-01-10 19:00:00,-1.3275235295242462,Neutral,🟡 HOLD,0.0
2024-01-10 20:00:00,-1.3523178653577972,Neutral,🟡 HOLD,0.0
2024-01-10 21:00:00,-1.3647088720005514,Neutral,🟡 HOLD,0.0
2024-01-10 22:00:00,-1.2992152137405706,Neutral,🟡 HOLD,-0.0
2024-01-10 23:00:00,-1.3162408676193165,Neutral,🟡 HOLD,0.0
2024-01-11 00:00:00,-1.315144160843532,Neutral,🟡 HOLD,-0.0
2024-01-11 01:00:00,-1.326307704784051,Neutral,🟡 HOLD,0.0
2024-01-11 02:00:00,-1.3227437500557542,Neutral,🟡 HOLD,-0.0
2024-01-11 03:00:00,-1.32663493689318,Neutral,🟡 HOLD,0.0
2024-01-11 04:00:00,-1.333627982907309,Neutral,🟡 HOLD,0.0
2024-01-11 05:00:00,-1.3562200055712612,Bull,🟢 BUY,-0.0007999999999999999
2024-01-11 06:00:00,-1.3673582198296923,Neutral,🟡 HOLD,0.0074126898384304874
2024-01-11 07:00:00,-1.354070405523844,Neutral,🟡 HOLD,-0.0
2024-01-11 08:00:00,-1.3420490753223655,Neutral,🟡 HOLD,-0.0
2024-01-11 09:00:00,-1.3459430005038011,Neutral,🟡 HOLD,0.0
2024-01-11 10:00:00,-1.3021438726586756,Neutral,🟡 HOLD,-0.0
2024-01-11 11:00:00,-1.2884459913374124,Neutral,🟡 HOLD,-0.0
2024-01-11 12:00:00,-1.2617724669273778,Neutral,🟡 HOLD,-0.0
2024-01-11 13:00:00,-1.2702907705547697,Neutral,🟡 HOLD,0.0
2024-01-11 14:00:00,-1.184989985488446,Neutral,🟡 HOLD,-0.0
2024-01-11 15:00:00,-1.3073556258946588,Neutral,🟡 HOLD,0.0
2024-01-11 16:00:00,-1.360513044392074,Neutral,🟡 HOLD,0.0
2024-01-11 17:00:00,-1.326978599066366,Neutral,🟡 HOLD,-0.0
2024-01-11 18:00:00,-1.3192530460297098,Neutral,🟡 HOLD,-0.0
2024-01-11 19:00:00,-1.313618218644267,Neutral,🟡 HOLD,-0.0
2024-01-11 20:00:00,-1.3444506030186518,Neutral,🟡 HOLD,0.0
2024-01-11 21:00:00,-1.3503318813649443,Neutral,🟡 HOLD,0.0
2024-01-11 22:00:00,-1.333629352079314,Neutral,🟡 HOLD,-0.0
2024-01-11 23:00:00,-1.3377936887316824,Neutral,🟡 HOLD,0.0
2024-01-12 00:00:00,-1.3409243005204845,Neutral,🟡 HOLD,0.0
2024-01-12 01:00:00,-1.3517373364277938,Bull,🟢 BUY,-0.0007999999999999999
2024-01-12 02:00:00,-1.351153384567779,Neutral,🟡 HOLD,-0.001232000984420533
2024-01-12 03:00:00,-1.3614228591892132,Neutral,🟡 HOLD,0.0
2024-01-12 04:00:00,-1.3640010100741091,Bull,🟢 BUY,-0.0007999999999999999
2024-01-12 05:00:00,-1.3477304545559683,Neutral,🟡 HOLD,-0.012728550930660143
2024-01-12 06:00:00,-1.354108057753974,Neutral,🟡 HOLD,0.0
2024-01-12 07:00:00,-1.3604514316518612,Neutral,🟡 HOLD,0.0
2024-01-12 08:00:00,-1.370595627034863,Neutral,🟡 HOLD,0.0
2024-01-12 09:00:00,-1.3660835206932944,Neutral,🟡 HOLD,-0.0
2024-01-12 10:00:00,-1.356656771440768,Neutral,🟡 HOLD,-0.0
2024-01-12 11:00:00,-1.364137242688579,Neutral,🟡 HOLD,0.0
2024-01-12 12:00:00,-1.370147223203316,Neutral,🟡 HOLD,0.0
2024-01-12 13:00:00,-1.376140089067994,Neutral,🟡 HOLD,0.0
2024-01-12 14:00:00,-1.399210637347597,Neutral,🟡 HOLD,0.0
2024-01-12 15:00:00,-1.4663007501650855,Neutral,🟡 HOLD,0.0
2024-01-12 16:00:00,-1.5236697417490328,Neutral,🟡 HOLD,0.0
2024-01-12 17:00:00,-1.5113478782925172,Neutral,🟡 HOLD,-0.0
2024-01-12 18:00:00,-1.5340754489849366,Neutral,🟡 HOLD,0.0
2024-01-12 19:00:00,-1.534037796754807,Neutral,🟡 HOLD,-0.0
2024-01-12 20:00:00,-1.521658428074093,Neutral,🟡 HOLD,-0.0
2024-01-12 21:00:00,-1.5356499967903696,Neutral,🟡 HOLD,0.0
2024-01-12 22:00:00,-1.5999326224121715,Neutral,🟡 HOLD,0.0
2024-01-12 23:00:00,-1.5812619083697494,Neutral,🟡 HOLD,-0.0
2024-01-13 00:00:00,-1.5799591412072544,Neutral,🟡 HOLD,-0.0
2024-01-13 01:00:00,-1.588717049935473,Neutral,🟡 HOLD,0.0
2024-01-13 02:00:00,-1.5985634504074473,Neutral,🟡 HOLD,0.0
2024-01-13 03:00:00,-1.5930908699045645,Neutral,🟡 HOLD,-0.0
2024-01-13 04:00:00,-1.5773405997482195,Neutral,🟡 HOLD,-0.0
2024-01-13 05:00:00,-1.55946742839855,Bull,🟢 BUY,-0.0007999999999999999
2024-01-13 06:00:00,-1.5561198028469991,Neutral,🟡 HOLD,-0.0029466466632064084
2024-01-13 07:00:00,-1.5593387262301055,Neutral,🟡 HOLD,0.0
2024-01-13 08:00:00,-1.5547492616702698,Neutral,🟡 HOLD,-0.0
2024-01-13 09:00:00,-1.5716448442085669,Neutral,🟡 HOLD,0.0
2024-01-13 10:00:00,-1.586917273335263,Neutral,🟡 HOLD,0.0
2024-01-13 11:00:00,-1.5921283419852434,Neutral,🟡 HOLD,0.0
2024-01-13 12:00:00,-1.587960582402863,Neutral,🟡 HOLD,-0.0
2024-01-13 13:00:00,-1.584246018754046,Neutral,🟡 HOLD,-0.0
2024-01-13 14:00:00,-1.5761829648182253,Neutral,🟡 HOLD,-0.0
2024-01-13 15:00:00,-1.5558124237319382,Neutral,🟡 HOLD,-0.0
2024-01-13 16:00:00,-1.5735479932951333,Neutral,🟡 HOLD,0.0
2024-01-13 17:00:00,-1.5733480941824436,Neutral,🟡 HOLD,-0.0
2024-01-13 18:00:00,-1.5796681921562503,Neutral,🟡 HOLD,0.0
2024-01-13 19:00:00,-1.5810209340969184,Neutral,🟡 HOLD,0.0
2024-01-13 20:00:00,-1.5752875263271355,Neutral,🟡 HOLD,-0.0
2024-01-13 21:00:00,-1.568890754721064,Neutral,🟡 HOLD,-0.0
2024-01-13 22:00:00,-1.5670279962086366,Neutral,🟡 HOLD,-0.0
2024-01-13 23:00:00,-1.5767943001183349,Neutral,🟡 HOLD,0.0
2024-01-14 00:00:00,-1.587790805074277,Bull,🟢 BUY,-0.0007999999999999999
2024-01-14 01:00:00,-1.582188837816948,Neutral,🟡 HOLD,-0.004328151970288662
2024-01-14 02:00:00,-1.5815131514326168,Neutral,🟡 HOLD,-0.0
2024-01-14 03:00:00,-1.588170065719586,Neutral,🟡 HOLD,0.0
2024-01-14 04:00:00,-1.5951398358096345,Bull,🟢 BUY,-0.0007999999999999999
2024-01-14 05:00:00,-1.5835032429414837,Neutral,🟡 HOLD,-0.008095029944659693
2024-01-14 06:00:00,-1.566457051482667,Neutral,🟡 HOLD,-0.0
2024-01-14 07:00:00,-1.565604741909726,Bull,🟢 BUY,-0.0007999999999999999
2024-01-14 08:00:00,-1.566644628047314,Neutral,🟡 HOLD,-0.00013579267502747885
2024-01-14 09:00:00,-1.562799993058048,Neutral,🟡 HOLD,-0.0
2024-01-14 10:00:00,-1.5739840745786382,Neutral,🟡 HOLD,0.0
2024-01-14 11:00:00,-1.5780265549225865,Neutral,🟡 HOLD,0.0
2024-01-14 12:00:00,-1.5829548895535912,Neutral,🟡 HOLD,0.0
2024-01-14 13:00:00,-1.573802659288012,Neutral,🟡 HOLD,-0.0
2024-01-14 14:00:00,-1.5792588097268383,Neutral,🟡 HOLD,0.0
2024-01-14 15:00:00,-1.5729339196510148,Neutral,🟡 HOLD,-0.0
2024-01-14 16:00:00,-1.571183433242975,Neutral,🟡 HOLD,-0.0
2024-01-14 17:00:00,-1.5682178066807424,Neutral,🟡 HOLD,-0.0
2024-01-14 18:00:00,-1.573233083734047,Neutral,🟡 HOLD,0.0
2024-01-14 19:00:00,-1.5896638323767398,Neutral,🟡 HOLD,0.0
2024-01-14 20:00:00,-1.600075016300663,Neutral,🟡 HOLD,0.0
