start_time,active_addresses,exchange_inflow,exchange_outflow,price,transaction_count
1727002800000,19017,0.1420614519626168,0.3121969818289786,62819.99777923907,9514
1727006400000,40004,0.4418645216642753,0.8086244305809641,62848.452651510735,20442
1727010000000,39458,0.1605354886052631,0.445223241016,62634.28360651064,56703
1727013600000,18532,0.2604529020618557,0.5089641340243903,62656.72311283421,20990
1727017200000,49377,0.178310231914242,0.2818697174982865,62703.35577692864,27207
1727020800000,27950,0.2264169758113849,0.3162094152562705,62816.788014909645,31719
1727024400000,43773,0.2306753841278295,0.556697143772455,63095.73218087224,13977
1727028000000,49524,0.2200587362756756,0.3701717801785714,63048.70228593495,18944
1727031600000,44745,0.2056679831343283,0.2615904207717569,63044.01554289263,32102
1727035200000,28554,0.3441606033544303,1.0508498703703704,63203.44123277648,19759
1727038800000,34564,0.0931204132556634,0.1843772962790697,63155.256294413,21772
1727042400000,40133,0.3562998483454105,0.5582874314500941,63793.03756757979,36666
1727046000000,28365,0.471058108813747,0.780278201510574,63567.37010727487,29492
1727049600000,37906,1.204007364192751,2.1454876446279942,63719.31544111447,25173
1727053200000,30060,0.5768513448549324,0.5237040937544484,63858.22463840109,51674
1727056800000,30415,0.7609699658999999,0.9124443247144756,63861.61354766415,28472
1727060400000,31879,0.5514077976486487,0.4154126079152264,64415.08488922561,24701
1727064000000,37519,0.6813520289798751,0.9239191663973384,63871.091356148936,46547
1727067600000,16685,0.6471137241267387,1.132658224450262,63833.71700299336,30605
1727071200000,36082,0.4985498762190813,0.7436737155183246,63703.43527191689,36745
1727074800000,16339,0.573215731265306,1.2335078591103197,63552.54781294164,8726
1727078400000,40287,0.6515355638540259,0.4010685042072949,63450.23218076234,15945
1727082000000,69174,0.4213956655944297,0.4497046270753324,63603.4270774738,20151
1727085600000,38934,0.6749396531433506,0.5059607757588358,63532.01842481962,12227
1727089200000,66863,0.1778002231775701,0.3050256884335443,63462.18514188515,42316
1727092800000,41160,0.2006671240837696,0.68482677959799,63293.53410440054,9863
1727096400000,66037,0.5584807173775217,0.7970479749755833,63128.37598709565,20879
1727100000000,61987,0.7461055741185728,1.0827526155905045,63465.63485859721,21837
1727103600000,59090,0.5687485256389856,0.4945812443491125,63741.31108145368,19328
1727107200000,78091,0.6016477169597563,0.6930884151653365,63253.47390893172,36449
1727110800000,43005,0.3497859182273604,0.4997690981330686,63285.44079145601,17949
1727114400000,26716,0.2170906001190476,0.6403198777309564,63454.84046452877,13581
1727118000000,37979,0.2740272191848449,0.4631974841540019,63393.65683855268,32699
1727121600000,70856,0.2290278830509782,0.3810801169311619,63403.27968894631,23741
1727125200000,28040,0.1599051534709193,0.3169383424130738,63367.36086641124,6812
1727128800000,58132,0.253027921470726,0.3095281219165927,63279.52866551237,19265
1727132400000,33109,0.2692792922070627,1.485441578723135,63322.55139068968,14271
1727136000000,27557,0.3436952656540085,0.4752657501311477,63020.1805998978,8912
1727139600000,44253,0.4123177455790074,0.574046416337262,62950.29769672988,29322
1727143200000,30601,0.3471426713988658,0.5657171989051959,63118.81590207024,16199
1727146800000,42143,0.6850795905574438,2.32678096976932,63131.65501676856,22154
1727150400000,30485,0.3180063766629956,0.5783843649999999,62961.52388254796,34359
1727154000000,27617,0.5000403111871068,1.1847352246218488,63191.4850387108,48085
1727157600000,33107,0.1866613378064515,0.2418981689538043,63289.07534293807,10201
1727161200000,39965,0.6702737231129032,3.866623304128342,63514.22512510577,24369
1727164800000,46279,0.3248223168729034,0.8312697673798481,63826.65085224249,21945
1727168400000,37517,0.4659053768427494,1.105008932616206,63530.69070063325,44872
