start_time,datetime,flow_mean,flow_total,transactions_count_flow
1711296000000,2024-03-24 16:00:00,20.82611181,728.91391332,35
1711299600000,2024-03-24 17:00:00,4.7798751,152.95600309,32
1711303200000,2024-03-24 18:00:00,17.21360249,602.47608719,35
1711306800000,2024-03-24 19:00:00,3.13205048,106.48971617,34
1711310400000,2024-03-24 20:00:00,9.55214074,554.02416271,58
1711314000000,2024-03-24 21:00:00,0.54751347,13.14032334,24
1711317600000,2024-03-24 22:00:00,1.61506178,74.29284174,46
1711321200000,2024-03-24 23:00:00,1.14733564,37.86207599,33
1711324800000,2024-03-25 00:00:00,6.25835378,194.0089672,31
1711328400000,2024-03-25 01:00:00,2.57153074,74.57439155,29
1711332000000,2024-03-25 02:00:00,3.61769723,144.70788924,40
1711335600000,2024-03-25 03:00:00,13.69839655,438.34868969,32
1711339200000,2024-03-25 04:00:00,10.78238671,528.33694869,49
1711342800000,2024-03-25 05:00:00,8.01231939,264.40653986,33
1711346400000,2024-03-25 06:00:00,11.73532958,352.05988749,30
1711350000000,2024-03-25 07:00:00,7.62831177,335.64571794,44
1711353600000,2024-03-25 08:00:00,1.66718715,23.34062016,14
1711357200000,2024-03-25 09:00:00,3.75943093,229.32528697,61
1711360800000,2024-03-25 10:00:00,3.03895134,106.36329681,35
1711364400000,2024-03-25 11:00:00,13.16451837,487.08717966,37
1711368000000,2024-03-25 12:00:00,2.96073218,97.70416185,33
1711371600000,2024-03-25 13:00:00,0.0,0.0,0
1711375200000,2024-03-25 14:00:00,79.42184675,4765.31080481,60
1711378800000,2024-03-25 15:00:00,24.99574384,624.89359611,25
1711382400000,2024-03-25 16:00:00,18.09040806,578.89305791,32
1711386000000,2024-03-25 17:00:00,17.44403996,593.0973586,34
1711389600000,2024-03-25 18:00:00,78.08076674,3357.47296961,43
1711393200000,2024-03-25 19:00:00,6.50018717,221.00636366,34
1711396800000,2024-03-25 20:00:00,13.86615505,402.11849633,29
1711400400000,2024-03-25 21:00:00,3.87381125,135.58339379,35
1711404000000,2024-03-25 22:00:00,2.97415965,127.88886487,43
1711407600000,2024-03-25 23:00:00,16.46411066,642.10031578,39
1711411200000,2024-03-26 00:00:00,1.25484667,104.15227401,83
1711414800000,2024-03-26 01:00:00,0.69129183,22.81263044,33
1711418400000,2024-03-26 02:00:00,1.56121983,67.13245286,43
1711422000000,2024-03-26 03:00:00,2.04392637,57.22993846,28
1711425600000,2024-03-26 04:00:00,3.19813999,131.12373946,41
1711429200000,2024-03-26 05:00:00,1.432711,45.8467519,32
1711432800000,2024-03-26 06:00:00,1.54632766,68.03841685,44
1711436400000,2024-03-26 07:00:00,3.10361387,124.14455485,40
1711440000000,2024-03-26 08:00:00,4.22509186,76.05165344,18
1711443600000,2024-03-26 09:00:00,22.70432014,976.28576583,43
1711447200000,2024-03-26 10:00:00,4.44493654,182.24239799,41
1711450800000,2024-03-26 11:00:00,3.25422698,107.38949047,33
1711454400000,2024-03-26 12:00:00,6.19364005,210.58376177,34
1711458000000,2024-03-26 13:00:00,9.09460704,354.68967458,39
1711461600000,2024-03-26 14:00:00,9.07584497,317.65457383,35
1711465200000,2024-03-26 15:00:00,3.65401519,127.89053165,35
1711468800000,2024-03-26 16:00:00,14.16390024,453.24480756,32
1711472400000,2024-03-26 17:00:00,2.10614317,75.82115401,36
1711476000000,2024-03-26 18:00:00,6.52304355,156.55304519,24
1711479600000,2024-03-26 19:00:00,4.25216263,174.33866782,41
1711483200000,2024-03-26 20:00:00,3.97986309,230.83205909,58
1711486800000,2024-03-26 21:00:00,3.21404059,80.3510148,25
1711490400000,2024-03-26 22:00:00,2.69313718,142.73627053,53
1711494000000,2024-03-26 23:00:00,0.79622048,23.09039385,29
1711497600000,2024-03-27 00:00:00,1.24356744,29.8456185,24
1711501200000,2024-03-27 01:00:00,2.5088875,107.88216241,43
1711504800000,2024-03-27 02:00:00,1.16326987,111.67390718,96
1711508400000,2024-03-27 03:00:00,5.25203981,178.56935356,34
1711512000000,2024-03-27 04:00:00,2.2115711,55.28927738,25
1711515600000,2024-03-27 05:00:00,3.83174523,153.26980909,40
1711519200000,2024-03-27 06:00:00,1.92653699,53.94303573,28
1711522800000,2024-03-27 07:00:00,6.64485932,325.59810682,49
1711526400000,2024-03-27 08:00:00,5.27124568,179.222353,34
1711530000000,2024-03-27 09:00:00,3.93463453,110.16976684,28
1711533600000,2024-03-27 10:00:00,6.42852939,231.42705806,36
1711537200000,2024-03-27 11:00:00,3.73740262,142.02129939,38
1711540800000,2024-03-27 12:00:00,10.99875737,362.95899308,33
1711544400000,2024-03-27 13:00:00,20.94171022,502.60104522,24
1711548000000,2024-03-27 14:00:00,29.18424752,1138.18565346,39
1711551600000,2024-03-27 15:00:00,7.43422259,245.32934537,33
1711555200000,2024-03-27 16:00:00,23.8492594,930.1211167,39
1711558800000,2024-03-27 17:00:00,5.71285543,114.25710869,20
1711562400000,2024-03-27 18:00:00,20.54950846,883.62886385,43
1711566000000,2024-03-27 19:00:00,6.30566609,239.61531147,38
1711569600000,2024-03-27 20:00:00,2.67848532,109.8178981,41
1711573200000,2024-03-27 21:00:00,3.42851771,130.28367296,38
1711576800000,2024-03-27 22:00:00,2.55338129,94.47510765,37
1711580400000,2024-03-27 23:00:00,1.07894288,34.52617217,32
1711584000000,2024-03-28 00:00:00,0.77895067,59.20025098,76
1711587600000,2024-03-28 01:00:00,3.37669824,101.30094708,30
1711591200000,2024-03-28 02:00:00,3.98563511,127.54032337,32
1711594800000,2024-03-28 03:00:00,8.74477454,279.83278518,32
1711598400000,2024-03-28 04:00:00,3.84248108,153.69924332,40
1711602000000,2024-03-28 05:00:00,3.07716305,126.16368523,41
1711605600000,2024-03-28 06:00:00,5.48624671,334.66104916,61
1711609200000,2024-03-28 07:00:00,9.93112582,218.48476808,22
1711612800000,2024-03-28 08:00:00,5.73731382,252.44180822,44
1711616400000,2024-03-28 09:00:00,1.09910866,41.76612915,38
1711620000000,2024-03-28 10:00:00,4.59849425,202.33374696,44
1711623600000,2024-03-28 11:00:00,2.15823011,71.22159356,33
1711627200000,2024-03-28 12:00:00,5.54051322,182.83693639,33
1711630800000,2024-03-28 13:00:00,1.9980872,71.93113908,36
1711634400000,2024-03-28 14:00:00,3.26809967,130.72398665,40
1711638000000,2024-03-28 15:00:00,5.87002536,228.93098885,39
1711641600000,2024-03-28 16:00:00,8.93306658,285.85813059,32
1711645200000,2024-03-28 17:00:00,0.8889995,33.781981,38
1711648800000,2024-03-28 18:00:00,1.6758555,53.62737591,32
1711652400000,2024-03-28 19:00:00,5.56513731,183.64953129,33
1711656000000,2024-03-28 20:00:00,4.66836995,163.39294836,35
1711659600000,2024-03-28 21:00:00,1.18644321,11.86443211,10
1711663200000,2024-03-28 22:00:00,6.08385659,395.45067818,65
1711666800000,2024-03-28 23:00:00,3.72242225,100.50540075,27
1711670400000,2024-03-29 00:00:00,4.00451115,156.17593492,39
1711674000000,2024-03-29 01:00:00,1.350891,63.49187714,47
1711677600000,2024-03-29 02:00:00,5.03147509,201.2590035,40
1711681200000,2024-03-29 03:00:00,2.52146726,65.55814868,26
1711684800000,2024-03-29 04:00:00,11.82297462,224.63651771,19
1711688400000,2024-03-29 05:00:00,8.97583196,457.76742973,51
1711692000000,2024-03-29 06:00:00,2.21844075,75.42698545,34
1711695600000,2024-03-29 07:00:00,2.29165193,61.87460224,27
1711699200000,2024-03-29 08:00:00,6.60819051,257.71943001,39
1711702800000,2024-03-29 09:00:00,4.87798018,243.89900918,50
1711706400000,2024-03-29 10:00:00,1.94435304,71.94106237,37
1711710000000,2024-03-29 11:00:00,2.30746103,85.37605827,37
1711713600000,2024-03-29 12:00:00,210.00081863,8190.03192645,39
1711717200000,2024-03-29 13:00:00,26.06237432,521.24748636,20
1711720800000,2024-03-29 14:00:00,4.95192589,227.78859072,46
1711724400000,2024-03-29 15:00:00,5.99074724,221.65764804,37
1711728000000,2024-03-29 16:00:00,4.31141123,181.07927177,42
1711731600000,2024-03-29 17:00:00,1.31671119,43.45146932,33
1711735200000,2024-03-29 18:00:00,4.69678919,61.05825949,13
1711738800000,2024-03-29 19:00:00,6.59597463,316.60678212,48
1711742400000,2024-03-29 20:00:00,2.32018464,167.05329425,72
1711746000000,2024-03-29 21:00:00,1.18240664,39.01941923,33
1711749600000,2024-03-29 22:00:00,2.18763908,61.25389438,28
1711753200000,2024-03-29 23:00:00,1.16914888,43.2585085,37
1711756800000,2024-03-30 00:00:00,2.77858294,94.47181999,34
1711760400000,2024-03-30 01:00:00,1.39754411,46.11895554,33
1711764000000,2024-03-30 02:00:00,1.61069456,46.71014219,29
1711767600000,2024-03-30 03:00:00,1.50721111,48.23075544,32
1711771200000,2024-03-30 04:00:00,1.61445014,59.73465513,37
1711774800000,2024-03-30 05:00:00,3.11740526,109.10918394,35
1711778400000,2024-03-30 06:00:00,6.20500485,229.5851794,37
1711782000000,2024-03-30 07:00:00,6.82019076,150.04419677,22
1711785600000,2024-03-30 08:00:00,2.2395844,116.45838894,52
1711789200000,2024-03-30 09:00:00,3.47790168,121.72655891,35
1711792800000,2024-03-30 10:00:00,7.27764188,312.93860077,43
1711796400000,2024-03-30 11:00:00,3.14847663,69.26648576,22
1711800000000,2024-03-30 12:00:00,3.19956416,140.78082282,44
1711803600000,2024-03-30 13:00:00,2.13978561,85.59142429,40
1711807200000,2024-03-30 14:00:00,4.81905846,212.03857212,44
1711810800000,2024-03-30 15:00:00,1.05940981,39.19816279,37
1711814400000,2024-03-30 16:00:00,1.46729212,35.21501095,24
1711818000000,2024-03-30 17:00:00,3.75050522,187.525261,50
1711821600000,2024-03-30 18:00:00,3.72220023,156.33240956,42
1711825200000,2024-03-30 19:00:00,3.53262386,113.04396343,32
1711828800000,2024-03-30 20:00:00,4.19060462,108.95572003,26
1711832400000,2024-03-30 21:00:00,5.81695684,267.58001486,46
1711836000000,2024-03-30 22:00:00,2.54780445,96.81656914,38
1711839600000,2024-03-30 23:00:00,3.35102428,93.82867978,28
1711843200000,2024-03-31 00:00:00,0.88415414,34.48201129,39
1711846800000,2024-03-31 01:00:00,1.59920885,52.77389197,33
1711850400000,2024-03-31 02:00:00,2.05528719,67.82447743,33
1711854000000,2024-03-31 03:00:00,2.17320106,84.75484118,39
1711857600000,2024-03-31 04:00:00,3.21758832,125.48594467,39
1711861200000,2024-03-31 05:00:00,5.3510733,176.58541889,33
1711864800000,2024-03-31 06:00:00,4.21972483,168.78899301,40
1711868400000,2024-03-31 07:00:00,3.51700949,59.78916131,17
1711872000000,2024-03-31 08:00:00,7.45842828,372.92141409,50
1711875600000,2024-03-31 09:00:00,6.75208126,216.06660019,32
1711879200000,2024-03-31 10:00:00,7.89605922,221.08965822,28
1711882800000,2024-03-31 11:00:00,4.65218556,167.47868019,36
1711886400000,2024-03-31 12:00:00,14.38428814,460.2972204,32
1711890000000,2024-03-31 13:00:00,9.49745222,313.41592328,33
1711893600000,2024-03-31 14:00:00,4.00662736,132.21870301,33
1711897200000,2024-03-31 15:00:00,5.84402437,222.07292622,38
1711900800000,2024-03-31 16:00:00,14.15434659,438.78474439,31
1711904400000,2024-03-31 17:00:00,6.94997115,222.39907675,32
1711908000000,2024-03-31 18:00:00,3.83039123,157.04604035,41
1711911600000,2024-03-31 19:00:00,2.12016203,76.32583317,36
1711915200000,2024-03-31 20:00:00,3.01108179,99.36569892,33
1711918800000,2024-03-31 21:00:00,0.91874355,30.31853727,33
1711922400000,2024-03-31 22:00:00,3.22445746,122.52938357,38
1711926000000,2024-03-31 23:00:00,1.28532331,35.98905254,28
1711929600000,2024-04-01 00:00:00,1.24264366,45.97781548,37
1711933200000,2024-04-01 01:00:00,11.9787709,383.32066892,32
1711936800000,2024-04-01 02:00:00,5.72134726,291.78871015,51
1711940400000,2024-04-01 03:00:00,1.00375143,32.12004564,32
1711944000000,2024-04-01 04:00:00,4.49744798,157.41067938,35
1711947600000,2024-04-01 05:00:00,4.59984309,147.19497898,32
1711951200000,2024-04-01 06:00:00,5.29633258,169.48264254,32
1711954800000,2024-04-01 07:00:00,2.34818339,77.49005197,33
1711958400000,2024-04-01 08:00:00,2.34699187,84.49170717,36
1711962000000,2024-04-01 09:00:00,3.5226789,352.26788989,100
1711965600000,2024-04-01 10:00:00,6.18345497,228.78783378,37
1711969200000,2024-04-01 11:00:00,2.01117569,70.39114924,35
1711972800000,2024-04-01 12:00:00,2.01435126,64.45924021,32
1711976400000,2024-04-01 13:00:00,10.52280662,315.68419861,30
1711980000000,2024-04-01 14:00:00,45.5678149,2096.11948528,46
1711983600000,2024-04-01 15:00:00,1.63857965,52.43454894,32
1711987200000,2024-04-01 16:00:00,5.00382881,175.13400818,35
1711990800000,2024-04-01 17:00:00,13.31362674,452.66330904,34
1711994400000,2024-04-01 18:00:00,3.44843785,106.90157333,31
1711998000000,2024-04-01 19:00:00,9.76103195,341.63611826,35
1712001600000,2024-04-01 20:00:00,14.94294032,567.83173218,38
1712005200000,2024-04-01 21:00:00,1.83649249,49.58529719,27
1712008800000,2024-04-01 22:00:00,3.66288705,150.17836894,41
1712012400000,2024-04-01 23:00:00,1.07292184,30.04181143,28
1712016000000,2024-04-02 00:00:00,5.47442788,164.23283639,30
1712019600000,2024-04-02 01:00:00,1.83373721,80.6844372,44
1712023200000,2024-04-02 02:00:00,12.93365068,323.34126696,25
1712026800000,2024-04-02 03:00:00,3.69963793,147.9855173,40
1712030400000,2024-04-02 04:00:00,3.22650477,145.1927147,45
1712034000000,2024-04-02 05:00:00,3.42403505,68.48070104,20
1712037600000,2024-04-02 06:00:00,6.623985,218.59150489,33
1712041200000,2024-04-02 07:00:00,12.14349353,546.457209,45
1712044800000,2024-04-02 08:00:00,3.46469692,152.44666454,44
1712048400000,2024-04-02 09:00:00,20.23465525,485.63172598,24
1712052000000,2024-04-02 10:00:00,312.65767885,11255.67643853,36
1712055600000,2024-04-02 11:00:00,17.00401415,646.15253781,38
1712059200000,2024-04-02 12:00:00,4.147726,186.64766985,45
1712062800000,2024-04-02 13:00:00,3.34199869,157.07393837,47
1712066400000,2024-04-02 14:00:00,7.04434692,197.24171365,28
1712070000000,2024-04-02 15:00:00,70.28346512,1757.08662799,25
1712073600000,2024-04-02 16:00:00,5.8785299,323.31914459,55
1712077200000,2024-04-02 17:00:00,18.33753002,641.81355077,35
1712080800000,2024-04-02 18:00:00,1.42268115,88.2062311,62
1712084400000,2024-04-02 19:00:00,14.62546589,511.89130608,35
1712088000000,2024-04-02 20:00:00,2.29582904,94.12899049,41
1712091600000,2024-04-02 21:00:00,6.75059021,182.26593573,27
1712095200000,2024-04-02 22:00:00,3.88990523,213.9447877,55
1712098800000,2024-04-02 23:00:00,4.38841393,149.20607347,34
1712102400000,2024-04-03 00:00:00,1.85267003,66.6961211,36
1712106000000,2024-04-03 01:00:00,2.87234376,68.93625012,24
1712109600000,2024-04-03 02:00:00,2.80443866,117.78642361,42
1712113200000,2024-04-03 03:00:00,2.53925892,93.9525801,37
1712116800000,2024-04-03 04:00:00,2.54388709,68.68495147,27
1712120400000,2024-04-03 05:00:00,6.34913391,196.82315121,31
1712124000000,2024-04-03 06:00:00,3.74520424,138.57255671,37
1712127600000,2024-04-03 07:00:00,1.58852569,52.42134786,33
1712131200000,2024-04-03 08:00:00,5.60645934,196.22607692,35
1712134800000,2024-04-03 09:00:00,17.70245572,566.47858313,32
1712138400000,2024-04-03 10:00:00,12.83228077,474.79438859,37
1712142000000,2024-04-03 11:00:00,2.21024388,79.56877952,36
1712145600000,2024-04-03 12:00:00,4.13847164,132.4310925,32
1712149200000,2024-04-03 13:00:00,36.47521867,1386.05830952,38
1712152800000,2024-04-03 14:00:00,5.20217974,192.48065042,37
1712156400000,2024-04-03 15:00:00,4.48059765,134.4179296,30
1712160000000,2024-04-03 16:00:00,4.00516041,12.01548123,3
1712163600000,2024-04-03 17:00:00,10.7528454,655.92356941,61
1712167200000,2024-04-03 18:00:00,3.81932643,103.12181362,27
1712170800000,2024-04-03 19:00:00,2.12565581,76.52360932,36
1712174400000,2024-04-03 20:00:00,6.19744269,185.92328078,30
1712178000000,2024-04-03 21:00:00,0.98989337,25.73722766,26
1712181600000,2024-04-03 22:00:00,2.52983659,118.90231987,47
1712185200000,2024-04-03 23:00:00,0.88900928,37.33838987,42
1712188800000,2024-04-04 00:00:00,2.90154101,87.04623026,30
1712192400000,2024-04-04 01:00:00,3.26171868,146.77734075,45
1712196000000,2024-04-04 02:00:00,2.38131556,97.63393797,41
1712199600000,2024-04-04 03:00:00,2.20914836,83.94763773,38
1712203200000,2024-04-04 04:00:00,9.78662528,440.3981376,45
1712206800000,2024-04-04 05:00:00,3.31829837,99.54895112,30
1712210400000,2024-04-04 06:00:00,2.87955634,118.06180988,41
1712214000000,2024-04-04 07:00:00,3.06043176,79.57122567,26
1712217600000,2024-04-04 08:00:00,14.88145861,684.54709612,46
1712221200000,2024-04-04 09:00:00,3.28960826,121.7155056,37
1712224800000,2024-04-04 10:00:00,6.58557461,237.08068595,36
1712228400000,2024-04-04 11:00:00,5.38779229,161.6337688,30
1712232000000,2024-04-04 12:00:00,1.8318766,65.94755751,36
1712235600000,2024-04-04 13:00:00,10.63676972,563.74879535,53
1712239200000,2024-04-04 14:00:00,10.26870565,318.32987503,31
1712242800000,2024-04-04 15:00:00,2.98959772,68.76074767,23
1712246400000,2024-04-04 16:00:00,5.3602274,284.09205222,53
1712250000000,2024-04-04 17:00:00,2.8205357,124.1035706,44
1712253600000,2024-04-04 18:00:00,7.13480309,278.25732043,39
1712257200000,2024-04-04 19:00:00,3.62590629,101.52537613,28
1712260800000,2024-04-04 20:00:00,2.24413933,87.52143373,39
1712264400000,2024-04-04 21:00:00,4.81621417,101.14049755,21
1712268000000,2024-04-04 22:00:00,4.26333195,132.16329048,31
1712271600000,2024-04-04 23:00:00,0.98596319,43.38238022,44
1712275200000,2024-04-05 00:00:00,7.779353,256.7186489,33
1712278800000,2024-04-05 01:00:00,0.8972508,26.02027331,29
1712282400000,2024-04-05 02:00:00,2.5399179,134.61564892,53
1712286000000,2024-04-05 03:00:00,20.55136574,513.78414358,25
1712289600000,2024-04-05 04:00:00,2.87225619,169.46311525,59
1712293200000,2024-04-05 05:00:00,0.68669071,8.24028851,12
1712296800000,2024-04-05 06:00:00,1.50394011,64.66942479,43
1712300400000,2024-04-05 07:00:00,2.11365704,86.65993882,41
1712304000000,2024-04-05 08:00:00,4.84812934,198.77330277,41
1712307600000,2024-04-05 09:00:00,7.09195814,184.39091155,26
1712311200000,2024-04-05 10:00:00,12.90815115,400.1526855,31
1712314800000,2024-04-05 11:00:00,101.89118248,3871.86493406,38
1712318400000,2024-04-05 12:00:00,94.5143574,4064.11736841,43
1712322000000,2024-04-05 13:00:00,3.40649134,112.41421436,33
1712325600000,2024-04-05 14:00:00,5.65412095,220.51071689,39
1712329200000,2024-04-05 15:00:00,32.25324691,1161.11688892,36
1712332800000,2024-04-05 16:00:00,2.03464267,56.96999469,28
1712336400000,2024-04-05 17:00:00,1.11630835,41.30340881,37
1712340000000,2024-04-05 18:00:00,3.01145888,60.22917769,20
1712343600000,2024-04-05 19:00:00,3.70804009,177.98592439,48
1712347200000,2024-04-05 20:00:00,3.65952202,106.12613854,29
1712350800000,2024-04-05 21:00:00,1.5986248,68.74086639,43
1712354400000,2024-04-05 22:00:00,2.86672911,97.46878964,34
1712358000000,2024-04-05 23:00:00,2.04906676,69.66826989,34
1712361600000,2024-04-06 00:00:00,0.44373594,17.30570149,39
1712365200000,2024-04-06 01:00:00,0.77130238,29.30949041,38
1712368800000,2024-04-06 02:00:00,377.55263042,13969.44732563,37
1712372400000,2024-04-06 03:00:00,0.44496942,14.23902129,32
1712376000000,2024-04-06 04:00:00,1.75343769,59.61688141,34
1712379600000,2024-04-06 05:00:00,2.20411097,59.51099614,27
1712383200000,2024-04-06 06:00:00,1.07469341,41.91304313,39
1712386800000,2024-04-06 07:00:00,3.40154315,112.25092382,33
1712390400000,2024-04-06 08:00:00,2.33501756,242.84182646,104
1712394000000,2024-04-06 09:00:00,2.74642658,76.89994416,28
1712397600000,2024-04-06 10:00:00,4.26915068,179.30432862,42
1712401200000,2024-04-06 11:00:00,0.2443761,24.68198625,101
1712404800000,2024-04-06 12:00:00,3.66284872,175.81673845,48
1712408400000,2024-04-06 13:00:00,1.9751589,82.956674,42
1712412000000,2024-04-06 14:00:00,5.68951257,187.75391484,33
1712415600000,2024-04-06 15:00:00,6.3572326,120.78741948,19
1712419200000,2024-04-06 16:00:00,1.9931325,93.67722768,47
1712422800000,2024-04-06 17:00:00,3.36972668,121.31016049,36
1712426400000,2024-04-06 18:00:00,3.4099967,95.4799077,28
1712430000000,2024-04-06 19:00:00,1.50582702,52.70394561,35
1712433600000,2024-04-06 20:00:00,6.00327005,210.11445165,35
1712437200000,2024-04-06 21:00:00,1.67522928,53.60733694,32
1712440800000,2024-04-06 22:00:00,0.8716293,23.53399105,27
1712444400000,2024-04-06 23:00:00,4.13654203,144.77897106,35
1712448000000,2024-04-07 00:00:00,1.93989599,60.13677555,31
1712451600000,2024-04-07 01:00:00,1.0694678,34.22296962,32
1712455200000,2024-04-07 02:00:00,1.35555396,54.22215824,40
1712458800000,2024-04-07 03:00:00,2.60635508,83.4033624,32
1712462400000,2024-04-07 04:00:00,1.54810305,63.472225,41
1712466000000,2024-04-07 05:00:00,3.82649381,107.14182678,28
1712469600000,2024-04-07 06:00:00,2.43331481,82.73270351,34
1712473200000,2024-04-07 07:00:00,1.86653118,65.3285914,35
1712476800000,2024-04-07 08:00:00,2.10267977,86.20987073,41
1712480400000,2024-04-07 09:00:00,2.64152388,92.4533357,35
1712484000000,2024-04-07 10:00:00,1.89576881,56.87306438,30
1712487600000,2024-04-07 11:00:00,6.87361571,254.32378135,37
1712491200000,2024-04-07 12:00:00,6.62463031,251.73595171,38
1712494800000,2024-04-07 13:00:00,4.54073602,231.5775371,51
1712498400000,2024-04-07 14:00:00,3.63091337,148.86744804,41
1712502000000,2024-04-07 15:00:00,5.36507742,150.22216765,28
1712505600000,2024-04-07 16:00:00,1.33582588,41.41060218,31
1712509200000,2024-04-07 17:00:00,1.45623756,53.88078965,37
1712512800000,2024-04-07 18:00:00,1.90330859,106.58528105,56
1712516400000,2024-04-07 19:00:00,1.44714001,47.75562042,33
1712520000000,2024-04-07 20:00:00,2.66238823,109.15791725,41
1712523600000,2024-04-07 21:00:00,1.02463335,30.7390005,30
1712527200000,2024-04-07 22:00:00,3.33030104,113.23023526,34
1712530800000,2024-04-07 23:00:00,2.96803021,86.07287613,29
1712534400000,2024-04-08 00:00:00,1.95378008,62.52096269,32
1712538000000,2024-04-08 01:00:00,2.02010166,74.74376132,37
1712541600000,2024-04-08 02:00:00,2.40276353,86.49948697,36
1712545200000,2024-04-08 03:00:00,0.75694445,8.32638896,11
1712548800000,2024-04-08 04:00:00,2.71764075,103.27034844,38
1712552400000,2024-04-08 05:00:00,7.23913632,311.28286161,43
1712556000000,2024-04-08 06:00:00,4.22336087,156.26435229,37
1712559600000,2024-04-08 07:00:00,7.37315811,213.82158512,29
1712563200000,2024-04-08 08:00:00,5.72186103,205.98699711,36
1712566800000,2024-04-08 09:00:00,2.20239423,61.66703853,28
1712570400000,2024-04-08 10:00:00,33.70240067,1482.90562942,44
1712574000000,2024-04-08 11:00:00,1.63505647,47.41663776,29
1712577600000,2024-04-08 12:00:00,6.25146494,262.56152727,42
1712581200000,2024-04-08 13:00:00,3.58470121,154.14215195,43
1712584800000,2024-04-08 14:00:00,31.04045505,1458.90138727,47
1712588400000,2024-04-08 15:00:00,19.77221007,632.71072221,32
1712592000000,2024-04-08 16:00:00,3.88621564,124.35890058,32
1712595600000,2024-04-08 17:00:00,1.63723493,57.30322263,35
1712599200000,2024-04-08 18:00:00,2.34534523,79.74173787,34
1712602800000,2024-04-08 19:00:00,1.48589675,41.60510912,28
1712606400000,2024-04-08 20:00:00,4.00492499,140.17237465,35
1712610000000,2024-04-08 21:00:00,2.69393714,86.20598849,32
1712613600000,2024-04-08 22:00:00,1.27296343,45.8266834,36
1712617200000,2024-04-08 23:00:00,1.19069184,41.67421431,35
1712620800000,2024-04-09 00:00:00,1.70752622,35.85805062,21
1712624400000,2024-04-09 01:00:00,2.56696945,100.11180844,39
1712628000000,2024-04-09 02:00:00,1.53464511,64.45509481,42
1712631600000,2024-04-09 03:00:00,1.30830497,41.86575913,32
1712635200000,2024-04-09 04:00:00,2.59737634,85.71341911,33
1712638800000,2024-04-09 05:00:00,24.59633632,885.4681075,36
1712642400000,2024-04-09 06:00:00,4.48036307,152.33234433,34
1712646000000,2024-04-09 07:00:00,3.24733646,64.94672929,20
1712649600000,2024-04-09 08:00:00,3.23467013,122.91746507,38
1712653200000,2024-04-09 09:00:00,317.04898194,10145.56742194,32
1712656800000,2024-04-09 10:00:00,9.72039698,417.97706999,43
1712660400000,2024-04-09 11:00:00,2.48785564,77.12352482,31
1712664000000,2024-04-09 12:00:00,4.35604932,148.10567672,34
1712667600000,2024-04-09 13:00:00,5.89951814,265.47831635,45
1712671200000,2024-04-09 14:00:00,63.19084148,2464.44281781,39
1712674800000,2024-04-09 15:00:00,21.21787381,594.10046659,28
1712678400000,2024-04-09 16:00:00,0.84858332,22.9117497,27
1712682000000,2024-04-09 17:00:00,3.49436839,129.29163058,37
1712685600000,2024-04-09 18:00:00,19.79127303,771.85964799,39
1712689200000,2024-04-09 19:00:00,1.71720706,58.38504018,34
1712692800000,2024-04-09 20:00:00,28.92854613,1070.35620686,37
1712696400000,2024-04-09 21:00:00,4.00350569,140.12269914,35
1712700000000,2024-04-09 22:00:00,3.30183713,95.75327685,29
1712703600000,2024-04-09 23:00:00,4.06001964,170.52082484,42
1712707200000,2024-04-10 00:00:00,2.24521182,76.33720202,34
1712710800000,2024-04-10 01:00:00,1.51532719,53.03645155,35
1712714400000,2024-04-10 02:00:00,3.28037101,95.13075915,29
1712718000000,2024-04-10 03:00:00,2.3724391,61.68341669,26
1712721600000,2024-04-10 04:00:00,3.40432364,132.76862186,39
1712725200000,2024-04-10 05:00:00,1.36736657,49.22519642,36
1712728800000,2024-04-10 06:00:00,3.14519246,100.64615886,32
1712732400000,2024-04-10 07:00:00,6.2360337,218.2611794,35
1712736000000,2024-04-10 08:00:00,6.44319726,193.29591773,30
1712739600000,2024-04-10 09:00:00,2.69493286,64.67838866,24
1712743200000,2024-04-10 10:00:00,19.82979189,912.17042678,46
1712746800000,2024-04-10 11:00:00,2.25664364,56.4160911,25
1712750400000,2024-04-10 12:00:00,6.58037056,276.37556344,42
1712754000000,2024-04-10 13:00:00,3.21233455,80.30836374,25
1712757600000,2024-04-10 14:00:00,8.35213697,317.3812049,38
1712761200000,2024-04-10 15:00:00,47.34140379,1798.97334399,38
1712764800000,2024-04-10 16:00:00,6.08950563,231.40121396,38
1712768400000,2024-04-10 17:00:00,2.94806503,100.23421106,34
1712772000000,2024-04-10 18:00:00,2.47687039,76.7829821,31
1712775600000,2024-04-10 19:00:00,24.62639685,640.28631801,26
1712779200000,2024-04-10 20:00:00,2.72519,89.93126991,33
1712782800000,2024-04-10 21:00:00,3.9069595,156.27837989,40
1712786400000,2024-04-10 22:00:00,5.37402133,171.96868255,32
1712790000000,2024-04-10 23:00:00,1.29836431,46.74111512,36
1712793600000,2024-04-11 00:00:00,1.60719942,54.6447804,34
1712797200000,2024-04-11 01:00:00,1.80726368,46.98885555,26
1712800800000,2024-04-11 02:00:00,4.31756496,177.02016336,41
1712804400000,2024-04-11 03:00:00,1.55035232,57.36303569,37
1712808000000,2024-04-11 04:00:00,1.29005044,28.38110975,22
1712811600000,2024-04-11 05:00:00,4.98496804,224.32356189,45
1712815200000,2024-04-11 06:00:00,3.58918132,111.26462094,31
