start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1704067200000,2024-01-01 00:00:00,7.61663852,8.32518946,278.63814299,304.6655407
1704070800000,2024-01-01 01:00:00,2.14182903,8.32733036,159.42451417,169.20449318
1704074400000,2024-01-01 02:00:00,4.43731415,8.37557346,127.71423459,137.55673852
1704078000000,2024-01-01 03:00:00,6.55814625,8.32329842,154.0179197,163.95365628
1704081600000,2024-01-01 04:00:00,5.95807621,8.10008607,285.81529093,309.81996297
1704085200000,2024-01-01 05:00:00,11.57341315,8.89456938,270.04935593,289.33532877
1704088800000,2024-01-01 06:00:00,8.28402309,6.6527772,357.93175305,381.06506219
1704092400000,2024-01-01 07:00:00,10.7786449,7.1044924,355.36782835,366.47392656
1704096000000,2024-01-01 08:00:00,7.23766372,7.83246878,287.66200587,303.98187629
1704099600000,2024-01-01 09:00:00,0.97394326,7.33770151,24.12599426,31.16618446
1704103200000,2024-01-01 10:00:00,5.45810408,7.18055263,206.78772824,223.78226716
1704106800000,2024-01-01 11:00:00,13.5622559,8.26686401,409.00449826,420.42993284
1704110400000,2024-01-01 12:00:00,8.08413036,7.76839504,296.71270436,315.28108408
1704114000000,2024-01-01 13:00:00,7.29446798,7.62703003,229.4638692,255.30637942
1704117600000,2024-01-01 14:00:00,5.37205728,6.85466037,217.10424791,241.74257747
1704121200000,2024-01-01 15:00:00,5.16097006,6.55798985,134.26905761,154.82910168
1704124800000,2024-01-01 16:00:00,8.9780612,7.70143527,263.19450241,305.25408085
1704128400000,2024-01-01 17:00:00,8.18200837,8.09056445,315.11627219,335.46234301
1704132000000,2024-01-01 18:00:00,16.30262454,8.48204568,715.91454331,798.82860233
1704135600000,2024-01-01 19:00:00,14.7247801,9.43070993,474.27104126,515.36730361
1704139200000,2024-01-01 20:00:00,11.47884299,10.02847779,355.65105309,401.75950454
1704142800000,2024-01-01 21:00:00,8.29003539,10.44533181,98.84439296,99.48042471
1704146400000,2024-01-01 22:00:00,8.02318733,10.85421999,361.17106495,545.57673813
1704150000000,2024-01-01 23:00:00,12.70134231,11.38611729,421.45239678,469.94966541
1704153600000,2024-01-02 00:00:00,15.23574885,12.3937945,297.92860577,304.71497695
1704157200000,2024-01-02 01:00:00,22.54889032,13.28611818,1147.46984566,1465.67787083
1704160800000,2024-01-02 02:00:00,11.44263232,12.81723993,692.98970237,732.32846816
1704164400000,2024-01-02 03:00:00,34.39154414,16.09048295,885.80159829,1066.13786831
1704168000000,2024-01-02 04:00:00,11.92739942,16.61010638,441.82651146,453.24117815
1704171600000,2024-01-02 05:00:00,19.87739467,18.30356458,699.93263139,814.97318143
1704175200000,2024-01-02 06:00:00,10.07786115,17.92878155,408.4537025,473.65947398
1704178800000,2024-01-02 07:00:00,13.84230804,17.72971858,433.39565886,512.16539762
1704182400000,2024-01-02 08:00:00,23.67858015,17.89110284,504.78471983,615.64308378
1704186000000,2024-01-02 09:00:00,22.09628495,19.41305322,692.99582802,861.75511317
1704189600000,2024-01-02 10:00:00,4.88799739,15.19826082,139.72608964,161.30391386
1704193200000,2024-01-02 11:00:00,16.00402705,15.7806362,590.00422334,752.18927137
1704196800000,2024-01-02 12:00:00,12.65954284,14.74951451,647.69925505,683.61531311
1704200400000,2024-01-02 13:00:00,18.10926682,15.89685818,719.37208105,905.46334123
1704204000000,2024-01-02 14:00:00,31.75612434,18.45597479,814.34494582,857.41535715
1704207600000,2024-01-02 15:00:00,21.60300115,18.15946351,714.45278174,799.3110426
1704211200000,2024-01-02 16:00:00,7.15705453,16.02528773,275.97781048,307.75334498
1704214800000,2024-01-02 17:00:00,24.92954148,18.88836546,741.33328951,772.81578595
1704218400000,2024-01-02 18:00:00,13.4069253,18.51735092,565.16776832,616.7185638
1704222000000,2024-01-02 19:00:00,26.07184741,20.43339443,692.04405593,703.93987997
1704225600000,2024-01-02 20:00:00,9.66816271,19.22752242,393.00526255,464.07180989
1704229200000,2024-01-02 21:00:00,12.03424395,16.41011093,357.81511342,385.09580653
1704232800000,2024-01-02 22:00:00,7.63550844,14.41475483,259.82529087,305.4203374
1704236400000,2024-01-02 23:00:00,8.3594021,14.58651877,230.82009475,259.1414651
1704240000000,2024-01-03 00:00:00,10.39385823,12.50999259,477.04808381,519.69291155
1704243600000,2024-01-03 01:00:00,15.78702849,12.85000733,296.28659961,299.95354139
1704247200000,2024-01-03 02:00:00,7.87647152,10.25066792,372.16122677,409.5765193
1704250800000,2024-01-03 03:00:00,8.90637355,10.1418409,485.41175226,516.56966571
1704254400000,2024-01-03 04:00:00,5.71144704,9.2385842,179.07248093,194.18919926
1704258000000,2024-01-03 05:00:00,6.34805465,9.05466223,234.56913467,253.92218585
1704261600000,2024-01-03 06:00:00,12.45133823,9.63922453,500.4536516,547.85888222
1704265200000,2024-01-03 07:00:00,8.07614779,9.30812304,180.40079682,201.90369467
1704268800000,2024-01-03 08:00:00,20.26931227,9.94844929,645.76846449,790.50317845
1704272400000,2024-01-03 09:00:00,7.21257754,9.8536073,191.24179981,216.37732635
1704276000000,2024-01-03 10:00:00,4.06598652,9.16212343,117.65383724,142.30952822
1704279600000,2024-01-03 11:00:00,22.0742638,11.49966869,666.83284021,794.67349675
1704283200000,2024-01-03 12:00:00,35.09555425,15.60645434,1140.20543199,1474.01327863
1704286800000,2024-01-03 13:00:00,42.88562078,19.95420899,1070.28520633,1329.45424412
1704290400000,2024-01-03 14:00:00,13.07332079,20.66809085,561.52346767,692.88600163
1704294000000,2024-01-03 15:00:00,19.4546713,20.55171357,549.59251536,622.54948157
1704297600000,2024-01-03 16:00:00,9.49569659,20.87787343,392.98837375,512.76761598
1704301200000,2024-01-03 17:00:00,13.36776205,22.20669851,351.19268913,401.03286146
1704304800000,2024-01-03 18:00:00,10.60101793,20.56766338,299.7388588,349.83359183
1704308400000,2024-01-03 19:00:00,8.65525446,16.7904777,329.41339608,354.86543303
1704312000000,2024-01-03 20:00:00,8.9524342,11.94287962,165.02589712,170.09624974
1704315600000,2024-01-03 21:00:00,4.54886358,10.72510002,243.9604821,322.96931412
1704319200000,2024-01-03 22:00:00,8.7070209,9.18972139,397.30423412,417.93700325
1704322800000,2024-01-03 23:00:00,5.98658753,8.68842009,205.01611568,221.50373843
1704326400000,2024-01-04 00:00:00,5.4928992,7.56343969,330.24777888,340.55975022
1704330000000,2024-01-04 01:00:00,8.69826972,7.29161851,292.31606636,321.83597954
1704333600000,2024-01-04 02:00:00,2.61652714,6.42894318,240.61430167,269.50229582
1704337200000,2024-01-04 03:00:00,13.48814926,7.07690248,553.48227793,579.99041813
1704340800000,2024-01-04 04:00:00,14.43979211,8.48989227,586.53222618,606.47126844
1704344400000,2024-01-04 05:00:00,6.54328749,8.18078749,171.1880363,202.84191233
1704348000000,2024-01-04 06:00:00,4.01365728,7.89894031,170.41382479,184.62823478
1704351600000,2024-01-04 07:00:00,8.29526525,8.29927832,289.45529564,315.22007952
1704355200000,2024-01-04 08:00:00,3.61820724,7.57355511,127.37470506,144.72828977
1704358800000,2024-01-04 09:00:00,12.7042268,9.01465506,423.99584028,470.05639161
1704362400000,2024-01-04 10:00:00,11.72040597,8.76212031,425.60686397,515.69786253
1704366000000,2024-01-04 11:00:00,6.32022925,7.60218275,164.19434369,195.92710682
1704369600000,2024-01-04 12:00:00,8.67544682,7.90677694,427.77634615,485.82502219
1704373200000,2024-01-04 13:00:00,7.87931847,8.45901426,205.35597338,228.5002356
1704376800000,2024-01-04 14:00:00,24.06237508,10.71145852,805.70052354,1106.86925385
1704380400000,2024-01-04 15:00:00,44.83507824,16.59958295,1187.35817057,1434.72250364
1704384000000,2024-01-04 16:00:00,13.95945959,16.77890192,1155.46547537,1298.22974166
1704387600000,2024-01-04 17:00:00,17.26129152,17.570457,414.66561053,431.53228799
1704391200000,2024-01-04 18:00:00,15.91347412,18.94092055,681.18372656,763.84675787
1704394800000,2024-01-04 19:00:00,21.32441402,20.74791586,641.8640322,703.70566261
1704398400000,2024-01-04 20:00:00,17.39401065,22.1071576,552.99053808,678.3664152
1704402000000,2024-01-04 21:00:00,18.00664812,21.24205375,354.59993126,378.1396105
1704405600000,2024-01-04 22:00:00,21.17394708,17.86189216,780.00734052,825.78393608
1704409200000,2024-01-04 23:00:00,9.29740838,17.19588484,335.12518603,371.89633514
1704412800000,2024-01-05 00:00:00,17.00625297,17.15945076,383.72842027,391.14381822
1704416400000,2024-01-05 01:00:00,16.49791954,17.24294297,855.89704513,1105.36060921
1704420000000,2024-01-05 02:00:00,14.70184317,16.29686142,377.00138803,411.65160882
1704423600000,2024-01-05 03:00:00,14.48045758,15.88063955,604.15446983,680.58150642
1704427200000,2024-01-05 04:00:00,10.63516278,14.82757021,529.15804414,553.02846482
1704430800000,2024-01-05 05:00:00,8.36030986,12.99705061,212.70627981,225.72836609
1704434400000,2024-01-05 06:00:00,12.58671345,13.46695134,410.3937078,465.70839756
1704438000000,2024-01-05 07:00:00,7.45833825,12.10296352,261.26795196,305.79186842
1704441600000,2024-01-05 08:00:00,6.28200484,10.64354713,277.80514472,301.53623226
1704445200000,2024-01-05 09:00:00,9.97670201,9.96852697,221.74808883,269.37095431
1704448800000,2024-01-05 10:00:00,25.31686205,11.51658475,832.65992543,1012.67448184
1704452400000,2024-01-05 11:00:00,35.53616119,15.07387024,1138.14609013,1314.83796391
1704456000000,2024-01-05 12:00:00,10.9242042,15.44014086,339.415444,371.42294285
1704459600000,2024-01-05 13:00:00,17.50398701,16.14260851,496.08420297,542.62359727
1704463200000,2024-01-05 14:00:00,9.58370038,16.44623167,313.69721014,431.26651696
1704466800000,2024-01-05 15:00:00,18.30698632,18.16408617,458.22494322,494.28863071
1704470400000,2024-01-05 16:00:00,7.26326112,17.77645175,199.23568085,276.00392247
1704474000000,2024-01-05 17:00:00,3.68693866,14.6864627,59.91420896,70.05183452
1704477600000,2024-01-05 18:00:00,5.00079022,10.32426684,310.66578049,350.0553152
1704481200000,2024-01-05 19:00:00,4.29374994,9.37705909,99.86697132,111.63749842
1704484800000,2024-01-05 20:00:00,11.35536409,8.49868439,582.85225683,613.18966078
1704488400000,2024-01-05 21:00:00,12.1122109,8.85990018,419.72448077,448.15180326
1704492000000,2024-01-05 22:00:00,10.71019846,7.77464477,411.38823872,428.4079385
1704495600000,2024-01-05 23:00:00,20.57765336,9.6767008,747.59710809,781.95082758
1704499200000,2024-01-06 00:00:00,4.01486354,9.72354722,166.79133831,176.65399579
1704502800000,2024-01-06 01:00:00,5.98959016,9.86480435,225.24214654,239.58360642
1704506400000,2024-01-06 02:00:00,7.35951477,10.30277075,338.70946347,345.89719439
1704510000000,2024-01-06 03:00:00,7.6005054,9.76636237,287.11585998,304.02021581
1704513600000,2024-01-06 04:00:00,6.99179342,9.03487416,302.96651895,314.63070407
1704517200000,2024-01-06 05:00:00,18.49469775,10.14694549,870.36987878,906.24018983
1704520800000,2024-01-06 06:00:00,5.98931379,8.06289698,167.33462805,185.66872744
1704524400000,2024-01-06 07:00:00,13.64765367,9.43900985,492.87369318,532.25849307
1704528000000,2024-01-06 08:00:00,5.8741861,9.42252356,226.59790097,270.21256042
1704531600000,2024-01-06 09:00:00,2.17704958,8.68217139,36.76767539,43.54099155
1704535200000,2024-01-06 10:00:00,4.67028311,8.2635682,201.06830583,233.51415528
1704538800000,2024-01-06 11:00:00,4.81626927,7.95277904,121.01231648,130.03927021
1704542400000,2024-01-06 12:00:00,2.91102035,5.72653941,84.6201376,93.15265114
1704546000000,2024-01-06 13:00:00,6.2770368,5.7676427,238.66292804,263.63554555
1704549600000,2024-01-06 14:00:00,8.56800332,5.04197836,314.35995726,359.85613956
1704553200000,2024-01-06 15:00:00,4.97138897,4.91300734,126.53400458,134.22750206
1704556800000,2024-01-06 16:00:00,6.45181299,5.52368783,273.34065168,303.23521065
1704560400000,2024-01-06 17:00:00,10.19606558,6.31308533,376.71689223,397.64655762
1704564000000,2024-01-06 18:00:00,4.34301197,6.24547714,140.1813488,165.03445479
1704567600000,2024-01-06 19:00:00,7.16840769,6.85367533,182.39556431,193.54700775
1704571200000,2024-01-06 20:00:00,3.10300339,6.40024199,110.91787288,130.32614224
1704574800000,2024-01-06 21:00:00,15.87681413,7.44435782,466.68914511,476.30442391
1704578400000,2024-01-06 22:00:00,3.39315536,7.21889587,160.24998848,179.83723405
1704582000000,2024-01-06 23:00:00,11.23802318,7.90264019,227.84848817,235.99848686
1704585600000,2024-01-07 00:00:00,10.08174208,7.88630826,447.25227873,504.08710389
1704589200000,2024-01-07 01:00:00,11.11234161,8.85335535,331.37475333,344.48259003
1704592800000,2024-01-07 02:00:00,4.63602413,8.49158627,134.94453447,143.71674801
1704596400000,2024-01-07 03:00:00,4.44538577,8.68335518,156.61134022,168.92465916
1704600000000,2024-01-07 04:00:00,8.17594756,7.58323138,257.48149223,261.63032185
1704603600000,2024-01-07 05:00:00,5.89383524,7.94047137,192.08000345,206.28423357
1704607200000,2024-01-07 06:00:00,0.0,6.33503948,0.0,0.0
1704610800000,2024-01-07 07:00:00,3.7921245,5.43652269,184.75401789,242.69596788
1704614400000,2024-01-07 08:00:00,6.28226353,4.74651153,185.71602401,213.59696004
1704618000000,2024-01-07 09:00:00,8.1094973,5.24272199,241.02369956,251.39441631
1704621600000,2024-01-07 10:00:00,1.41696636,4.81009064,48.9472891,59.51258703
1704625200000,2024-01-07 11:00:00,5.31034501,4.40071885,132.36341123,143.37931523
1704628800000,2024-01-07 12:00:00,8.45540351,4.76665717,295.84817496,329.76073677
1704632400000,2024-01-07 13:00:00,5.79901239,5.59508751,210.81494814,237.75950815
1704636000000,2024-01-07 14:00:00,8.14549839,6.21699807,146.79377963,154.76446946
1704639600000,2024-01-07 15:00:00,8.37502587,6.51596412,311.31999615,368.50113835
1704643200000,2024-01-07 16:00:00,8.48807947,6.57004729,243.58283617,254.64238413
1704646800000,2024-01-07 17:00:00,5.71889925,7.18460913,191.81132172,223.03707067
1704650400000,2024-01-07 18:00:00,3.6085685,6.9414982,120.30651997,140.73417165
1704654000000,2024-01-07 19:00:00,4.3455118,6.35437081,43.45511804,43.45511804
1704657600000,2024-01-07 20:00:00,2.75533267,5.91955942,129.86479916,159.80929495
1704661200000,2024-01-07 21:00:00,21.80641126,7.8711184,769.84793108,785.03080545
1704664800000,2024-01-07 22:00:00,2.91148672,7.09061281,148.41557418,160.13176948
1704668400000,2024-01-07 23:00:00,17.79104901,8.41960846,572.44658988,640.47776421
1704672000000,2024-01-08 00:00:00,6.68435528,8.55753075,202.39837391,213.89936896
1704675600000,2024-01-08 01:00:00,10.34455741,9.51981488,393.73958716,413.78229628
1704679200000,2024-01-08 02:00:00,8.53640692,10.11851418,232.21319411,256.09220747
1704682800000,2024-01-08 03:00:00,13.00549637,11.58282328,492.06404977,663.280315
1704686400000,2024-01-08 04:00:00,17.43937516,10.95896098,550.72338761,575.49938027
1704690000000,2024-01-08 05:00:00,6.61284606,11.4877266,137.46350161,145.48261337
1704693600000,2024-01-08 06:00:00,17.32093056,11.42056682,621.88260339,727.47908357
1704697200000,2024-01-08 07:00:00,8.39247939,11.66458455,217.36330026,293.73677854
1704700800000,2024-01-08 08:00:00,23.87357217,13.59730095,775.67574257,835.57502586
1704704400000,2024-01-08 09:00:00,4.61831811,13.03757397,211.40098832,240.15254197
1704708000000,2024-01-08 10:00:00,10.50625247,12.68053913,392.05827173,462.27510878
1704711600000,2024-01-08 11:00:00,15.1533904,12.35396988,468.00497009,515.2152736
1704715200000,2024-01-08 12:00:00,24.6089688,14.92484456,366.22111389,369.13453201
1704718800000,2024-01-08 13:00:00,20.62184101,15.39640319,770.84828063,1113.57941442
1704722400000,2024-01-08 14:00:00,17.43193957,16.68775465,749.82079065,889.02891798
1704726000000,2024-01-08 15:00:00,15.08777398,15.43264062,505.21843302,558.2476373
1704729600000,2024-01-08 16:00:00,10.05076908,16.20870504,541.32251463,603.04614491
1704733200000,2024-01-08 17:00:00,15.59727769,16.93599436,444.2137579,514.71016378
1704736800000,2024-01-08 18:00:00,26.90879317,18.61533761,428.72095593,457.4494839
1704740400000,2024-01-08 19:00:00,30.18626032,19.41209355,1386.49259774,1660.24431778
1704744000000,2024-01-08 20:00:00,11.13449768,18.05675878,522.11355602,612.39737256
1704747600000,2024-01-08 21:00:00,25.2236607,19.1698618,750.97995595,807.15714241
1704751200000,2024-01-08 22:00:00,16.57961975,19.38298263,427.352961,497.38859259
1704754800000,2024-01-08 23:00:00,10.70749161,19.47680013,504.13452296,535.3745806
1704758400000,2024-01-09 00:00:00,21.82904032,20.36705194,867.52863037,960.47777394
1704762000000,2024-01-09 01:00:00,19.77418716,19.34782251,462.31146154,553.67724051
1704765600000,2024-01-09 02:00:00,9.25531328,16.35768721,382.91734487,481.2762905
1704769200000,2024-01-09 03:00:00,14.02361031,16.77041759,501.99410014,574.96802251
1704772800000,2024-01-09 04:00:00,12.54868446,14.9597067,517.1293599,577.23948523
1704776400000,2024-01-09 05:00:00,16.59420695,14.96179058,469.61987757,547.60882944
1704780000000,2024-01-09 06:00:00,8.54555661,14.65294273,308.41703246,367.45893442
1704783600000,2024-01-09 07:00:00,16.02056143,13.82316003,331.67121613,352.45235152
1704787200000,2024-01-09 08:00:00,18.82413542,13.68743835,603.95157204,790.61368773
1704790800000,2024-01-09 09:00:00,10.57160096,13.87547945,304.94024828,359.43443271
1704794400000,2024-01-09 10:00:00,11.50039685,13.51502038,502.4661732,575.01984238
1704798000000,2024-01-09 11:00:00,16.17549667,14.03313641,484.91634053,533.79139019
1704801600000,2024-01-09 12:00:00,11.01760079,13.23647839,317.89531851,352.56322518
1704805200000,2024-01-09 13:00:00,27.26065382,15.91006371,768.02122129,872.34092236
1704808800000,2024-01-09 14:00:00,11.72827255,15.29687958,481.65956515,574.68535477
1704812400000,2024-01-09 15:00:00,13.9985124,14.60750486,340.35507764,363.96132234
1704816000000,2024-01-09 16:00:00,9.80954121,14.49863918,369.11235245,461.04843685
1704819600000,2024-01-09 17:00:00,19.42575008,15.6308325,605.45087025,757.60425314
1704823200000,2024-01-09 18:00:00,10.69353388,14.84769496,465.98572829,534.6766942
1704826800000,2024-01-09 19:00:00,5.41873356,14.04785679,150.99020479,178.81820764
1704830400000,2024-01-09 20:00:00,8.12893977,11.31475478,241.08501226,268.25501225
1704834000000,2024-01-09 21:00:00,26.10383847,13.36840705,836.67820041,913.63434639
1704837600000,2024-01-09 22:00:00,13.05929326,13.23423289,551.2151603,679.08324954
1704841200000,2024-01-09 23:00:00,13.59137703,13.77449515,362.00857916,394.14993401
1704844800000,2024-01-10 00:00:00,3.33699465,11.47610152,84.86636619,100.10983962
1704848400000,2024-01-10 01:00:00,3.46804397,10.44388867,172.09188744,218.48677015
1704852000000,2024-01-10 02:00:00,11.87692477,11.36648742,395.2188732,427.56929174
1704855600000,2024-01-10 03:00:00,8.14612987,11.36894315,367.35528295,431.74488321
1704859200000,2024-01-10 04:00:00,12.7251062,9.45769568,358.49922889,419.92850454
1704862800000,2024-01-10 05:00:00,13.99298642,9.59108042,486.2955992,601.69841599
1704866400000,2024-01-10 06:00:00,14.24596339,9.68459275,513.10952914,555.59257203
1704870000000,2024-01-10 07:00:00,10.50708009,10.70889067,289.19158349,367.74780324
1704873600000,2024-01-10 08:00:00,12.12713003,11.94590297,488.78234774,618.48363169
1704877200000,2024-01-10 09:00:00,27.73720279,14.21165697,720.44698573,832.11608363
1704880800000,2024-01-10 10:00:00,10.46866,14.54344699,323.3962058,387.34042001
1704884400000,2024-01-10 11:00:00,11.86260703,14.42023282,327.23691273,403.32863891
1704888000000,2024-01-10 12:00:00,13.64258114,14.37017492,370.87699195,463.84775883
1704891600000,2024-01-10 13:00:00,12.96908051,14.18776308,308.65531236,389.07241533
1704895200000,2024-01-10 14:00:00,7.47910475,13.75519518,342.05485173,396.3925518
1704898800000,2024-01-10 15:00:00,19.58325732,14.82035622,624.97997542,763.74703532
1704902400000,2024-01-10 16:00:00,6.58068636,11.79799673,226.81172994,289.55019988
1704906000000,2024-01-10 17:00:00,21.01839911,13.30510232,703.33575106,798.69916615
1704909600000,2024-01-10 18:00:00,17.34426657,14.08819654,485.54805082,555.01653019
1704913200000,2024-01-10 19:00:00,15.64556076,14.37433648,547.94930585,610.17686969
1704916800000,2024-01-10 20:00:00,20.43419696,15.44078169,878.10595644,1042.14404502
1704920400000,2024-01-10 21:00:00,29.11025628,18.53094619,655.17634549,756.86666339
1704924000000,2024-01-10 22:00:00,21.6114456,18.82068738,675.36491358,929.29216094
1704927600000,2024-01-10 23:00:00,41.99582229,23.87999251,1077.41205545,1217.87884629
1704931200000,2024-01-11 00:00:00,8.7251975,22.12382085,376.60172298,488.61105989
1704934800000,2024-01-11 01:00:00,20.25732841,22.53997254,463.29061889,607.71985225
1704938400000,2024-01-11 02:00:00,17.36223843,22.78521221,539.02640024,677.12729892
1704942000000,2024-01-11 03:00:00,11.42361848,21.49798671,323.41486217,376.97940989
1704945600000,2024-01-11 04:00:00,9.12121266,18.64240905,436.42209993,501.66669619
1704949200000,2024-01-11 05:00:00,13.24784299,17.44760868,424.93838089,463.67450467
1704952800000,2024-01-11 06:00:00,13.17012334,13.32965169,448.09937986,658.50616714
1704956400000,2024-01-11 07:00:00,24.25023444,15.54751411,748.24283437,945.75914325
1704960000000,2024-01-11 08:00:00,18.17152855,15.2495427,757.78742964,890.40489884
1704963600000,2024-01-11 09:00:00,18.87675277,15.46590189,391.39164645,434.16531375
1704967200000,2024-01-11 10:00:00,16.69226473,16.21856564,608.00186803,801.22870687
1704970800000,2024-01-11 11:00:00,20.39055486,17.82847167,417.30861544,632.10720072
1704974400000,2024-01-11 12:00:00,15.60341572,18.16498206,357.93426236,748.96395447
1704978000000,2024-01-11 13:00:00,46.45587478,22.92008941,1143.39970589,1486.58799301
1704981600000,2024-01-11 14:00:00,40.63022031,25.26008739,1473.25242487,1909.62035449
1704985200000,2024-01-11 15:00:00,37.45551143,28.01494209,1000.76895352,1123.6653428
1704988800000,2024-01-11 16:00:00,13.64646288,27.26775782,689.2351365,832.43423538
1704992400000,2024-01-11 17:00:00,13.32948912,26.7873613,237.28301363,266.58978238
1704996000000,2024-01-11 18:00:00,13.46164524,25.79751707,465.13445068,592.31239063
1704999600000,2024-01-11 19:00:00,27.38012112,27.47990355,786.92818242,930.92411792
1705003200000,2024-01-11 20:00:00,38.21305689,26.30235814,1304.0552357,1528.52227572
1705006800000,2024-01-11 21:00:00,9.46739563,21.85052604,306.25603179,321.89145141
1705010400000,2024-01-11 22:00:00,14.99500754,18.64188263,703.75791298,734.75536957
1705014000000,2024-01-11 23:00:00,4.35213125,17.31412097,103.40253083,121.8596751
1705017600000,2024-01-12 00:00:00,6.46311784,16.33321079,346.76170975,381.32395284
1705021200000,2024-01-12 01:00:00,2.98859332,14.83706051,65.31921311,71.72623958
1705024800000,2024-01-12 02:00:00,10.39909826,12.4112001,321.74921523,405.56483223
1705028400000,2024-01-12 03:00:00,7.35475215,8.00287086,251.30358206,294.19008613
1705032000000,2024-01-12 04:00:00,6.72488215,7.61108322,208.95460475,242.09575736
1705035600000,2024-01-12 05:00:00,7.69513338,6.56824405,223.00360932,261.63453484
1705039200000,2024-01-12 06:00:00,10.36583712,7.42734489,503.15801256,549.38936752
1705042800000,2024-01-12 07:00:00,15.6825938,8.74441288,408.09394488,517.5255955
1705046400000,2024-01-12 08:00:00,21.74059026,11.42326959,520.03132546,782.66124935
1705050000000,2024-01-12 09:00:00,19.4501219,12.71627297,548.46357674,836.35524169
1705053600000,2024-01-12 10:00:00,11.21939117,13.26836425,369.15181497,403.89808225
1705057200000,2024-01-12 11:00:00,13.86072857,14.28777089,408.58554672,568.28987131
1705060800000,2024-01-12 12:00:00,10.42462397,14.67769811,266.66740669,291.88947114
1705064400000,2024-01-12 13:00:00,12.0410403,14.91701285,275.72234889,325.10808808
1705068000000,2024-01-12 14:00:00,17.62826201,15.19496545,547.97171327,705.13048041
1705071600000,2024-01-12 15:00:00,17.18833751,14.54464363,402.55167043,515.65012517
1705075200000,2024-01-12 16:00:00,22.5232917,14.98366789,697.01804599,1373.92079343
1705078800000,2024-01-12 17:00:00,22.07921284,16.53507099,472.81248295,662.37638513
1705082400000,2024-01-12 18:00:00,11.82295418,16.24396036,499.24188889,697.5542965
1705086000000,2024-01-12 19:00:00,18.98991546,17.46757343,391.18800313,607.67729473
1705089600000,2024-01-12 20:00:00,36.06066325,20.89894814,1068.75326824,1262.12321365
1705093200000,2024-01-12 21:00:00,32.72880885,23.05616911,1067.20705874,1276.42354508
1705096800000,2024-01-12 22:00:00,22.86947359,23.86775998,628.26595417,960.51789089
1705100400000,2024-01-12 23:00:00,13.31379184,22.55211714,299.50868365,372.78617145
1705104000000,2024-01-13 00:00:00,7.85563992,20.52017816,306.72331511,377.07071629
1705107600000,2024-01-13 01:00:00,18.01141168,21.40424351,536.06163489,666.42223221
1705111200000,2024-01-13 02:00:00,6.95297226,19.6846802,336.85346193,396.3194189
1705114800000,2024-01-13 03:00:00,12.69971274,16.34740155,330.53012895,406.39080756
1705118400000,2024-01-13 04:00:00,13.97941059,13.66891609,629.20731736,726.92935066
1705122000000,2024-01-13 05:00:00,15.58177035,12.62781563,311.53750265,358.38071802
1705125600000,2024-01-13 06:00:00,20.74703281,13.68970719,704.22382587,850.62834511
1705129200000,2024-01-13 07:00:00,11.40758979,14.1971286,245.1323129,296.59733463
1705132800000,2024-01-13 08:00:00,15.00856777,13.7681509,408.94843949,600.3427107
1705136400000,2024-01-13 09:00:00,14.26519966,14.81275482,355.54324055,399.42559036
1705140000000,2024-01-13 10:00:00,4.97542347,13.70928492,9.95084693,9.95084693
1705143600000,2024-01-13 11:00:00,12.3493778,13.47642309,368.87483043,419.87884506
1705147200000,2024-01-13 12:00:00,10.78010755,12.79047126,306.12637404,388.08387166
1705150800000,2024-01-13 13:00:00,6.16921094,10.70792528,146.0922168,172.73790625
1705154400000,2024-01-13 14:00:00,6.95998841,10.07255366,280.35507297,341.03943209
1705158000000,2024-01-13 15:00:00,7.87830005,9.05394398,237.13738692,307.25370208
1705161600000,2024-01-13 16:00:00,16.03432902,9.30667675,522.26614364,593.27017362
1705165200000,2024-01-13 17:00:00,11.75978234,10.27587087,213.86842151,399.83259956
1705168800000,2024-01-13 18:00:00,6.19797314,9.39709878,139.34289172,154.94932851
1705172400000,2024-01-13 19:00:00,3.85112541,8.40724419,122.98095329,161.74726705
1705176000000,2024-01-13 20:00:00,5.50109135,8.31179853,90.81358841,93.51855292
1705179600000,2024-01-13 21:00:00,7.03930967,8.32313014,306.70006294,380.12272232
1705183200000,2024-01-13 22:00:00,7.94675265,8.33290908,315.15390779,325.81685858
1705186800000,2024-01-13 23:00:00,6.85232162,7.02119374,206.06730623,219.27429183
1705190400000,2024-01-14 00:00:00,9.83743312,6.74657242,298.34426693,324.63529287
1705194000000,2024-01-14 01:00:00,6.0302766,6.72261577,83.58830453,84.42387235
1705197600000,2024-01-14 02:00:00,9.01830457,7.46078423,355.04503868,477.97014224
1705201200000,2024-01-14 03:00:00,6.46317314,7.59822448,180.30776625,193.89519426
1705204800000,2024-01-14 04:00:00,6.64883116,7.54244184,145.7534975,159.57194783
1705208400000,2024-01-14 05:00:00,10.17432195,7.86066602,318.71002468,356.10126818
1705212000000,2024-01-14 06:00:00,6.79326988,7.85223006,229.87447905,278.5240649
1705215600000,2024-01-14 07:00:00,7.97449474,7.58609601,168.6635392,215.31135808
1705219200000,2024-01-14 08:00:00,4.88237315,7.4221098,204.88867191,244.11865726
1705222800000,2024-01-14 09:00:00,10.77947125,7.67370504,311.97647552,355.7225512
1705226400000,2024-01-14 10:00:00,6.38661402,7.66276802,266.53503493,344.87715692
1705230000000,2024-01-14 11:00:00,6.38128521,7.62454717,141.46575083,146.76955985
