start_time,datetime,flow_mean,flow_total,transactions_count_flow,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,netflow_total,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total,reserve,reserve_usd,transactions_count_inflow,transactions_count_outflow,is_shutdown,exchange_supply_ratio,exchange_whale_ratio,funding_rates,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd,open_interest,close,high,low,open,volume,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1711360800000,2024-03-25 10:00:00,3.03895134,106.36329681,35,7.08629457,3.07785591,1800.1861142,1934.55841886,1719.96439134,6.13125793,8.75943196,195.18158007,214.59402752,576843.43442165,38574973013.36392,273,35,0,0.02933509,0.9305411,0.0191261,2.08405981,139096.71142,3.29101478,222321.2068,6754873900.842799,66994.33,67344.23,66840.9,67055.96,1181.44633,0.48738611,0.95078602,294216328.06068,0.51261389,309445366.8462
1711364400000,2024-03-25 11:00:00,13.16451837,487.08717966,37,0.23076553,2.42245042,62.04762929,66.92200321,-746.3133856200001,21.97933483,10.29318613,736.1953443,813.23538883,576097.12103603,38479170682.22558,290,37,0,0.02929707,0.92716336,0.02139458,2.38201501,158583.38074,0.02,1343.74554,6753923636.205,66810.15,67020.0,66760.0,66994.32,1267.28922,0.4687126,0.88222045,213318439.5718,0.5312874,241797205.7187
1711368000000,2024-03-25 12:00:00,2.96073218,97.70416185,33,0.37296088,2.39916942,71.86282026,75.33809705,-144.36087550999997,6.65754462,10.17196296,193.63210212,219.69897256,575952.76016052,38609580393.97424,202,33,0,0.0292897,0.95387092,0.02278507,0.236,15756.6668,2.00517785,135190.23737,6814165292.134399,67079.99,67267.92,66780.0,66810.15,1117.7901,0.52415377,1.10151924,313732743.8862,0.47584623,284818215.2494
1711371600000,2024-03-25 13:00:00,0.0,0.0,0,0.0,1.62921913,0.0,0.0,0.0,0.0,8.02281976,0.0,0.0,575952.76016052,38609580393.97424,0,0,1,0.02928969,0.0,0.02385073,1.054,70330.3908,11.48128038,779347.77267,6879089571.145901,67984.0,68000.0,66843.61,67079.99,2834.00376,0.56801006,1.31486872,793363205.18697,0.43198994,603378264.8819
1711375200000,2024-03-25 14:00:00,79.42184675,4765.31080481,60,0.04411239,1.6141922,8.75667658,16.14513541,-1181.56570215,19.96184729,9.22277712,973.24366345,1197.71083756,574771.19445837,39732219971.79979,366,60,0,0.02922955,0.54237245,0.02638893,5.09760433,347747.91156,43.60151767,3008764.30061,7130666127.1394,69377.19,69450.0,67677.45,67984.01,9198.98269,0.51694943,1.07017661,2546917867.92785,0.48305057,2379904253.43229
1711378800000,2024-03-25 15:00:00,24.99574384,624.89359611,25,1.29402166,1.5847316,367.76102045,392.08856368,-735.9613720000001,45.12199743,15.13864034,1071.79194559,1128.04993568,574035.23308637,39867430158.08444,303,25,0,0.02919208,0.93795396,0.02892987,2.31930892,160493.48813,16.77815373,1175114.09093,7205886393.962999,69792.05,70000.0,69136.88,69377.2,5270.9542,0.5187571,1.07795273,1324650808.13995,0.4812429,1228857972.647
1711382400000,2024-03-25 16:00:00,18.09040806,578.89305791,32,1.03289212,1.43729245,210.65625405,215.87445291,-447.2560619599999,20.72282859,17.22497296,597.54149344,663.13051487,573587.97702441,39939798454.66646,209,32,0,0.02916928,0.97582762,0.03026957,2.64733565,183633.49921,7.40994567,521789.78548,7305357940.5566,70154.42,70273.0,69440.18,69792.06,3937.65504,0.50552117,1.02233128,1036051113.23893,0.49447883,1013420143.47121
1711386000000,2024-03-25 17:00:00,17.44403996,593.0973586,34,0.27999212,0.46496353,43.5256175,45.91870827,-570.40436814,18.12714931,18.93867172,559.19051095,616.32307641,573017.57265627,40363589918.29154,164,34,0,0.02914025,0.94788419,0.03195053,5.70487741,399892.2478,32.35898893,2299340.93382,7280680254.995,70559.09,70844.44,70133.18,70154.41,3892.23798,0.5119816,1.04910306,1036004968.68024,0.4880184,987514958.9805
1711389600000,2024-03-25 18:00:00,78.08076674,3357.47296961,43,4.46923071,1.07045855,1631.12931642,1667.02305426,510.37190066,26.89886404,19.64146161,1066.03526409,1156.6511536,573527.94455693,40652796404.44985,373,43,0,0.02916615,0.97846836,0.03112992,0.279,19592.24613,9.3922364,667981.85406,7365355497.246,70857.09,70913.73,70364.8,70559.08,2325.51186,0.51808858,1.07507016,493008091.8746,0.48191142,458582249.0439
1711393200000,2024-03-25 19:00:00,6.50018717,221.00636366,34,0.93088648,1.15016221,259.69448589,269.95707973,-598.9375241099999,25.55572364,22.34120147,791.77938888,868.89460384,572929.00703282,40679690209.3649,290,34,0,0.02913564,0.96198435,0.0285372,0.394,27715.39822,4.08094634,290630.26378,7424647471.0824,70960.89,71000.0,70516.87,70857.1,2794.3952,0.4915944,0.9669335,511060504.45986,0.5084056,528537388.363
1711396800000,2024-03-25 20:00:00,13.86615505,402.11849633,29,5.1381592,1.88418495,1368.56081673,1551.72407879,1307.13415095,8.43413544,23.54607796,235.92857195,244.58992784,574236.14118377,40651647773.55886,302,29,0,0.02920206,0.88196145,0.02498173,0.704,49639.41389,3.79475476,270896.20963,7411947417.5628,70907.21,71150.0,70684.84,70960.89,1846.42002,0.52600043,1.10970656,514787208.15244,0.47399957,463894893.2193
1711400400000,2024-03-25 21:00:00,3.87381125,135.58339379,35,5.32821522,2.63905679,1524.73805057,1875.53175857,1200.54493228,19.28533789,23.44943376,622.08709012,674.98682629,575436.68611605,40336895077.0457,352,35,0,0.02926307,0.81296307,0.0229043,21.64904923,1511068.9403,4.03600491,283859.3097,7260400441.4025,69853.57,70941.1,69562.09,70907.21,2779.48822,0.4648228,0.86854,713294072.1548,0.5351772,821256447.51582
1711404000000,2024-03-25 22:00:00,2.97415965,127.88886487,43,1.65222066,2.69022807,579.36915495,637.75717444,447.63995762,4.42133062,17.63505279,165.08298187,190.11721682,575884.32607367,40555966043.54215,386,43,0,0.02928576,0.90844788,0.02370257,0.90609989,63461.53737,31.21165468,2216107.0643,7285485412.352,70310.0,70681.03,69850.0,69853.58,1460.9334,0.53834612,1.16612498,482798724.652,0.46165388,414019708.0529
1711407600000,2024-03-25 23:00:00,16.46411066,642.10031578,39,0.13091736,2.56137454,37.00378193,49.74859781,-419.04122892,12.02025197,16.39182756,429.54959445,468.78982673,575465.28484475,40259928198.94093,380,39,0,0.02926433,0.74381558,0.02266517,7.24525351,504541.33697,0.018,1265.64084,7251541679.377601,69880.01,70469.99,69725.51,70309.99,1140.81214,0.44350323,0.79695562,348313136.147,0.55649677,437054620.80002
1711411200000,2024-03-26 00:00:00,1.25484667,104.15227401,83,4.88213868,3.21882404,1110.80115656,1220.53467092,1084.82189908,1.63509364,14.03581961,128.08988848,135.71277184,576550.10674383,40358186453.78286,250,83,0,0.02931944,0.9100939,0.02255865,0.30308626,21106.10916,0.66501418,46844.25156,7204544157.2569,69893.0,70221.1,69732.8,69880.0,1197.13506,0.53329648,1.14268794,383120596.7269,0.46670352,335280160.4591
1711414800000,2024-03-26 01:00:00,0.69129183,22.81263044,33,0.22096244,2.61192858,30.86710993,32.48147827,-262.86478846,8.94988687,11.47168001,250.13031226,295.34626673,576287.24195537,40488738146.65454,147,33,0,0.02930604,0.9502988,0.02463175,1.157,80531.85048,1.70202832,120100.38227,7240176875.0088,70284.19,70323.79,69800.0,69892.99,1059.13894,0.52947156,1.12527006,239667134.3646,0.47052844,212986323.8634
1711418400000,2024-03-26 02:00:00,1.56121983,67.13245286,43,1.89397813,2.7495131,376.54173768,384.47756051,253.86241514,3.03756152,8.25479971,114.77266863,130.61514537,576541.10437051,40609391609.06956,203,43,0,0.0293189,0.97935946,0.02578973,0.304,21255.1902,2.08585222,147652.96489,7229633987.677,70530.0,70549.54,70045.0,70284.19,1200.78268,0.54375575,1.19180843,285477649.63254,0.45624425,239533168.2526
1711422000000,2024-03-26 03:00:00,2.04392637,57.22993846,28,0.24068213,2.04987352,25.25551551,27.43776254,-269.22671496,10.59515991,8.56351749,284.91653806,296.6644775,576271.87765555,40634569130.65811,114,28,0,0.02930518,0.92046556,0.02658425,0.0,0.0,5.42718339,385080.31615,7213115884.286501,70423.11,70606.0,70288.0,70529.99,985.82489,0.45028384,0.81912062,204298414.42596,0.54971616,249411882.1651
1711425600000,2024-03-26 04:00:00,3.19813999,131.12373946,41,10.07376106,2.72780864,1576.86140714,2095.34229955,1731.95763939,8.86304049,7.07461786,338.15519627,363.38466016,578003.83529494,40802747471.646,208,41,0,0.02939317,0.75255552,0.02538248,0.0,0.0,0.644,45699.79141,7176867100.862401,70600.83,70665.83,70401.11,70423.11,797.28579,0.46777567,0.87890697,208335219.3569,0.53222433,237038988.6211
1711429200000,2024-03-26 05:00:00,1.432711,45.8467519,32,0.90898708,2.62163241,111.86797704,117.25933363,-218.23129567,10.48408217,7.94072522,272.9291733,335.4906293,577785.60399927,40660961551.20429,129,32,0,0.02938203,0.95402194,0.02204612,0.86841355,60857.9204,1.531,108451.53232,7119139527.4355,70300.0,70609.17,70274.55,70600.82,933.54798,0.39247899,0.64603362,154007299.4856,0.60752101,238388986.9178
1711432800000,2024-03-26 06:00:00,1.54632766,68.03841685,44,7.60937317,3.68998324,1250.01417892,1293.59343846,1213.5907153,1.81824371,6.48329547,64.29954065,80.00272316,578999.19471457,40784932311.62745,170,44,0,0.02944369,0.96631147,0.01921417,0.391,27388.03782,3.05726791,216420.99945,7147730919.652901,70616.01,70616.64,70260.3,70300.0,986.18095,0.53322788,1.14237304,177993839.1796,0.46677212,155810609.4498
1711436400000,2024-03-26 07:00:00,3.10361387,124.14455485,40,0.22963734,3.02534019,36.00792602,42.25327092,-637.13836428,16.98479088,8.67610936,569.58356876,679.3916352,578362.05635029,40797975157.61992,184,40,0,0.02941122,0.85219263,0.01868365,9.31935778,657274.63272,16.96755108,1214276.3792,7113850462.8833,70486.38,71561.1,70412.33,70616.01,3728.1966,0.5217231,1.09083902,1234147099.18943,0.4782769,1131374179.64866
1711440000000,2024-03-26 08:00:00,4.22509186,76.05165344,18,0.19738994,3.02197269,20.57007332,22.5024529,-57.13405715,4.42425056,8.02958989,78.19805134,79.63651005,578304.92229314,40901608020.26484,114,18,0,0.02940829,0.91412582,0.01791823,1.61697112,113418.37242,0.65,46139.99442,7167597983.569301,70693.66,70820.0,70268.66,70486.38,1845.31347,0.51522974,1.0628328,488771645.5322,0.48477026,459876326.03123
1711443600000,2024-03-26 09:00:00,22.70432014,976.28576583,43,0.17984246,2.77709617,34.99455153,41.90329254,-820.5529286399999,20.05712142,10.46095559,665.2595128,862.45622118,577484.3693645,41011801373.19514,233,43,0,0.02936653,0.83512654,0.01758387,0.066,4687.28613,8.42285886,601300.56597,7293027154.429599,71142.23,71280.0,70620.0,70693.66,1462.22622,0.56260342,1.28625474,491146284.6908,0.43739658,381842158.5214
1711447200000,2024-03-26 10:00:00,4.44493654,182.24239799,41,5.27907489,3.49686656,1230.59291949,1483.42004494,882.52500245,14.65597665,11.04107227,486.57961565,600.89504249,578366.89436695,41071982236.77387,281,41,0,0.02941135,0.82956471,0.01821687,1.4040283,99242.67677,0.89,63588.50145,7283845981.7876,70893.73,71194.99,70865.73,71142.24,1466.58704,0.43688618,0.77583993,266256925.7385,0.56311382,343185387.9053
1711450800000,2024-03-26 11:00:00,3.25422698,107.38949047,33,0.37513521,2.11134858,69.98567248,73.9016367,-470.45082968,16.49552928,12.13142781,484.54802294,544.35246638,577896.44353727,40854879652.07153,197,33,0,0.0293874,0.94701113,0.01821882,4.76004897,335633.763,0.061,4332.45116,7223884315.1256,70693.16,70906.72,70578.0,70893.73,1260.55387,0.48395477,0.93781465,329114853.4761,0.51604523,350938057.9199
1711454400000,2024-03-26 12:00:00,6.19364005,210.58376177,34,0.32096266,2.0273451,82.95068492,94.36302095,-323.31844004,12.28474885,12.38866591,378.40852395,417.68146099,577573.12509723,41037694428.18392,294,34,0,0.02937091,0.87905923,0.01882423,0.516,36319.79791,2.18299376,155609.49909,7289141196.5443,71109.99,71113.5,70524.0,70693.17,1464.34142,0.5200368,1.08349309,360947141.1995,0.4799632,333132850.9401
1711458000000,2024-03-26 13:00:00,9.09460704,354.68967458,39,0.05968244,0.94881785,10.50836313,16.71108351,-612.25364559,16.12730075,14.43281691,503.0576264,628.9647291,576960.87145164,40808306577.89598,280,39,0,0.02933975,0.62882596,0.02037007,20.85444193,1463854.93537,3.39089724,241692.7035,7234265079.490901,70389.99,71136.63,70070.0,71109.99,2884.51845,0.47804857,0.91588707,994983328.56776,0.52195143,1086360273.85938
1711461600000,2024-03-26 14:00:00,9.07584497,317.65457383,35,2.09199636,1.21486914,635.6067943,717.55475257,282.16082962,12.43982637,13.78353627,382.65915742,435.39392295,577243.03228126,40634794328.457726,343,35,0,0.02935404,0.88579553,0.02209772,14.78612087,1031037.38083,17.89180778,1258512.9096,7215092237.672,70310.0,70676.2,69280.0,70389.99,4822.42435,0.49664601,0.98667343,1546385612.60274,0.50335399,1567271978.24632
1711465200000,2024-03-26 15:00:00,3.65401519,127.89053165,35,0.17236265,1.21129381,34.89190994,43.43538678,-604.6889658599999,18.51783865,15.796906,596.99205898,648.12435264,576638.3433154,40498839333.85331,252,35,0,0.02932325,0.80330607,0.02536003,12.52037286,871684.38356,4.564,321894.78633,7247832738.7786,70250.0,70348.05,69686.6,70310.01,1891.858,0.5062539,1.02533246,597273531.6635,0.4937461,582516943.04092
1711468800000,2024-03-26 16:00:00,14.16390024,453.24480756,32,5.46760437,1.96668837,1552.51075777,1744.16579286,1059.47170028,21.39669039,15.98827299,604.77356255,684.69409258,577697.81501568,40293739647.90875,319,32,0,0.02937706,0.8901165,0.02838908,8.04541738,559068.13297,3.105,219380.38646,7190181255.638801,69729.99,70499.0,69412.0,70250.01,2778.42627,0.49431934,0.97753262,724002636.51924,0.50568066,740642944.40422
1711472400000,2024-03-26 17:00:00,2.10614317,75.82115401,36,0.73527913,1.31757469,249.60748713,283.08246637,-146.07544594999996,11.92105312,15.59756963,389.24351362,429.15791232,577551.73956973,40465792666.59245,385,36,0,0.02936955,0.88174831,0.03396047,1.46,101301.16961,3.18240735,223719.4558,7210802017.111601,70066.55,70200.0,69502.0,69729.99,1525.7649,0.50834001,1.03392594,437024189.515,0.49165999,422684227.6667
1711476000000,2024-03-26 18:00:00,6.52304355,156.55304519,24,6.21214898,2.1514338,1150.55650599,1223.79334991,866.79799994,14.87480625,15.36603777,350.67589684,356.99534997,578418.53756967,40713052565.45077,197,24,0,0.02941357,0.94015587,0.03953645,0.93458551,65193.31218,2.58519,182676.66733,7201034306.4804,69932.0,70400.0,69927.49,70066.54,1025.64281,0.46004823,0.85201727,248093239.16424,0.53995177,291183345.8254
1711479600000,2024-03-26 19:00:00,4.25216263,174.33866782,41,0.81256248,2.22166234,267.22262969,290.08480668,-240.74518521,12.94707297,15.4606555,490.57420096,530.82999189,578177.79238446,40304263478.7219,357,41,0,0.02940125,0.92118795,0.03904613,5.58091633,387362.65797,0.283,19883.59125,7139275700.5938,69477.67,70081.1,69445.97,69931.99,2297.9437,0.47061992,0.88900194,416786685.3544,0.52938008,468825392.25472
1711483200000,2024-03-26 20:00:00,3.97986309,230.83205909,58,3.57776678,2.72424582,832.37388059,901.59722841,837.76707733,1.10051985,13.31397251,50.27619312,63.83015108,579015.55946179,40383154902.22031,252,58,0,0.02944379,0.92322143,0.03682767,1.8342168,126853.91096,1.82914277,128348.48163,7163484252.5033,69827.76,69872.0,69401.72,69477.66,982.28972,0.54445442,1.19517003,286000669.9797,0.45554558,239297055.7384
1711486800000,2024-03-26 21:00:00,3.21404059,80.3510148,25,0.1448888,2.4460876,22.9952024,25.50042827,-100.42688135,5.03709238,12.25643909,117.66646395,125.92730962,578915.13258044,40597283758.40364,176,25,0,0.02943864,0.9017575,0.03576422,0.0,0.0,4.59296731,323367.39908,7185625140.085501,70000.68,70197.05,69730.0,69827.76,819.80881,0.52685406,1.11351282,196737942.4986,0.47314594,176682242.8305
1711490400000,2024-03-26 22:00:00,2.69313718,142.73627053,53,0.0333121,2.42622323,3.68297304,5.13006303,-276.68049647000004,5.31718037,10.37063076,267.32721592,281.8105595,578638.45208397,40633531128.89099,154,53,0,0.02942453,0.71791965,0.03238907,2.04008622,141812.07464,2.30510588,162619.03779,7234325621.1433,70249.22,70280.0,69652.01,70000.67,810.82708,0.51051833,1.04297742,278437428.8809,0.48948167,266964005.723
1711494000000,2024-03-26 23:00:00,0.79622048,23.09039385,29,3.10777082,2.08910416,678.82941186,696.14066284,608.25202608,3.03064265,7.74690966,75.79416512,87.88863676,579246.70411005,40514603886.249084,224,29,0,0.02945538,0.97513254,0.0302119,0.454,31673.85856,1.146,80908.34959,7210868139.33,69988.0,70305.33,69946.14,70249.21,707.76517,0.44592045,0.804795,149830715.8955,0.55407955,186172523.872
1711497600000,2024-03-27 00:00:00,1.24356744,29.8456185,24,0.58012139,2.06693876,64.05407942,65.55371667,-30.87810562,4.0179926,6.61790101,90.91529132,96.43182229,579215.82600443,40699761780.86796,113,24,0,0.02945376,0.97712354,0.02847022,1.24147383,86485.02944,15.52218431,1100522.7171,7270248827.405601,70619.99,70700.0,69840.0,69987.99,1521.91332,0.53903114,1.16934395,426378089.67824,0.46096886,364630176.1617
1711501200000,2024-03-27 01:00:00,2.5088875,107.88216241,43,1.76173674,1.43116559,380.1512879,387.58208316,-157.29922267999996,12.67165828,6.30316559,460.14448609,544.88130584,579058.52678175,40760087405.8654,220,43,0,0.02944569,0.98082782,0.02673425,1.46617113,102716.13492,1.24,88086.76283,7253353639.7,70326.74,70739.65,70170.67,70619.99,1197.48528,0.47413808,0.9016399,324684833.2423,0.52586192,360104775.4741
1711504800000,2024-03-27 02:00:00,1.16326987,111.67390718,96,6.5829259,2.25550322,980.77958265,994.02181125,775.9885277400001,2.27118004,4.77803802,184.53722006,218.03328351,579834.51530949,40893490574.24324,151,96,0,0.02948506,0.98667813,0.02541242,0.451,31597.12938,0.453,32094.998,7294553523.445001,70575.94,70588.0,70175.0,70326.74,830.42801,0.58820168,1.42837316,343899459.7327,0.41179832,240763036.3046
1711508400000,2024-03-27 03:00:00,5.25203981,178.56935356,34,1.89072619,2.01449742,274.88128902,277.9367494,66.32384984000001,6.22390881,5.50995073,186.11816052,211.61289956,579900.83915933,40796114279.3638,147,34,0,0.0294884,0.98900663,0.02727112,0.39162461,27457.85018,0.884,62719.06984,7265891027.4652,70387.99,70687.73,70310.01,70575.94,822.87309,0.48789911,0.9527402,202293758.0343,0.51210089,212328352.9962
1711512000000,2024-03-27 04:00:00,2.2115711,55.28927738,25,2.78552273,2.39173084,384.75246199,409.47184104,161.42104887000002,9.92203169,6.20779921,240.63393172,248.05079217,580062.2602082,40786370184.91022,147,25,0,0.02949655,0.93963106,0.02815395,5.48520351,383561.15914,0.106,7471.1821,7248572124.1954,70190.0,70487.37,70034.45,70388.0,1011.99578,0.44472461,0.80090818,217312592.4622,0.55527539,271332715.4793
1711515600000,2024-03-27 05:00:00,3.83174523,153.26980909,40,1.54463956,2.60763476,244.83468211,248.68696963,-104.89103276,8.83945006,6.71098059,266.43473726,353.57800239,579957.36917544,40836902949.76549,161,40,0,0.02949115,0.98450949,0.02926237,0.0,0.0,0.603,42652.07853,7291813887.81,70475.07,70519.99,70154.37,70190.0,830.06961,0.55026425,1.2235279,200627661.0734,0.44973575,163974732.95139998
1711519200000,2024-03-27 06:00:00,1.92653699,53.94303573,28,2.38400912,2.50424023,305.42535676,321.84123149,117.77950368999998,7.28791885,7.3191629,183.23832117,204.0617278,580075.14867913,40767141142.33116,135,28,0,0.02949707,0.94899387,0.0305323,0.22601429,15821.80623,0.231,16365.46057,7290778592.705,70309.99,70598.0,70164.46,70475.06,785.62602,0.48883804,0.95632711,162057341.7344,0.51116196,169458065.9442
1711522800000,2024-03-27 07:00:00,6.64485932,325.59810682,49,1.71277393,2.66604774,284.37145672,292.88434198,-156.68694149000004,9.17492415,8.05586741,388.91729237,449.57128347,579918.46173764,40493599957.26523,171,49,0,0.02948906,0.97093431,0.03009742,13.86404031,963657.66525,0.275,19322.39321,7277802611.9136,69725.99,70331.62,69640.0,70310.0,1565.71437,0.46198887,0.8586976,454061312.6036,0.53801113,528779062.79202
1711526400000,2024-03-27 08:00:00,5.27124568,179.222353,34,2.95606165,2.83666558,579.96447051,703.54267366,97.66790068,17.81984626,8.79132284,561.63803201,605.87477298,580016.12963832,40463474571.04068,238,34,0,0.02949395,0.82434867,0.02995927,4.6710402,324207.43921,0.94505687,66440.78569,7289602476.5764,69547.91,69991.71,69510.0,69726.0,1124.41606,0.45569002,0.83718844,277195747.4014,0.54430998,331103173.0189
1711530000000,2024-03-27 09:00:00,3.93463453,110.16976684,28,2.9716197,2.3207647,550.42467007,558.66450409,106.12479097000003,16.16213261,10.77574463,379.39599917,452.53971312,580122.25442929,40545917397.73974,188,28,0,0.0294993,0.98525084,0.03131457,3.2014044,221722.53184,4.27808557,300377.10038,7365890811.633,70057.6,70111.0,69407.0,69547.91,1641.41293,0.51868323,1.07763383,483788524.2223,0.48131677,448935909.7025
1711533600000,2024-03-27 10:00:00,6.42852939,231.42705806,36,1.57103601,2.27509467,279.64743292,284.35751803,-450.71981649,20.41881485,12.80358835,623.50715332,735.07733452,579671.5346128,40598874366.87482,181,36,0,0.02947633,0.98343605,0.03386173,0.025,1745.42082,11.259,794509.92239,7402363578.098801,70112.01,70200.4,69920.0,70057.6,1223.53867,0.45658898,0.84022766,251501894.0231,0.54341102,299325890.5613
1711537200000,2024-03-27 11:00:00,3.73740262,142.02129939,38,0.07806787,1.88831541,11.04939106,15.22323393,-283.00920444,7.84822206,12.50732983,233.11175996,298.23243837,579388.52540836,40679056433.07117,195,38,0,0.02946191,0.72582417,0.03616283,0.0,0.0,2.94807085,208197.36162,7424434775.058,70220.73,70359.97,70021.1,70112.01,1182.41741,0.50274264,1.01103108,299012327.93744,0.49725736,295749886.9757
1711540800000,2024-03-27 12:00:00,10.99875737,362.95899308,33,2.99665224,2.09574579,582.90709465,599.33044893,159.31352435999997,13.3338462,13.14938643,388.39198108,440.01692457,579547.83893272,40657519733.38931,200,33,0,0.02946997,0.97259716,0.03805455,0.61721484,43089.07632,0.763,53784.51955,7458111531.9312,70186.18,70375.39,69994.01,70220.73,1212.97579,0.45445628,0.83303366,217317889.2186,0.54554372,260875279.7524
1711544400000,2024-03-27 13:00:00,20.94171022,502.60104522,24,0.03021772,1.75948987,2.28395138,2.99155443,-315.44361843,13.2681322,14.00370262,289.11194991,318.43517286,579232.39531429,41438101311.71485,99,24,0,0.02945392,0.76346643,0.04106942,13.73829606,963263.57064,28.39459916,2027891.92727,7440649264.9783,69892.0,71769.54,69645.04,70186.17,8425.75461,0.50159824,1.00641347,3220792838.21233,0.49840176,3200268027.83877
1711548000000,2024-03-27 14:00:00,29.18424752,1138.18565346,39,4.48008591,2.15482016,1410.81392594,1630.75126961,579.05057349,26.96668452,16.54538267,678.60561009,1051.70069612,579811.44588778,40530097758.7569,364,39,0,0.02948331,0.86513128,0.04292093,10.32954401,714340.52788,14.72889604,1029800.18554,7474607457.1708,70050.74,70218.08,68534.01,69891.99,8808.9635,0.49445201,0.97805157,2579225476.02772,0.50554799,2637105817.83408
1711551600000,2024-03-27 15:00:00,7.43422259,245.32934537,33,0.05158112,1.73989437,4.16610771,5.20969265,-677.42656233,20.68594712,16.95482565,525.14236901,682.63625498,579134.01932545,40118433484.02937,101,33,0,0.02944884,0.79968397,0.04514082,10.87293105,749138.94631,0.953,66490.30338,7486093539.8932,68874.0,70078.5,68868.59,70050.74,3881.76696,0.46207088,0.85898099,925952051.4569,0.53792912,1077965713.8033
1711555200000,2024-03-27 16:00:00,23.8492594,930.1211167,39,0.44670419,1.37919215,59.7942018,61.64517802,-623.99542342,17.58052824,17.1574536,513.99878252,685.64060144,578510.02390203,40024361406.33664,138,39,0,0.02941708,0.96997371,0.04164118,6.29323641,431412.97854,8.49304323,589432.63807,7470090280.705,69244.0,69310.0,68359.18,68873.99,3154.85859,0.50399653,1.01611494,1102777909.5841,0.49600347,1085288545.38958
1711558800000,2024-03-27 17:00:00,5.71285543,114.25710869,20,7.94190388,2.28931613,1676.58485236,1683.68362239,938.26131865,37.27111519,19.56492508,731.3149094,745.42230374,579448.28522068,40056497742.2468,212,20,0,0.02946475,0.99578379,0.03797298,4.71851056,323972.46251,2.32767454,162206.69167,7400440471.4215,68680.01,69406.0,68600.0,69244.01,1536.70277,0.42742152,0.74648548,312990954.6733,0.57257848,419286059.62738
1711562400000,2024-03-27 18:00:00,20.54950846,883.62886385,43,3.60736665,2.79350167,1166.68359287,1219.28992805,960.76092851,6.01230231,19.30265083,197.73141418,258.52899954,580409.04614919,39905282418.53851,338,43,0,0.02951354,0.95685494,0.03569967,4.46717188,305183.64577,1.573,108763.54575,7371597020.19,68475.61,68925.6,68410.0,68680.01,1899.56324,0.50297833,1.01198469,607126429.8152,0.49702167,599936377.1337
1711566000000,2024-03-27 19:00:00,6.30566609,239.61531147,38,1.3594179,2.55961105,562.32989914,587.26853351,289.59006811,7.83364383,18.51690763,217.7240389,297.6784654,580698.6362173,39942753641.81035,432,38,0,0.02952819,0.95753453,0.03425722,0.7091904,48491.50058,0.95,65732.36496,7395113147.4841,68652.0,68933.33,68468.01,68475.6,1505.42637,0.51587644,1.06558836,338229642.2421,0.48412356,317411164.3863
1711569600000,2024-03-27 20:00:00,2.67848532,109.8178981,41,2.06405004,2.85015853,493.71579135,555.22945965,236.06038214999995,7.78461165,17.73354755,304.82428764,319.1690775,580934.69659945,39976729491.962135,269,41,0,0.02954013,0.88921037,0.03294223,0.158,10842.34414,4.26014412,295983.38398,7410030641.276999,68906.02,69163.01,68630.0,68652.01,1062.90397,0.51625369,1.06719921,278831414.4579,0.48374631,261274006.7714
1711573200000,2024-03-27 21:00:00,3.42851771,130.28367296,38,5.23625835,2.95818316,990.30855581,1000.12534487,825.27804472,4.60124474,14.53848473,153.84938034,174.84730015,581759.97464417,40104106390.032936,191,38,0,0.02958201,0.99018444,0.03021757,0.364,25017.61522,1.629,113203.18461,7408256847.1878,68941.99,69250.0,68900.0,68906.01,1093.45387,0.47392231,0.90085994,164345030.4581,0.52607769,182431277.4042
1711576800000,2024-03-27 22:00:00,2.55338129,94.47510765,37,2.22590391,3.2688007,511.29140482,534.21693823,-131.16116479000004,17.98319197,14.15237685,606.14884959,665.37810302,581628.81347938,40349178659.210754,240,37,0,0.02957528,0.95708572,0.02630855,0.034,2343.56688,15.60773319,1088067.20001,7457786815.391999,69440.14,69441.4,68919.46,68942.0,1447.00718,0.52629036,1.11099779,254521653.2454,0.47370964,229092852.4609
1711580400000,2024-03-27 23:00:00,1.07894288,34.52617217,32,0.41884498,3.26482082,72.4400321,74.55440666,-95.56316059,5.31617398,12.40032624,160.96637155,170.11756725,581533.25031879,40441778368.72297,178,32,0,0.02957037,0.97163984,0.02371972,1.4368809,99091.05372,19.85317621,1391690.37465,7475160659.436701,69469.99,69637.66,69072.4,69440.15,1352.08945,0.53234977,1.13835029,343280119.878,0.46765023,301559304.1857
1711584000000,2024-03-28 00:00:00,0.77895067,59.20025098,76,1.77840627,2.38432116,296.1898652,307.66428472,131.38981471000002,2.31940092,7.4072242,155.55586905,176.27447001,581664.6401335,40537202727.94461,173,76,0,0.02957697,0.96270474,0.02561502,1.07025966,74232.51616,147.70371176,10437992.03417,7389019905.3178,69682.0,69980.0,69382.0,69469.99,1354.66941,0.49681134,0.9873262,427980733.26192,0.50318866,433474503.0331
