start_time,active_addresses,exchange_inflow,exchange_outflow,price,transaction_count,exchange_whale_ratio,reserve_usd
1705086000000,1285,0.80749765,18.98991546,43472.55,949,0.92293816,26154211813.945736
1705089600000,1333,0.04059392,36.06066325,43653.38,461,0.31278508,26340560504.0508
1705093200000,1591,2.01320742,32.72880885,43449.0,1014,0.9393959,26104690836.92412
1705096800000,1744,3.204351,22.86947359,42510.0,801,0.85498152,25563760261.129566
1705100400000,885,0.63314216,13.31379184,42782.73,553,0.91638274,25767172330.478848
1705104000000,2053,2.13603411,7.85563992,42801.76,508,0.89109065,25860251099.90575
1705107600000,798,0.30756484,18.01141168,42673.83,477,0.89155564,25715983018.680805
1705111200000,1555,0.55663453,6.95297226,42530.0,424,0.91977485,25624914116.087498
1705114800000,886,0.11143165,12.69971274,42609.94,332,0.66936559,25648910028.162544
1705118400000,2670,4.40316532,13.97941059,42840.01,353,0.88172886,25810847144.138187
1705122000000,519,1.13896504,15.58177035,43101.09,257,0.97021316,25879748388.520813
1705125600000,797,1.8918322,20.74703281,43149.99,474,0.96225949,25942979316.08655
1705129200000,481,0.13189935,11.40758979,43102.97,329,0.85401249,25982453359.39621
1705132800000,755,1.03288787,15.00856777,43170.01,549,0.96674313,25984739052.74925
1705136400000,430,0.18651468,14.26519966,42923.21,378,0.87058547,25845629014.334877
1705140000000,316,0.0281534,4.97542347,42700.12,186,0.62591995,25770582537.79505
1705143600000,577,0.03755495,12.3493778,42624.0,518,0.51120859,25591337903.44277
1705147200000,1831,0.962999,10.78010755,42684.88,390,0.96153346,25664146732.347637
1705150800000,548,0.55877083,6.16921094,42739.14,340,0.96291207,25689430059.50755
1705154400000,771,0.58703197,6.95998841,42856.92,547,0.94026695,25777909871.376465
1705158000000,1183,0.08689717,7.87830005,43154.48,798,0.61133821,25953040821.00945
1705161600000,1383,0.99495938,16.03432902,42895.41,597,0.83325983,25771002708.102818
1705165200000,857,0.46017371,11.75978234,42898.33,500,0.93635931,25772909074.78073
1705168800000,476,0.0295159,6.19797314,42806.01,292,0.47641957,25717169976.423023
1705172400000,948,0.12877074,3.85112541,42786.25,499,0.79151354,25751767663.600555
1705176000000,391,0.03620132,5.50109135,42870.0,226,0.53058635,25683695947.18351
1705179600000,1632,0.58707197,7.03930967,42963.44,855,0.90392468,25800209425.791588
1705183200000,1681,1.10031628,7.94675265,42990.65,448,0.96904812,25817211281.79431
1705186800000,577,0.03707837,6.85232162,42847.99,353,0.52935209,25721288780.855217
1705190400000,419,1.33571121,9.83743312,42687.36,243,0.9783066,25645863031.135376
1705194000000,169,0.02623681,6.0302766,42769.19,97,0.55181353,25682439395.936405
1705197600000,1018,0.42613234,9.01830457,42779.06,296,0.94975587,25674444931.04727
1705201200000,231,0.04084096,6.46317314,42681.82,142,0.70028029,25602641532.207443
1705204800000,246,2.2858764,6.64883116,42580.01,190,0.97961604,25545936586.851627
1705208400000,1376,0.09230313,10.17432195,42749.99,203,0.65793867,25623702781.506187
1705212000000,289,0.05939193,6.79326988,42998.99,200,0.6647074,25701467510.11065
1705215600000,592,1.08263994,7.97449474,43011.44,284,0.96465865,25764596691.64891
1705219200000,680,1.54515434,4.88237315,42996.25,539,0.93467221,25788176004.252644
1705222800000,778,0.10648603,10.77947125,43052.41,391,0.79480249,25746179667.21541
1705226400000,791,0.94673369,6.38661402,42889.04,418,0.96995421,25716930977.0308
1705230000000,1095,0.30285409,6.38128521,42829.99,513,0.93322327,25738587716.53398
1705233600000,1803,0.82442746,18.38956975,42758.0,409,0.96913858,25646279853.24848
1705237200000,1623,1.01501019,5.61488588,42891.69,488,0.9675606,25662442291.029263
1705240800000,635,0.75641705,9.39379976,42811.99,473,0.9284149,25711840388.17585
1705244400000,541,0.09407677,11.04113615,42904.38,350,0.78399422,25692421030.06052
1705248000000,594,1.41252775,20.39362221,42929.95,415,0.97744147,25681875306.37221
